Time(s),X,Y,Z,Pitch,Yaw,FL,FR,RL,RR,Vx,Vy,Vz,Hor_Speed
0.1,0.31158605987710636,0.1086928115850371,100.15,-0.34,0.34,2160,2160,2160,2160,3.12,1.09,1.5,11
0.2,0.6574465863406944,0.2293418324444283,100.3075,-0.34,0.34,2220,2220,2220,2220,3.46,1.21,1.58,11
0.3,1.041351770715277,0.36326224559835246,100.472875,-0.34,0.34,2280,2280,2280,2280,3.84,1.34,1.65,11
0.4,1.4674865253710638,0.5119139041992082,100.64651875,-0.34,0.34,2340,2340,2340,2340,4.26,1.49,1.74,11
0.5,1.9404961030389871,0.6769172452461583,100.8288446875,-0.34,0.34,2400,2400,2400,2400,4.73,1.65,1.82,11
0.6,2.465536734250382,0.8600709538082728,101.020286921875,-0.34,0.34,2460,2460,2460,2460,5.25,1.83,1.91,11
0.7,3.04833183489503,1.0633715703122197,101.22130126796876,-0.34,0.34,2520,2520,2520,2520,5.83,2.03,2.01,11
0.8,3.69523439661059,1.289035254631601,101.43236633136719,-0.34,0.34,2580,2580,2580,2580,6.47,2.26,2.11,11
0.9,4.413296240114861,1.5395219442261143,101.65398464793554,-0.34,0.34,2640,2640,2640,2640,7.18,2.5,2.22,11
1.0,5.210344886404602,1.817562169676024,101.88668388033233,-0.34,0.34,2700,2700,2700,2700,7.97,2.78,2.33,11
1.1,6.095068883786215,2.1261868199254237,102.13101807434894,-0.34,0.34,2760,2760,2760,2760,8.85,3.09,2.44,11
1.2,7.077112520879805,2.4687601817022573,102.3875689780664,-0.34,0.34,2820,2820,2820,2820,9.82,3.43,2.57,11
1.3,8.11573272047016,2.831069553652381,102.65694742696972,-0.35,0.34,2880,2880,2880,2880,10.39,3.62,2.69,11
1.4,9.154352920060514,3.193378925602505,102.9397947983182,-0.35,0.34,2940,2940,2940,2940,10.39,3.62,2.83,11
1.5,10.192973119650869,3.5556882975526287,103.23678453823412,-0.35,0.34,3000,3000,3000,3000,10.39,3.62,2.97,11
1.6,11.231593319241224,3.917997669502752,103.54862376514582,-0.35,0.34,3060,3060,3060,3060,10.39,3.62,3.12,11
1.7,12.270213518831579,4.280307041452875,103.87605495340311,-0.35,0.34,3120,3120,3120,3120,10.39,3.62,3.27,11
1.8,13.308833718421933,4.642616413402999,104.21985770107327,-0.35,0.34,3180,3180,3180,3180,10.39,3.62,3.44,11
1.9,14.347453918012288,5.004925785353123,104.58085058612693,-0.35,0.34,3240,3240,3240,3240,10.39,3.62,3.61,11
2.0,15.386074117602643,5.367235157303247,104.95989311543327,-0.35,0.34,3300,3300,3300,3300,10.39,3.62,3.79,11
2.1,16.424694317192998,5.729544529253371,105.35788777120494,-0.35,0.34,3360,3360,3360,3360,10.39,3.62,3.98,11
2.2,17.463314516783353,6.0918539012034945,105.77578215976519,-0.35,0.34,3420,3420,3420,3420,10.39,3.62,4.18,11
2.3,18.501934716373707,6.454163273153618,106.21457126775344,-0.35,0.34,3480,3480,3480,3480,10.39,3.62,4.39,11
2.4,19.540554915964062,6.816472645103742,106.67529983114112,-0.35,0.34,3540,3540,3540,3540,10.39,3.62,4.61,11
2.5,20.579175115554417,7.178782017053866,107.15906482269817,-0.35,0.34,3600,3600,3600,3600,10.39,3.62,4.84,11
2.6,21.61779531514477,7.54109138900399,107.65906482269817,-0.35,0.34,3660,3660,3660,3660,10.39,3.62,5.0,11
2.7,22.656415514735126,7.9034007609541135,108.15906482269817,-0.35,0.34,3720,3720,3720,3720,10.39,3.62,5.0,11
2.8,23.69503571432548,8.265710132904237,108.65906482269817,-0.35,0.34,3780,3780,3780,3780,10.39,3.62,5.0,11
2.9,24.733655913915836,8.628019504854361,109.15906482269817,-0.35,0.34,3840,3840,3840,3840,10.39,3.62,5.0,11
3.0,25.77227611350619,8.990328876804485,109.65906482269817,-0.35,0.34,3900,3900,3900,3900,10.39,3.62,5.0,11
3.1,26.810896313096546,9.352638248754609,110.15906482269817,-0.34,0.34,3960,3960,3960,3960,10.39,3.62,5.0,11
3.2,27.8495165126869,9.714947620704733,110.65906482269817,-0.34,0.34,4020,4020,4020,4020,10.39,3.62,5.0,11
3.3,28.888136712277255,10.077256992654856,111.15906482269817,-0.34,0.34,4080,4080,4080,4080,10.39,3.62,5.0,11
3.4,29.92675691186761,10.43956636460498,111.65906482269817,-0.34,0.34,4140,4140,4140,4140,10.39,3.62,5.0,11
3.5,30.965377111457965,10.801875736555104,112.15906482269817,-0.34,0.34,4200,4200,4200,4200,10.39,3.62,5.0,11
3.6,32.003997311048316,11.164185108505228,112.65906482269817,-0.34,0.34,4260,4260,4260,4260,10.39,3.62,5.0,11
3.7,33.04261751063867,11.526494480455352,113.15906482269817,-0.34,0.34,4320,4320,4320,4320,10.39,3.62,5.0,11
3.8,34.081237710229026,11.888803852405475,113.65906482269817,-0.34,0.34,4380,4380,4380,4380,10.39,3.62,5.0,11
3.9,35.11985790981938,12.2511132243556,114.15906482269817,-0.34,0.34,4320,4320,4320,4320,10.39,3.62,5.0,11
4.0,36.158478109409735,12.613422596305723,114.65906482269817,-0.34,0.34,4380,4380,4380,4380,10.39,3.62,5.0,11
4.1,37.19709830900009,12.975731968255847,115.15906482269817,-0.34,0.34,4320,4320,4320,4320,10.39,3.62,5.0,11
4.2,38.235718508590445,13.33804134020597,115.65906482269817,-0.34,0.34,4380,4380,4380,4380,10.39,3.62,5.0,11
4.3,39.2743387081808,13.700350712156094,116.15906482269817,-0.34,0.34,4320,4320,4320,4320,10.39,3.62,5.0,11
4.4,40.312958907771154,14.062660084106218,116.65906482269817,-0.34,0.34,4380,4380,4380,4380,10.39,3.62,5.0,11
4.5,41.35157910736151,14.424969456056342,117.15906482269817,-0.34,0.34,4320,4320,4320,4320,10.39,3.62,5.0,11
4.6,42.390199306951864,14.787278828006466,117.65906482269817,-0.34,0.34,4380,4380,4380,4380,10.39,3.62,5.0,11
4.7,43.42881950654222,15.14958819995659,118.15906482269817,-0.34,0.34,4320,4320,4320,4320,10.39,3.62,5.0,11
4.8,44.46743970613257,15.511897571906713,118.65906482269817,-0.34,0.34,4380,4380,4380,4380,10.39,3.62,5.0,11
4.9,45.50605990572293,15.874206943856837,119.15906482269817,-0.34,0.34,4320,4320,4320,4320,10.39,3.62,5.0,11
5.0,46.54468010531328,16.23651631580696,119.65906482269817,-0.34,0.34,4380,4380,4380,4380,10.39,3.62,5.0,11
