Time(s),Drone0_X,Drone0_Y,Drone0_Z,Drone0_Pitch,Drone0_Yaw,Drone0_RPMs,Drone0_Velocity,Drone0_HorSpeed,Drone1_X,Drone1_Y,Drone1_Z,Drone1_Pitch,Drone1_Yaw,Drone1_RPMs,Drone1_Velocity,Drone1_HorSpeed
1.8,15.952680174273786,525.1107002743198,108.87782793000231,-1.32,1.0,"[3780, 3780, 3780, 3780]","[10.72, 16.88, 8.0]",20.0
1.9,11.074861420327633,29.755350563048935,108.1393057617225,-0.38,1.21,"[4340, 4340, 4340, 4340]","[6.98, 18.74, 7.16]",20.0
1.9,17.025145757762814,526.7988405446266,109.67782793000231,-1.34,1.0,"[3840, 3840, 3840, 3840]","[10.72, 16.88, 8.0]",20.0
2.0,11.772500540967535,31.629730369105538,108.85568899923655,-0.38,1.21,"[4400, 4400, 4400, 4400]","[6.98, 18.74, 7.16]",20.0
2.0,18.09761134125184,528.4869808149334,110.4778279300023,-1.36,1.0,"[3900, 3900, 3900, 3900]","[10.72, 16.88, 8.0]",20.0
2.1,12.470139661607437,33.50411017516214,109.5720722367506,-0.38,1.21,"[4460, 4460, 4460, 4460]","[6.98, 18.74, 7.16]",20.0
2.1,19.17007692474087,530.1751210852402,111.2778279300023,-1.38,1.0,"[3960, 3960, 3960, 3960]","[10.72, 16.88, 8.0]",20.0
2.2,13.167778782247339,35.37848998121874,110.28845547426465,-0.38,1.21,"[4520, 4520, 4520, 4520]","[6.98, 18.74, 7.16]",20.0
2.2,20.242542508229896,531.863261355547,112.0778279300023,-1.4,1.0,"[4020, 4020, 4020, 4020]","[10.72, 16.88, 8.0]",20.0
2.3,13.865417902887241,37.252869787275344,111.0048387117787,-0.38,1.21,"[4580, 4580, 4580, 4580]","[6.98, 18.74, 7.16]",20.0
2.3,21.315008091718923,533.5514016258538,112.8778279300023,-1.43,1.0,"[4080, 4080, 4080, 4080]","[10.72, 16.88, 8.0]",20.0
2.4,14.563057023527142,39.127249593331946,111.72122194929275,-0.38,1.21,"[4640, 4640, 4640, 4640]","[6.98, 18.74, 7.16]",20.0
2.4,22.287500129520872,535.0821761298014,113.6778279300023,-1.45,1.0,"[4140, 4140, 4140, 4140]","[9.72, 15.31, 8.0]",20.0
2.5,15.260696144167042,41.00162939938855,112.4376051868068,-0.38,1.21,"[4700, 4700, 4700, 4700]","[6.98, 18.74, 7.16]",20.0
2.5,23.130326562282562,536.4088473665558,114.47782793000229,-1.47,1.0,"[4200, 4200, 4200, 4200]","[8.43, 13.27, 8.0]",20.0
2.6,15.958335264806944,42.87600920544515,113.15398842432086,-0.38,1.21,"[4760, 4760, 4760, 4760]","[6.98, 18.74, 7.16]",20.0
2.6,23.860776137342693,537.5586291050764,115.27782793000229,-1.48,1.0,"[4260, 4260, 4260, 4260]","[7.3, 11.5, 8.0]",20.0
2.7,16.655974385446846,44.75038901150175,113.87037166183491,-0.38,1.21,"[4820, 4820, 4820, 4820]","[6.98, 18.74, 7.16]",20.0
2.7,24.493832435728137,538.5551066117943,116.07782793000229,-1.5,1.0,"[4320, 4320, 4320, 4320]","[6.33, 9.96, 8.0]",20.0
2.8,17.35361350608675,46.624768817558355,114.58675489934896,-0.39,1.21,"[4880, 4880, 4880, 4880]","[6.98, 18.74, 7.16]",20.0
2.8,25.04248122766219,539.4187204509498,116.87782793000228,-1.51,1.0,"[4380, 4380, 4380, 4380]","[5.49, 8.64, 8.0]",20.0
2.9,18.05125262672665,48.49914862361496,115.30313813686301,-0.39,1.21,"[4940, 4940, 4940, 4940]","[6.98, 18.74, 7.16]",20.0
2.9,25.51797684733837,540.1671857782178,117.67782793000228,-1.53,1.0,"[4440, 4440, 4440, 4440]","[4.75, 7.48, 8.0]",20.0
3.0,18.748891747366553,50.37352842967156,116.01952137437706,-0.39,1.21,"[5000, 5000, 5000, 5000]","[6.98, 18.74, 7.16]",20.0
3.0,25.930073051057725,540.8158557285168,118.47782793000228,-1.54,1.0,"[4500, 4500, 4500, 4500]","[4.12, 6.49, 8.0]",20.0
3.1,19.446530868006455,52.24790823572816,116.73590461189112,-0.39,1.21,"[5000, 5000, 5000, 5000]","[6.98, 18.74, 7.16]",20.0
3.1,26.287223094281167,541.3780363521092,119.27782793000227,-1.55,1.0,"[4560, 4560, 4560, 4560]","[3.57, 5.62, 8.0]",20.0
3.2,20.144169988646357,54.12228804178476,117.45228784940517,-0.39,1.21,"[5000, 5000, 5000, 5000]","[6.98, 18.74, 7.16]",20.0
3.2,26.596753131741483,541.8652595592227,120.07782793000227,-1.55,1.0,"[4620, 4620, 4620, 4620]","[3.1, 4.87, 8.0]",20.0
3.3,20.84180910928626,55.996667847841366,118.16867108691922,-0.39,1.21,"[5000, 5000, 5000, 5000]","[6.98, 18.74, 7.16]",20.0
3.3,26.865012497540434,542.2875196720544,120.87782793000227,-1.56,1.0,"[4680, 4680, 4680, 4680]","[2.68, 4.22, 8.0]",20.0
3.4,21.539448229926162,57.87104765389797,118.88505432443327,-0.39,1.21,"[5000, 5000, 5000, 5000]","[6.98, 18.74, 7.16]",20.0
3.4,27.0,542.5,121.67782793000227,-1.57,1.0,"[4740, 4740, 4740, 4740]","[2.32, 3.66, 8.0]",20.0
3.5,22.237087350566064,59.74542745995457,119.60143756194732,-0.39,1.21,"[5000, 5000, 5000, 5000]","[6.98, 18.74, 7.16]",20.0
3.5,27.0,542.5,122.47782793000226,-1.57,0.0,"[4800, 4800, 4800, 4800]","[0.0, 0.0, 8.0]",20.0
