Time(s),X,Y,Z,Pitch,Yaw,FL,FR,RL,RR,Vx,Vy,Vz,Hor_Speed
0.1,0.14142135623730953,0.14142135623730953,500.0,-0.0,0.79,2160,2160,2160,2160,1.41,1.41,0.0,20
0.2,0.3111269837220809,0.3111269837220809,500.0,-0.0,0.79,2220,2220,2220,2220,1.7,1.7,0.0,20
0.3,0.5147737367038066,0.5147737367038066,500.0,-0.0,0.79,2280,2280,2280,2280,2.04,2.04,0.0,20
0.4,0.7591498402818775,0.7591498402818775,500.0,-0.0,0.79,2340,2340,2340,2340,2.44,2.44,0.0,20
0.5,1.0524011645755624,1.0524011645755624,500.0,-0.0,0.79,2400,2400,2400,2400,2.93,2.93,0.0,20
0.6,1.4043027537279844,1.4043027537279844,500.0,-0.0,0.79,2460,2460,2460,2460,3.52,3.52,0.0,20
0.7,1.8265846607108909,1.8265846607108909,500.0,-0.0,0.79,2520,2520,2520,2520,4.22,4.22,0.0,20
0.8,2.3333229490903786,2.3333229490903786,500.0,-0.0,0.79,2580,2580,2580,2580,5.07,5.07,0.0,20
0.9,2.9414088951457638,2.9414088951457638,500.0,-0.0,0.79,2640,2640,2640,2640,6.08,6.08,0.0,20
1.0,3.671112030412226,3.671112030412226,500.0,-0.0,0.79,2700,2700,2700,2700,7.3,7.3,0.0,20
1.1,4.546755792731981,4.546755792731981,500.0,-0.0,0.79,2760,2760,2760,2760,8.76,8.76,0.0,20
1.2,5.597528307515686,5.597528307515686,500.0,-0.0,0.79,2820,2820,2820,2820,10.51,10.51,0.0,20
1.3,6.858455325256132,6.858455325256132,500.0,-0.0,0.79,2880,2880,2880,2880,12.61,12.61,0.0,20
1.4,8.272668887629226,8.272668887629226,500.0,-0.0,0.79,2940,2940,2940,2940,14.14,14.14,0.0,20
1.5,9.686882450002322,9.686882450002322,500.0,-0.0,0.79,3000,3000,3000,3000,14.14,14.14,0.0,20
1.6,11.101096012375418,11.101096012375418,500.0,-0.0,0.79,3060,3060,3060,3060,14.14,14.14,0.0,20
1.7,12.515309574748514,12.515309574748514,500.0,-0.0,0.79,3120,3120,3120,3120,14.14,14.14,0.0,20
1.8,13.92952313712161,13.92952313712161,500.0,-0.0,0.79,3060,3060,3060,3060,14.14,14.14,0.0,20
1.9,15.343736699494706,15.343736699494706,500.0,-0.0,0.79,3120,3120,3120,3120,14.14,14.14,0.0,20
2.0,16.7579502618678,16.7579502618678,500.0,-0.0,0.79,3060,3060,3060,3060,14.14,14.14,0.0,20
2.1,18.172163824240897,18.172163824240897,500.0,-0.0,0.79,3120,3120,3120,3120,14.14,14.14,0.0,20
2.2,19.586377386613993,19.586377386613993,500.0,-0.0,0.79,3060,3060,3060,3060,14.14,14.14,0.0,20
2.3,21.00059094898709,21.00059094898709,500.0,-0.0,0.79,3120,3120,3120,3120,14.14,14.14,0.0,20
2.4,22.414804511360185,22.414804511360185,500.0,-0.0,0.79,3060,3060,3060,3060,14.14,14.14,0.0,20
2.5,23.82901807373328,23.82901807373328,500.0,-0.0,0.79,3120,3120,3120,3120,14.14,14.14,0.0,20
2.6,25.243231636106376,25.243231636106376,500.0,-0.0,0.79,3060,3060,3060,3060,14.14,14.14,0.0,20
2.7,26.657445198479472,26.657445198479472,500.0,-0.0,0.79,3120,3120,3120,3120,14.14,14.14,0.0,20
2.8,28.071658760852568,28.071658760852568,500.0,-0.0,0.79,3060,3060,3060,3060,14.14,14.14,0.0,20
2.9,29.485872323225664,29.485872323225664,500.0,-0.0,0.79,3120,3120,3120,3120,14.14,14.14,0.0,20
3.0,30.90008588559876,30.90008588559876,500.0,-0.0,0.79,3060,3060,3060,3060,14.14,14.14,0.0,20
