Time(s),X,Y,Z,Pitch,Yaw,FL,FR,RL,RR,Vx,Vy,Vz,Hor_Speed
0.1,0.8485281374238571,0.8485281374238571,50.0,-0.0,0.79,2160,2160,2160,2160,8.49,8.49,0.0,12
0.2,1.6970562748477143,1.6970562748477143,50.0,-0.0,0.79,2220,2220,2220,2220,8.49,8.49,0.0,12
0.3,2.5455844122715714,2.5455844122715714,50.0,-0.0,0.79,2280,2280,2280,2280,8.49,8.49,0.0,12
0.4,3.3941125496954285,3.3941125496954285,50.0,-0.0,0.79,2340,2340,2340,2340,8.49,8.49,0.0,12
0.5,4.242640687119286,4.242640687119286,50.0,-0.0,0.79,2400,2400,2400,2400,8.49,8.49,0.0,12
0.6,5.091168824543143,5.091168824543143,50.0,-0.0,0.79,2460,2460,2460,2460,8.49,8.49,0.0,12
0.7,5.939696961967,5.939696961967,50.0,-0.0,0.79,2520,2520,2520,2520,8.49,8.49,0.0,12
0.8,6.788225099390857,6.788225099390857,50.0,-0.0,0.79,2580,2580,2580,2580,8.49,8.49,0.0,12
0.9,7.636753236814714,7.636753236814714,50.0,-0.0,0.79,2640,2640,2640,2640,8.49,8.49,0.0,12
1.0,8.485281374238571,8.485281374238571,50.0,-0.0,0.79,2700,2700,2700,2700,8.49,8.49,0.0,12
1.1,9.333809511662428,9.333809511662428,50.0,-0.0,0.79,2760,2760,2760,2760,8.49,8.49,0.0,12
1.2,10.182337649086286,10.182337649086286,50.0,-0.0,0.79,2820,2820,2820,2820,8.49,8.49,0.0,12
1.3,11.030865786510143,11.030865786510143,50.0,-0.0,0.79,2880,2880,2880,2880,8.49,8.49,0.0,12
1.4,11.879393923934,11.879393923934,50.0,-0.0,0.79,2940,2940,2940,2940,8.49,8.49,0.0,12
1.5,12.727922061357857,12.727922061357857,50.0,-0.0,0.79,3000,3000,3000,3000,8.49,8.49,0.0,12
1.6,13.576450198781714,13.576450198781714,50.0,-0.0,0.79,3007,3007,3007,3007,8.49,8.49,0.0,12
1.7,14.424978336205571,14.424978336205571,50.0,-0.0,0.79,2976,2976,2976,2976,8.49,8.49,0.0,12
1.8,15.273506473629428,15.273506473629428,50.0,-0.0,0.79,3036,3036,3036,3036,8.49,8.49,0.0,12
1.9,16.122034611053287,16.122034611053287,50.0,-0.0,0.79,2976,2976,2976,2976,8.49,8.49,0.0,12
2.0,16.970562748477143,16.970562748477143,50.0,-0.0,0.79,3036,3036,3036,3036,8.49,8.49,0.0,12
2.1,17.819090885900998,17.819090885900998,50.0,-0.0,0.79,2976,2976,2976,2976,8.49,8.49,0.0,12
2.2,18.667619023324853,18.667619023324853,50.0,-0.0,0.79,3036,3036,3036,3036,8.49,8.49,0.0,12
2.3,19.51614716074871,19.51614716074871,50.0,-0.0,0.79,2976,2976,2976,2976,8.49,8.49,0.0,12
2.4,20.364675298172564,20.364675298172564,50.0,-0.0,0.79,3036,3036,3036,3036,8.49,8.49,0.0,12
2.5,21.21320343559642,21.21320343559642,50.0,-0.0,0.79,2976,2976,2976,2976,8.49,8.49,0.0,12
2.6,22.061731573020275,22.061731573020275,50.0,-0.0,0.79,3036,3036,3036,3036,8.49,8.49,0.0,12
