Time(s),X,Y,Z,Pitch,Yaw,FL,FR,RL,RR,Vx,Vy,Vz,Hor_Speed
0.1,0.9899494936611666,0.9899494936611666,50.0,-0.0,0.79,2160,2160,2160,2160,9.9,9.9,0.0,14
0.2,1.9798989873223332,1.9798989873223332,50.0,-0.0,0.79,2220,2220,2220,2220,9.9,9.9,0.0,14
0.3,2.9698484809834995,2.9698484809834995,50.0,-0.0,0.79,2280,2280,2280,2280,9.9,9.9,0.0,14
0.4,3.9597979746446663,3.9597979746446663,50.0,-0.0,0.79,2340,2340,2340,2340,9.9,9.9,0.0,14
0.5,4.949747468305833,4.949747468305833,50.0,-0.0,0.79,2400,2400,2400,2400,9.9,9.9,0.0,14
0.6,5.939696961966999,5.939696961966999,50.0,-0.0,0.79,2460,2460,2460,2460,9.9,9.9,0.0,14
0.7,6.929646455628165,6.929646455628165,50.0,-0.0,0.79,2520,2520,2520,2520,9.9,9.9,0.0,14
0.8,7.919595949289332,7.919595949289332,50.0,-0.0,0.79,2580,2580,2580,2580,9.9,9.9,0.0,14
0.9,8.909545442950499,8.909545442950499,50.0,-0.0,0.79,2640,2640,2640,2640,9.9,9.9,0.0,14
1.0,9.899494936611665,9.899494936611665,50.0,-0.0,0.79,2700,2700,2700,2700,9.9,9.9,0.0,14
1.1,10.889444430272832,10.889444430272832,50.0,-0.0,0.79,2760,2760,2760,2760,9.9,9.9,0.0,14
1.2,11.879393923933998,11.879393923933998,50.0,-0.0,0.79,2820,2820,2820,2820,9.9,9.9,0.0,14
1.3,12.869343417595164,12.869343417595164,50.0,-0.0,0.79,2880,2880,2880,2880,9.9,9.9,0.0,14
1.4,13.85929291125633,13.85929291125633,50.0,-0.0,0.79,2940,2940,2940,2940,9.9,9.9,0.0,14
1.5,14.849242404917497,14.849242404917497,50.0,-0.0,0.79,3000,3000,3000,3000,9.9,9.9,0.0,14
1.6,15.839191898578663,15.839191898578663,50.0,-0.0,0.79,3060,3060,3060,3060,9.9,9.9,0.0,14
1.7,16.82914139223983,16.82914139223983,50.0,-0.0,0.79,3019,3019,3019,3019,9.9,9.9,0.0,14
1.8,17.819090885900998,17.819090885900998,50.0,-0.0,0.79,3079,3079,3079,3079,9.9,9.9,0.0,14
1.9,18.809040379562166,18.809040379562166,50.0,-0.0,0.79,3019,3019,3019,3019,9.9,9.9,0.0,14
2.0,19.798989873223334,19.798989873223334,50.0,-0.0,0.79,3079,3079,3079,3079,9.9,9.9,0.0,14
2.1,20.788939366884502,20.788939366884502,50.0,-0.0,0.79,3019,3019,3019,3019,9.9,9.9,0.0,14
2.2,21.77888886054567,21.77888886054567,50.0,-0.0,0.79,3079,3079,3079,3079,9.9,9.9,0.0,14
2.3,22.76883835420684,22.76883835420684,50.0,-0.0,0.79,3019,3019,3019,3019,9.9,9.9,0.0,14
2.4,23.758787847868007,23.758787847868007,50.0,-0.0,0.79,3079,3079,3079,3079,9.9,9.9,0.0,14
2.5,24.748737341529175,24.748737341529175,50.0,-0.0,0.79,3019,3019,3019,3019,9.9,9.9,0.0,14
2.6,25.738686835190343,25.738686835190343,50.0,-0.0,0.79,3079,3079,3079,3079,9.9,9.9,0.0,14
2.7,26.728636328851508,26.728636328851508,50.0,-0.0,0.79,3019,3019,3019,3019,9.9,9.9,0.0,14
2.8,27.718585822512676,27.718585822512676,50.0,-0.0,0.79,3079,3079,3079,3079,9.9,9.9,0.0,14
2.9,28.708535316173844,28.708535316173844,50.0,-0.0,0.79,3019,3019,3019,3019,9.9,9.9,0.0,14
3.0,29.69848480983501,29.69848480983501,50.0,-0.0,0.79,3079,3079,3079,3079,9.9,9.9,0.0,14
3.1,30.688434303496177,30.688434303496177,50.0,-0.0,0.79,3019,3019,3019,3019,9.9,9.9,0.0,14
3.2,31.678383797157345,31.678383797157345,50.0,-0.0,0.79,3079,3079,3079,3079,9.9,9.9,0.0,14
3.3,32.66833329081851,32.66833329081851,50.0,-0.0,0.79,3019,3019,3019,3019,9.9,9.9,0.0,14
3.4,33.658282784479674,33.658282784479674,50.0,-0.0,0.79,3079,3079,3079,3079,9.9,9.9,0.0,14
3.5,34.64823227814084,34.64823227814084,50.0,-0.0,0.79,3019,3019,3019,3019,9.9,9.9,0.0,14
3.6,35.638181771802,35.638181771802,50.0,-0.0,0.79,3079,3079,3079,3079,9.9,9.9,0.0,14
3.7,36.62813126546317,36.62813126546317,50.0,-0.0,0.79,3019,3019,3019,3019,9.9,9.9,0.0,14
3.8,37.61808075912433,37.61808075912433,50.0,-0.0,0.79,3079,3079,3079,3079,9.9,9.9,0.0,14
3.9,38.6080302527855,38.6080302527855,50.0,-0.0,0.79,3019,3019,3019,3019,9.9,9.9,0.0,14
4.0,39.59797974644666,39.59797974644666,50.0,-0.0,0.79,3079,3079,3079,3079,9.9,9.9,0.0,14
4.1,40.587929240107826,40.587929240107826,50.0,-0.0,0.79,3019,3019,3019,3019,9.9,9.9,0.0,14
4.2,41.57787873376899,41.57787873376899,50.0,-0.0,0.79,3079,3079,3079,3079,9.9,9.9,0.0,14
4.3,42.567828227430155,42.567828227430155,50.0,-0.0,0.79,3019,3019,3019,3019,9.9,9.9,0.0,14
4.4,43.55777772109132,43.55777772109132,50.0,-0.0,0.79,3079,3079,3079,3079,9.9,9.9,0.0,14
4.5,44.547727214752484,44.547727214752484,50.0,-0.0,0.79,3019,3019,3019,3019,9.9,9.9,0.0,14
4.6,45.53767670841365,45.53767670841365,50.0,-0.0,0.79,3079,3079,3079,3079,9.9,9.9,0.0,14
4.7,46.52762620207481,46.52762620207481,50.0,-0.0,0.79,3019,3019,3019,3019,9.9,9.9,0.0,14
4.8,47.51757569573598,47.51757569573598,50.0,-0.0,0.79,3079,3079,3079,3079,9.9,9.9,0.0,14
4.9,48.50752518939714,48.50752518939714,50.0,-0.0,0.79,3019,3019,3019,3019,9.9,9.9,0.0,14
5.0,49.49747468305831,49.49747468305831,50.0,-0.0,0.79,3079,3079,3079,3079,9.9,9.9,0.0,14
5.1,50.48742417671947,50.48742417671947,50.0,-0.0,0.79,3019,3019,3019,3019,9.9,9.9,0.0,14
5.2,51.477373670380636,51.477373670380636,50.0,-0.0,0.79,3079,3079,3079,3079,9.9,9.9,0.0,14
5.3,52.4673231640418,52.4673231640418,50.0,-0.0,0.79,3019,3019,3019,3019,9.9,9.9,0.0,14
5.4,53.457272657702966,53.457272657702966,50.0,-0.0,0.79,3079,3079,3079,3079,9.9,9.9,0.0,14
5.5,54.44722215136413,54.44722215136413,50.0,-0.0,0.79,3019,3019,3019,3019,9.9,9.9,0.0,14
5.6,55.437171645025295,55.437171645025295,50.0,-0.0,0.79,3079,3079,3079,3079,9.9,9.9,0.0,14
5.7,56.42712113868646,56.42712113868646,50.0,-0.0,0.79,3019,3019,3019,3019,9.9,9.9,0.0,14
5.8,57.417070632347624,57.417070632347624,50.0,-0.0,0.79,3079,3079,3079,3079,9.9,9.9,0.0,14
5.9,58.40702012600879,58.40702012600879,50.0,-0.0,0.79,3019,3019,3019,3019,9.9,9.9,0.0,14
6.0,59.39696961966995,59.39696961966995,50.0,-0.0,0.79,3079,3079,3079,3079,9.9,9.9,0.0,14
6.1,60.38691911333112,60.38691911333112,50.0,-0.0,0.79,3019,3019,3019,3019,9.9,9.9,0.0,14
6.2,61.37686860699228,61.37686860699228,50.0,-0.0,0.79,3079,3079,3079,3079,9.9,9.9,0.0,14
6.3,62.36681810065345,62.36681810065345,50.0,-0.0,0.79,3019,3019,3019,3019,9.9,9.9,0.0,14
6.4,63.35676759431461,63.35676759431461,50.0,-0.0,0.79,3079,3079,3079,3079,9.9,9.9,0.0,14
6.5,64.34671708797578,64.34671708797578,50.0,-0.0,0.79,3019,3019,3019,3019,9.9,9.9,0.0,14
6.6,65.33666658163695,65.33666658163695,50.0,-0.0,0.79,3079,3079,3079,3079,9.9,9.9,0.0,14
6.7,66.32661607529812,66.32661607529812,50.0,-0.0,0.79,3019,3019,3019,3019,9.9,9.9,0.0,14
6.8,67.31656556895929,67.31656556895929,50.0,-0.0,0.79,3079,3079,3079,3079,9.9,9.9,0.0,14
6.9,68.30651506262046,68.30651506262046,50.0,-0.0,0.79,3019,3019,3019,3019,9.9,9.9,0.0,14
7.0,69.29646455628163,69.29646455628163,50.0,-0.0,0.79,3079,3079,3079,3079,9.9,9.9,0.0,14
