Time(s),X,Y,Z,Pitch,Yaw,FL,FR,RL,RR,Vx,Vy,Vz,Speed
109.4,540.9825115547179,357.7552885023863,89.34674093866792,0.0,-1.29,2741,2741,2741,2741,4.12,-14.42,-0.09,15
109.5,541.3948373301456,356.31307234143196,89.33803816730249,0.0,-1.29,2801,2801,2801,2801,4.12,-14.42,-0.09,15
109.6,541.8071631055734,354.87085618047763,89.3295529652212,0.0,-1.29,2741,2741,2741,2741,4.12,-14.42,-0.08,15
109.7,542.2194888810011,353.4286400195233,89.32127989319193,0.0,-1.29,2801,2801,2801,2801,4.12,-14.42,-0.08,15
109.8,542.6318146564289,351.98642385856897,89.3132136479634,0.0,-1.29,2751,2751,2751,2751,4.12,-14.42,-0.08,15
109.9,543.0441404318566,350.54420769761464,89.30534905886557,0.0,-1.29,2811,2811,2811,2811,4.12,-14.42,-0.08,15
110.0,543.4564662072844,349.1019915366603,89.2976810844952,0.0,-1.29,2751,2751,2751,2751,4.12,-14.42,-0.08,15
110.1,543.8687919827121,347.659775375706,89.29020480948408,0.0,-1.29,2811,2811,2811,2811,4.12,-14.42,-0.07,15
110.2,544.2811177581399,346.21755921475165,89.28291544134825,0.0,-1.29,2751,2751,2751,2751,4.12,-14.42,-0.07,15
110.3,544.6934435335676,344.7753430537973,89.27580830741582,0.0,-1.29,2811,2811,2811,2811,4.12,-14.42,-0.07,15
110.4,545.1057693089953,343.333126892843,89.26887885183169,0.0,-1.29,2751,2751,2751,2751,4.12,-14.42,-0.07,15
110.5,545.5180950844231,341.89091073188865,89.26212263263716,0.0,-1.29,2811,2811,2811,2811,4.12,-14.42,-0.07,15
110.6,545.9304208598508,340.4486945709343,89.2555353189225,0.0,-1.29,2751,2751,2751,2751,4.12,-14.42,-0.07,15
110.7,546.3427466352786,339.00647840998,89.2491126880507,0.0,-1.29,2811,2811,2811,2811,4.12,-14.42,-0.06,15
110.8,546.7550724107062,337.56426224902566,89.2428506229507,0.0,-1.29,2758,2758,2758,2758,4.12,-14.42,-0.06,15
110.9,547.167398186134,336.12204608807133,89.23674510947819,0.0,-1.29,2818,2818,2818,2818,4.12,-14.42,-0.06,15
111.0,547.5797239615617,334.679829927117,89.23079223384251,0.0,-1.29,2758,2758,2758,2758,4.12,-14.42,-0.06,15
111.1,547.9920497369895,333.23761376616267,89.22498818009771,0.0,-1.29,2818,2818,2818,2818,4.12,-14.42,-0.06,15
111.2,548.4043755124172,331.79539760520834,89.21932922769653,0.0,-1.29,2758,2758,2758,2758,4.12,-14.42,-0.06,15
111.3,548.816701287845,330.353181444254,89.21381174910539,0.0,-1.29,2818,2818,2818,2818,4.12,-14.42,-0.06,15
111.4,549.2290270632727,328.9109652832997,89.20843220747902,0.0,-1.29,2758,2758,2758,2758,4.12,-14.42,-0.05,15
111.5,549.6413528387004,327.46874912234534,89.2031871543933,0.0,-1.29,2818,2818,2818,2818,4.12,-14.42,-0.05,15
111.6,550.0536786141282,326.026532961391,89.19807322763474,0.0,-1.29,2764,2764,2764,2764,4.12,-14.42,-0.05,15
111.7,550.4660043895559,324.5843168004367,89.19308714904514,0.0,-1.29,2824,2824,2824,2824,4.12,-14.42,-0.05,15
111.8,550.8783301649837,323.14210063948235,89.18822572242028,0.0,-1.29,2764,2764,2764,2764,4.12,-14.42,-0.05,15
111.9,551.2906559404114,321.699884478528,89.18348583146104,0.0,-1.29,2824,2824,2824,2824,4.12,-14.42,-0.05,15
112.0,551.7029817158392,320.2576683175737,89.17886443777579,0.0,-1.29,2764,2764,2764,2764,4.12,-14.42,-0.05,15
112.1,552.1153074912669,318.81545215661936,89.17435857893265,0.0,-1.29,2824,2824,2824,2824,4.12,-14.42,-0.05,15
112.2,552.5276332666947,317.373235995665,89.1699653665606,0.0,-1.29,2764,2764,2764,2764,4.12,-14.42,-0.04,15
112.3,552.9399590421224,315.9310198347107,89.16568198449785,0.0,-1.29,2824,2824,2824,2824,4.12,-14.42,-0.04,15
112.4,553.3522848175501,314.48880367375637,89.16150568698667,0.0,-1.29,2764,2764,2764,2764,4.12,-14.42,-0.04,15
112.5,553.7646105929779,313.04658751280203,89.15743379691327,0.0,-1.29,2824,2824,2824,2824,4.12,-14.42,-0.04,15
112.6,554.1769363684056,311.6043713518477,89.1534637040917,0.0,-1.29,2768,2768,2768,2768,4.12,-14.42,-0.04,15
112.7,554.5892621438334,310.1621551908934,89.14959286359068,0.0,-1.29,2828,2828,2828,2828,4.12,-14.42,-0.04,15
112.8,555.001587919261,308.71993902993904,89.14581879410218,0.0,-1.29,2768,2768,2768,2768,4.12,-14.42,-0.04,15
112.9,555.4139136946889,307.2777228689847,89.1421390763509,0.0,-1.29,2828,2828,2828,2828,4.12,-14.42,-0.04,15
113.0,555.8262394701165,305.8355067080304,89.1385513515434,0.0,-1.29,2768,2768,2768,2768,4.12,-14.42,-0.04,15
113.1,556.2385652455444,304.39329054707605,89.13505331985608,0.0,-1.29,2828,2828,2828,2828,4.12,-14.42,-0.03,15
113.2,556.650891020972,302.9510743861217,89.13164273896095,0.0,-1.29,2768,2768,2768,2768,4.12,-14.42,-0.03,15
113.3,557.0632167963997,301.5088582251674,89.1283174225882,0.0,-1.29,2828,2828,2828,2828,4.12,-14.42,-0.03,15
113.4,557.4755425718275,300.06664206421306,89.12507523912475,0.0,-1.29,2772,2772,2772,2772,4.12,-14.42,-0.03,15
113.5,557.8878683472552,298.6244259032587,89.1219141102479,0.0,-1.29,2832,2832,2832,2832,4.12,-14.42,-0.03,15
113.6,558.300194122683,297.1822097423044,89.11883200959296,0.0,-1.29,2772,2772,2772,2772,4.12,-14.42,-0.03,15
113.7,558.7125198981107,295.73999358135006,89.1158269614544,0.0,-1.29,2832,2832,2832,2832,4.12,-14.42,-0.03,15
113.8,559.1248456735385,294.29777742039573,89.11289703951931,0.0,-1.29,2772,2772,2772,2772,4.12,-14.42,-0.03,15
113.9,559.5371714489662,292.8555612594414,89.1100403656326,0.0,-1.29,2832,2832,2832,2832,4.12,-14.42,-0.03,15
114.0,559.949497224394,291.41334509848707,89.10725510859305,0.0,-1.29,2772,2772,2772,2772,4.12,-14.42,-0.03,15
114.1,560.3618229998217,289.97112893753274,89.10453948297949,0.0,-1.29,2832,2832,2832,2832,4.12,-14.42,-0.03,15
114.2,560.7741487752494,288.5289127765784,89.10189174800627,0.0,-1.29,2773,2773,2773,2773,4.12,-14.42,-0.03,15
114.3,561.1864745506772,287.0866966156241,89.09931020640738,0.0,-1.29,2833,2833,2833,2833,4.12,-14.42,-0.03,15
114.4,561.5988003261049,285.64448045466975,89.09679320334847,0.0,-1.29,2774,2774,2774,2774,4.12,-14.42,-0.03,15
114.5,562.0111261015327,284.2022642937154,89.09433912536602,0.0,-1.29,2834,2834,2834,2834,4.12,-14.42,-0.02,15
114.6,562.4234518769604,282.7600481327611,89.09194639933314,0.0,-1.29,2774,2774,2774,2774,4.12,-14.42,-0.02,15
114.7,562.8357776523882,281.31783197180675,89.08961349145108,0.0,-1.29,2834,2834,2834,2834,4.12,-14.42,-0.02,15
114.8,563.2481034278159,279.8756158108524,89.08733890626607,0.0,-1.29,2775,2775,2775,2775,4.12,-14.42,-0.02,15
114.9,563.6604292032437,278.4333996498981,89.08512118571069,0.0,-1.29,2835,2835,2835,2835,4.12,-14.42,-0.02,15
115.0,564.0727549786714,276.99118348894376,89.08295890816919,0.0,-1.29,2775,2775,2775,2775,4.12,-14.42,-0.02,15
115.1,564.485080754099,275.54896732798943,89.08085068756623,0.0,-1.29,2835,2835,2835,2835,4.12,-14.42,-0.02,15
115.2,564.8974065295268,274.1067511670351,89.07879517247834,0.0,-1.29,2776,2776,2776,2776,4.12,-14.42,-0.02,15
115.3,565.3097323049545,272.66453500608077,89.07679104526764,0.0,-1.29,2836,2836,2836,2836,4.12,-14.42,-0.02,15
115.4,565.7220580803823,271.22231884512644,89.07483702123722,0.0,-1.29,2776,2776,2776,2776,4.12,-14.42,-0.02,15
115.5,566.13438385581,269.7801026841721,89.07293184780755,0.0,-1.29,2836,2836,2836,2836,4.12,-14.42,-0.02,15
115.6,566.5467096312378,268.3378865232178,89.07107430371363,0.0,-1.29,2779,2779,2779,2779,4.12,-14.42,-0.02,15
115.7,566.9590354066655,266.89567036226344,89.06926319822206,0.0,-1.29,2839,2839,2839,2839,4.12,-14.42,-0.02,15
115.8,567.3713611820933,265.4534542013091,89.06749737036778,0.0,-1.29,2779,2779,2779,2779,4.12,-14.42,-0.02,15
115.9,567.783686957521,264.0112380403548,89.06577568820985,0.0,-1.29,2839,2839,2839,2839,4.12,-14.42,-0.02,15
116.0,568.1960127329487,262.56902187940045,89.06409704810588,0.0,-1.29,2779,2779,2779,2779,4.12,-14.42,-0.02,15
116.1,568.6083385083765,261.1268057184461,89.0624603740045,0.0,-1.29,2839,2839,2839,2839,4.12,-14.42,-0.02,15
116.2,569.0206642838042,259.6845895574918,89.06086461675565,0.0,-1.29,2779,2779,2779,2779,4.12,-14.42,-0.02,15
116.3,569.432990059232,258.24237339653746,89.05930875343803,0.0,-1.29,2839,2839,2839,2839,4.12,-14.42,-0.02,15
116.4,569.8453158346597,256.80015723558313,89.05779178670335,0.0,-1.29,2779,2779,2779,2779,4.12,-14.42,-0.02,15
116.5,570.2576416100875,255.35794107462877,89.05631274413703,0.0,-1.29,2839,2839,2839,2839,4.12,-14.42,-0.01,15
116.6,570.6699673855152,253.9157249136744,89.05487067763487,0.0,-1.29,2779,2779,2779,2779,4.12,-14.42,-0.01,15
116.7,571.082293160943,252.47350875272005,89.05346466279526,0.0,-1.29,2839,2839,2839,2839,4.12,-14.42,-0.01,15
116.8,571.4946189363707,251.0312925917657,89.05209379832665,0.0,-1.29,2779,2779,2779,2779,4.12,-14.42,-0.01,15
116.9,571.9069447117985,249.58907643081133,89.05075720546975,0.0,-1.29,2839,2839,2839,2839,4.12,-14.42,-0.01,15
117.0,572.3192704872262,248.14686026985697,89.04945402743428,0.0,-1.29,2780,2780,2780,2780,4.12,-14.42,-0.01,15
117.1,572.731596262654,246.7046441089026,89.04818342884968,0.0,-1.29,2840,2840,2840,2840,4.12,-14.42,-0.01,15
117.2,573.1439220380817,245.26242794794825,89.0469445952297,0.0,-1.29,2780,2780,2780,2780,4.12,-14.42,-0.01,15
117.3,573.5562478135095,243.8202117869939,89.04573673245022,0.0,-1.29,2840,2840,2840,2840,4.12,-14.42,-0.01,15
117.4,573.9685735889371,242.37799562603954,89.04455906624024,0.0,-1.29,2781,2781,2781,2781,4.12,-14.42,-0.01,15
117.5,574.380899364365,240.93577946508518,89.0434108416855,0.0,-1.29,2841,2841,2841,2841,4.12,-14.42,-0.01,15
117.6,574.7932251397926,239.49356330413082,89.04229132274463,0.0,-1.29,2781,2781,2781,2781,4.12,-14.42,-0.01,15
117.7,575.2055509152204,238.05134714317646,89.04119979177729,0.0,-1.29,2841,2841,2841,2841,4.12,-14.42,-0.01,15
117.8,575.6178766906482,236.6091309822221,89.04013554908413,0.0,-1.29,2781,2781,2781,2781,4.12,-14.42,-0.01,15
117.9,576.0302024660759,235.16691482126774,89.03909791245829,0.0,-1.29,2841,2841,2841,2841,4.12,-14.42,-0.01,15
118.0,576.4425282415037,233.72469866031338,89.0380862167481,0.0,-1.29,2781,2781,2781,2781,4.12,-14.42,-0.01,15
118.1,576.8548540169314,232.28248249935902,89.03709981343066,0.0,-1.29,2841,2841,2841,2841,4.12,-14.42,-0.01,15
118.2,577.2671797923592,230.84026633840466,89.03613807019616,0.0,-1.29,2781,2781,2781,2781,4.12,-14.42,-0.01,15
118.3,577.6795055677869,229.3980501774503,89.03520037054253,0.0,-1.29,2841,2841,2841,2841,4.12,-14.42,-0.01,15
118.4,578.0918313432147,227.95583401649594,89.03428611338023,0.0,-1.29,2782,2782,2782,2782,4.12,-14.42,-0.01,15
118.5,578.5041571186424,226.51361785554158,89.033394712647,0.0,-1.29,2842,2842,2842,2842,4.12,-14.42,-0.01,15
118.6,578.9164828940702,225.07140169458722,89.03252559693209,0.0,-1.29,2782,2782,2782,2782,4.12,-14.42,-0.01,15
118.7,579.3288086694979,223.62918553363286,89.03167820911005,0.0,-1.29,2842,2842,2842,2842,4.12,-14.42,-0.01,15
118.8,579.7411344449257,222.1869693726785,89.03085200598358,0.0,-1.29,2782,2782,2782,2782,4.12,-14.42,-0.01,15
118.9,580.1534602203534,220.74475321172415,89.03004645793526,0.0,-1.29,2842,2842,2842,2842,4.12,-14.42,-0.01,15
119.0,580.5657859957812,219.30253705076979,89.02926104858814,0.0,-1.29,2783,2783,2783,2783,4.12,-14.42,-0.01,15
119.1,580.9781117712089,217.86032088981543,89.02849527447471,0.0,-1.29,2843,2843,2843,2843,4.12,-14.42,-0.01,15
119.2,581.3904375466367,216.41810472886107,89.02774864471411,0.0,-1.29,2783,2783,2783,2783,4.12,-14.42,-0.01,15
119.3,581.8027633220644,214.9758885679067,89.02702068069752,0.0,-1.29,2843,2843,2843,2843,4.12,-14.42,-0.01,15
119.4,582.2150890974922,213.53367240695235,89.02631091578135,0.0,-1.29,2783,2783,2783,2783,4.12,-14.42,-0.01,15
119.5,582.6274148729199,212.091456245998,89.02561889498809,0.0,-1.29,2843,2843,2843,2843,4.12,-14.42,-0.01,15
119.6,583.0397406483477,210.64924008504363,89.02494417471465,0.0,-1.29,2783,2783,2783,2783,4.12,-14.42,-0.01,15
119.7,583.4520664237754,209.20702392408927,89.02428632244805,0.0,-1.29,2843,2843,2843,2843,4.12,-14.42,-0.01,15
119.8,583.8643921992032,207.7648077631349,89.02364491648811,0.0,-1.29,2784,2784,2784,2784,4.12,-14.42,-0.01,15
119.9,584.2767179746309,206.32259160218055,89.02301954567717,0.0,-1.29,2844,2844,2844,2844,4.12,-14.42,-0.01,15
120.0,584.6890437500587,204.8803754412262,89.0224098091365,0.0,-1.29,2784,2784,2784,2784,4.12,-14.42,-0.01,15
120.1,585.1013695254863,203.43815928027183,89.02181531600935,0.0,-1.29,2844,2844,2844,2844,4.12,-14.42,-0.01,15
120.2,585.5136953009142,201.99594311931747,89.02123568521039,0.0,-1.29,2784,2784,2784,2784,4.12,-14.42,-0.01,15
120.3,585.926021076342,200.55372695836311,89.02067054518139,0.0,-1.29,2844,2844,2844,2844,4.12,-14.42,-0.01,15
120.4,586.3383468517696,199.11151079740876,89.02011953365312,0.0,-1.29,2784,2784,2784,2784,4.12,-14.42,-0.01,15
120.5,586.7506726271974,197.6692946364544,89.01958229741305,0.0,-1.29,2844,2844,2844,2844,4.12,-14.42,-0.01,15
120.6,587.1629984026251,196.22707847550004,89.019058492079,0.0,-1.29,2784,2784,2784,2784,4.12,-14.42,-0.01,15
120.7,587.5753241780529,194.78486231454568,89.01854778187828,0.0,-1.29,2844,2844,2844,2844,4.12,-14.42,-0.01,15
120.8,587.9876499534806,193.34264615359132,89.01804983943259,0.0,-1.29,2784,2784,2784,2784,4.12,-14.42,-0.0,15
120.9,588.3999757289084,191.90042999263696,89.01756434554804,0.0,-1.29,2844,2844,2844,2844,4.12,-14.42,-0.0,15
121.0,588.8123015043361,190.4582138316826,89.0170909890106,0.0,-1.29,2784,2784,2784,2784,4.12,-14.42,-0.0,15
121.1,589.2246272797639,189.01599767072824,89.0166294663866,0.0,-1.29,2844,2844,2844,2844,4.12,-14.42,-0.0,15
121.2,589.6369530551916,187.57378150977388,89.0161794818282,0.0,-1.29,2784,2784,2784,2784,4.12,-14.42,-0.0,15
121.3,590.0492788306194,186.13156534881952,89.01574074688376,0.0,-1.29,2844,2844,2844,2844,4.12,-14.42,-0.0,15
121.4,590.4616046060471,184.68934918786516,89.01531298031294,0.0,-1.29,2784,2784,2784,2784,4.12,-14.42,-0.0,15
121.5,590.8739303814749,183.2471330269108,89.01489590790638,0.0,-1.29,2844,2844,2844,2844,4.12,-14.42,-0.0,15
121.6,591.2862561569026,181.80491686595644,89.01448926230998,0.0,-1.29,2785,2785,2785,2785,4.12,-14.42,-0.0,15
121.7,591.6985819323304,180.36270070500208,89.0140927828535,0.0,-1.29,2845,2845,2845,2845,4.12,-14.42,-0.0,15
121.8,592.1109077077581,178.92048454404772,89.01370621538342,0.0,-1.29,2785,2785,2785,2785,4.12,-14.42,-0.0,15
121.9,592.5232334831859,177.47826838309336,89.0133293121001,0.0,-1.29,2845,2845,2845,2845,4.12,-14.42,-0.0,15
122.0,592.9355592586136,176.036052222139,89.01296183139885,0.0,-1.29,2785,2785,2785,2785,4.12,-14.42,-0.0,15
122.1,593.3478850340414,174.59383606118465,89.01260353771515,0.0,-1.29,2845,2845,2845,2845,4.12,-14.42,-0.0,15
122.2,593.746179971266,173.20069638977853,89.01225420137354,0.0,-1.29,2785,2785,2785,2785,3.98,-13.93,-0.0,15
122.3,594.1146027881988,171.91204219372787,89.01191359844046,0.0,-1.29,2725,2725,2725,2725,3.68,-12.89,-0.0,15
122.4,594.4553938938616,170.720037062381,89.01158151058071,0.0,-1.29,2665,2665,2665,2665,3.41,-11.92,-0.0,15
122.5,594.7706256665997,169.61743231588517,89.01125772491746,0.0,-1.29,2605,2605,2605,2605,3.15,-11.03,-0.0,15
122.6,595.0622150563825,168.59752292537652,89.01094203389579,0.0,-1.29,2545,2545,2545,2545,2.92,-10.2,-0.0,15
122.7,595.3319352419315,167.65410673915602,89.01063423514967,0.0,-1.29,2485,2485,2485,2485,2.7,-9.43,-0.0,15
122.8,595.5814264135644,166.78144676690206,89.01033413137219,0.0,-1.29,2425,2425,2425,2425,2.49,-8.73,-0.0,15
122.9,595.8122057473248,165.97423629256716,89.01004153018916,0.0,-1.29,2386,2386,2386,2386,2.31,-8.07,-0.0,15
123.0,596.0256766310532,165.22756660380736,89.0097562440357,0.0,-1.29,2342,2342,2342,2342,2.13,-7.47,-0.0,15
123.1,596.223137198502,164.53689714170454,89.00947809003607,0.0,-1.29,2334,2334,2334,2334,1.97,-6.91,-0.0,15
123.2,596.405788223392,163.89802788925945,89.00920688988643,0.0,-1.29,2274,2274,2274,2274,1.83,-6.39,-0.0,15
123.3,596.5747404214154,163.30707383074773,89.00894246974053,0.0,-1.29,2281,2281,2281,2281,1.69,-5.91,-0.0,15
123.4,596.731021204587,162.76044132662437,89.00868466009828,0.0,-1.29,2221,2221,2221,2221,1.56,-5.47,-0.0,15
123.5,596.8755809290208,162.2548062603103,89.00843329569709,0.0,-1.29,2214,2214,2214,2214,1.45,-5.06,-0.0,15
123.6,597.009298674122,161.78709382396977,89.00818821540592,0.0,-1.29,2154,2154,2154,2154,1.34,-4.68,-0.0,15
123.7,597.1329875883406,161.35445982035478,89.00794926212204,0.0,-1.29,2214,2214,2214,2214,1.24,-4.33,-0.0,15
123.8,597.2473998339927,160.9542733670109,89.00771628267026,0.0,-1.29,2154,2154,2154,2154,1.14,-4.0,-0.0,15
123.9,597.3532311612211,160.5841008976678,89.00748912770477,0.0,-1.29,2094,2094,2094,2094,1.06,-3.7,-0.0,15
124.0,596.4423765914623,161.7758827370787,89.50748912770477,-0.12,2.22,2154,2154,2154,2154,-9.11,11.92,5.0,15
124.1,595.5315220217036,162.96766457648957,90.00748912770477,-0.12,2.22,2214,2214,2214,2214,-9.11,11.92,5.0,15
124.2,594.6206674519449,164.15944641590045,90.50748912770477,-0.12,2.22,2274,2274,2274,2274,-9.11,11.92,5.0,15
124.3,593.7098128821862,165.35122825531133,91.00748912770477,-0.12,2.22,2334,2334,2334,2334,-9.11,11.92,5.0,15
124.4,592.7989583124274,166.5430100947222,91.50748912770477,-0.12,2.22,2394,2394,2394,2394,-9.11,11.92,5.0,15
124.5,591.8881037426687,167.73479193413309,92.00748912770477,-0.12,2.22,2454,2454,2454,2454,-9.11,11.92,5.0,15
124.6,590.97724917291,168.92657377354396,92.50748912770477,-0.12,2.22,2514,2514,2514,2514,-9.11,11.92,5.0,15
124.7,590.0663946031513,170.11835561295484,93.00748912770477,-0.12,2.22,2574,2574,2574,2574,-9.11,11.92,5.0,15
124.8,589.1555400333925,171.31013745236572,93.50748912770477,-0.12,2.22,2634,2634,2634,2634,-9.11,11.92,5.0,15
124.9,588.2446854636338,172.5019192917766,94.00748912770477,-0.12,2.22,2694,2694,2694,2694,-9.11,11.92,5.0,15
125.0,587.3338308938751,173.69370113118748,94.50748912770477,-0.12,2.22,2754,2754,2754,2754,-9.11,11.92,5.0,15
125.1,586.4229763241163,174.88548297059836,95.00748912770477,-0.12,2.22,2814,2814,2814,2814,-9.11,11.92,5.0,15
125.2,585.5121217543576,176.07726481000924,95.50748912770477,-0.12,2.22,2874,2874,2874,2874,-9.11,11.92,5.0,15
125.3,584.6012671845989,177.26904664942012,96.00748912770477,-0.12,2.22,2934,2934,2934,2934,-9.11,11.92,5.0,15
125.4,583.6904126148402,178.460828488831,96.50748912770477,-0.12,2.22,2994,2994,2994,2994,-9.11,11.92,5.0,15
125.5,582.7795580450814,179.65261032824188,97.00748912770477,-0.12,2.22,3054,3054,3054,3054,-9.11,11.92,5.0,15
125.6,581.8687034753227,180.84439216765276,97.50748912770477,-0.12,2.22,3114,3114,3114,3114,-9.11,11.92,5.0,15
125.7,580.957848905564,182.03617400706364,98.00748912770477,-0.12,2.22,3174,3174,3174,3174,-9.11,11.92,5.0,15
125.8,580.0469943358053,183.22795584647452,98.50748912770477,-0.12,2.22,3234,3234,3234,3234,-9.11,11.92,5.0,15
125.9,579.1361397660465,184.4197376858854,99.00748912770477,-0.12,2.22,3294,3294,3294,3294,-9.11,11.92,5.0,15
126.0,578.2252851962878,185.61151952529627,99.50748912770477,-0.12,2.22,3354,3354,3354,3354,-9.11,11.92,5.0,15
126.1,577.3144306265291,186.80330136470715,100.00748912770477,-0.12,2.22,3414,3414,3414,3414,-9.11,11.92,5.0,15
126.2,576.4035760567704,187.99508320411803,100.50748912770477,-0.12,2.22,3474,3474,3474,3474,-9.11,11.92,5.0,15
126.3,575.4927214870116,189.1868650435289,101.00748912770477,-0.12,2.22,3534,3534,3534,3534,-9.11,11.92,5.0,15
126.4,574.5818669172529,190.3786468829398,101.50748912770477,-0.12,2.22,3594,3594,3594,3594,-9.11,11.92,5.0,15
126.5,573.6710123474942,191.57042872235067,102.00748912770477,-0.12,2.22,3654,3654,3654,3654,-9.11,11.92,5.0,15
126.6,572.7601577777355,192.76221056176155,102.50748912770477,-0.12,2.22,3714,3714,3714,3714,-9.11,11.92,5.0,15
126.7,571.8493032079767,193.95399240117243,103.00748912770477,-0.11,2.22,3774,3774,3774,3774,-9.11,11.92,5.0,15
126.8,570.938448638218,195.1457742405833,103.50748912770477,-0.11,2.22,3834,3834,3834,3834,-9.11,11.92,5.0,15
126.9,570.0275940684593,196.3375560799942,104.00748912770477,-0.11,2.22,3894,3894,3894,3894,-9.11,11.92,5.0,15
127.0,569.1167394987006,197.52933791940507,104.50748912770477,-0.11,2.22,3954,3954,3954,3954,-9.11,11.92,5.0,15
127.1,568.2058849289418,198.72111975881595,105.00748912770477,-0.11,2.22,4014,4014,4014,4014,-9.11,11.92,5.0,15
127.2,567.2950303591831,199.91290159822682,105.50748912770477,-0.11,2.22,4074,4074,4074,4074,-9.11,11.92,5.0,15
127.3,566.3841757894244,201.1046834376377,106.00748912770477,-0.11,2.22,4134,4134,4134,4134,-9.11,11.92,5.0,15
127.4,565.4733212196656,202.29646527704858,106.50748912770477,-0.11,2.22,4194,4194,4194,4194,-9.11,11.92,5.0,15
127.5,564.5624666499069,203.48824711645943,107.00748912770477,-0.11,2.22,4254,4254,4254,4254,-9.11,11.92,5.0,15
127.6,563.6516120801482,204.68002895587028,107.50748912770477,-0.11,2.22,4314,4314,4314,4314,-9.11,11.92,5.0,15
127.7,562.7407575103895,205.87181079528114,108.00748912770477,-0.11,2.22,4374,4374,4374,4374,-9.11,11.92,5.0,15
127.8,561.8299029406307,207.063592634692,108.50748912770477,-0.11,2.22,4434,4434,4434,4434,-9.11,11.92,5.0,15
127.9,560.919048370872,208.25537447410284,109.00748912770477,-0.11,2.22,4494,4494,4494,4494,-9.11,11.92,5.0,15
128.0,560.0081938011133,209.4471563135137,109.50748912770477,-0.11,2.22,4500,4500,4500,4500,-9.11,11.92,5.0,15
128.1,559.0973392313546,210.63893815292454,110.00748912770477,-0.11,2.22,4500,4500,4500,4500,-9.11,11.92,5.0,15
128.2,558.1864846615958,211.8307199923354,110.50748912770477,-0.11,2.22,4500,4500,4500,4500,-9.11,11.92,5.0,15
128.3,557.2756300918371,213.02250183174624,111.00748912770477,-0.11,2.22,4500,4500,4500,4500,-9.11,11.92,5.0,15
128.4,556.3647755220784,214.2142836711571,111.50748912770477,-0.11,2.22,4500,4500,4500,4500,-9.11,11.92,5.0,15
128.5,555.4539209523197,215.40606551056794,112.00748912770477,-0.11,2.22,4500,4500,4500,4500,-9.11,11.92,5.0,15
128.6,554.5430663825609,216.5978473499788,112.50748912770477,-0.11,2.22,4500,4500,4500,4500,-9.11,11.92,5.0,15
128.7,553.6322118128022,217.78962918938964,113.00748912770477,-0.11,2.22,4500,4500,4500,4500,-9.11,11.92,5.0,15
128.8,552.7213572430435,218.9814110288005,113.50748912770477,-0.11,2.22,4500,4500,4500,4500,-9.11,11.92,5.0,15
128.9,551.8105026732848,220.17319286821134,114.00748912770477,-0.11,2.22,4500,4500,4500,4500,-9.11,11.92,5.0,15
129.0,550.899648103526,221.3649747076222,114.50748912770477,-0.11,2.22,4500,4500,4500,4500,-9.11,11.92,5.0,15
129.1,549.9887935337673,222.55675654703305,115.00748912770477,-0.11,2.22,4500,4500,4500,4500,-9.11,11.92,5.0,15
129.2,549.0779389640086,223.7485383864439,115.50748912770477,-0.1,2.22,4500,4500,4500,4500,-9.11,11.92,5.0,15
129.3,548.1670843942499,224.94032022585475,116.00748912770477,-0.1,2.22,4500,4500,4500,4500,-9.11,11.92,5.0,15
129.4,547.2562298244911,226.1321020652656,116.50748912770477,-0.1,2.22,4500,4500,4500,4500,-9.11,11.92,5.0,15
129.5,546.3453752547324,227.32388390467645,117.00748912770477,-0.1,2.22,4500,4500,4500,4500,-9.11,11.92,5.0,15
129.6,545.4345206849737,228.5156657440873,117.50748912770477,-0.1,2.22,4500,4500,4500,4500,-9.11,11.92,5.0,15
129.7,544.5236661152148,229.70744758349815,118.00748912770477,-0.1,2.22,4500,4500,4500,4500,-9.11,11.92,5.0,15
129.8,543.612811545456,230.899229422909,118.50748912770477,-0.1,2.22,4500,4500,4500,4500,-9.11,11.92,5.0,15
129.9,542.7019569756973,232.09101126231985,119.00748912770477,-0.1,2.22,4500,4500,4500,4500,-9.11,11.92,5.0,15
130.0,541.7911024059385,233.2827931017307,119.50748912770477,-0.1,2.22,4500,4500,4500,4500,-9.11,11.92,5.0,15
130.1,540.8802478361797,234.47457494114155,120.00748912770477,-0.1,2.22,4500,4500,4500,4500,-9.11,11.92,5.0,15
130.2,539.969393266421,235.6663567805524,120.50748912770477,-0.1,2.22,4500,4500,4500,4500,-9.11,11.92,5.0,15
130.3,539.0585386966623,236.85813861996326,121.00748912770477,-0.1,2.22,4500,4500,4500,4500,-9.11,11.92,5.0,15
130.4,538.1476841269034,238.0499204593741,121.50748912770477,-0.1,2.22,4500,4500,4500,4500,-9.11,11.92,5.0,15
130.5,537.2368295571446,239.24170229878496,122.00748912770477,-0.1,2.22,4500,4500,4500,4500,-9.11,11.92,5.0,15
130.6,536.3259749873858,240.4334841381958,122.50748912770477,-0.1,2.22,4500,4500,4500,4500,-9.11,11.92,5.0,15
130.7,535.4151204176271,241.62526597760666,123.00748912770477,-0.1,2.22,4500,4500,4500,4500,-9.11,11.92,5.0,15
130.8,534.5042658478683,242.8170478170175,123.50748912770477,-0.1,2.22,4500,4500,4500,4500,-9.11,11.92,5.0,15
130.9,533.5934112781096,244.00882965642836,124.00748912770477,-0.1,2.22,4500,4500,4500,4500,-9.11,11.92,5.0,15
