Time(s),X,Y,Z,Pitch,Yaw,FL,FR,RL,RR,Vx,Vy,Vz,Hor_Speed
0.1,0.40270044398612437,1.0221950974796878,50.7,-0.18,1.2,2160,2160,2160,2160,4.03,10.22,7.0,10.99
0.2,0.8054008879722487,2.0443901949593757,51.400000000000006,-0.18,1.2,2220,2220,2220,2220,4.03,10.22,7.0,10.99
0.3,1.208101331958373,3.0665852924390635,52.10000000000001,-0.18,1.2,2280,2280,2280,2280,4.03,10.22,7.0,10.99
0.4,1.6108017759444975,4.088780389918751,52.80000000000001,-0.18,1.2,2340,2340,2340,2340,4.03,10.22,7.0,10.99
0.5,2.013502219930622,5.11097548739844,53.500000000000014,-0.18,1.2,2400,2400,2400,2400,4.03,10.22,7.0,10.99
0.6,2.4162026639167467,6.133170584878128,54.20000000000002,-0.17,1.2,2460,2460,2460,2460,4.03,10.22,7.0,10.99
0.7,2.8189031079028712,7.155365682357816,54.90000000000002,-0.17,1.2,2520,2520,2520,2520,4.03,10.22,7.0,10.99
0.8,3.221603551888996,8.177560779837505,55.60000000000002,-0.17,1.2,2580,2580,2580,2580,4.03,10.22,7.0,10.99
0.9,3.6243039958751204,9.199755877317193,56.300000000000026,-0.17,1.2,2640,2640,2640,2640,4.03,10.22,7.0,10.99
1.0,4.027004439861245,10.221950974796881,57.00000000000003,-0.17,1.2,2700,2700,2700,2700,4.03,10.22,7.0,10.99
1.1,4.42970488384737,11.24414607227657,57.70000000000003,-0.17,1.2,2760,2760,2760,2760,4.03,10.22,7.0,10.99
1.2,4.832405327833494,12.266341169756258,58.400000000000034,-0.17,1.2,2820,2820,2820,2820,4.03,10.22,7.0,10.99
1.3,5.235105771819619,13.288536267235946,59.10000000000004,-0.17,1.2,2880,2880,2880,2880,4.03,10.22,7.0,10.99
1.4,5.637806215805743,14.310731364715634,59.80000000000004,-0.17,1.2,2940,2940,2940,2940,4.03,10.22,7.0,10.99
1.5,6.040506659791868,15.332926462195323,60.50000000000004,-0.17,1.2,3000,3000,3000,3000,4.03,10.22,7.0,10.99
1.6,6.4432071037779926,16.35512155967501,61.200000000000045,-0.17,1.2,3060,3060,3060,3060,4.03,10.22,7.0,10.99
1.7,6.845907547764117,17.377316657154697,61.90000000000005,-0.17,1.2,3120,3120,3120,3120,4.03,10.22,7.0,10.99
1.8,7.248607991750242,18.399511754634386,62.60000000000005,-0.17,1.2,3180,3180,3180,3180,4.03,10.22,7.0,10.99
