Time(s),X,Y,Z,Pitch,Yaw,FL,FR,RL,RR,Vx,Vy,Vz,Speed
192.5,511.8828526296328,598.0209384868334,55.14670048480508,0.0,0.89,2786,2786,2786,2786,9.26,11.42,-0.0,14.7
192.6,512.8086116200938,599.1626938306192,55.146686062033716,0.0,0.89,2846,2846,2846,2846,9.26,11.42,-0.0,14.7
192.7,513.7343706105547,600.304449174405,55.14667199983164,0.0,0.89,2786,2786,2786,2786,9.26,11.42,-0.0,14.7
192.8,514.6601296010157,601.4462045181908,55.146658289184614,0.0,0.89,2846,2846,2846,2846,9.26,11.42,-0.0,14.7
192.9,515.5858885914766,602.5879598619766,55.14664492130377,0.0,0.89,2786,2786,2786,2786,9.26,11.42,-0.0,14.7
193.0,516.5116475819376,603.7297152057624,55.14663188761994,0.0,0.89,2846,2846,2846,2846,9.26,11.42,-0.0,14.7
193.1,517.4374065723986,604.8714705495482,55.146619179778206,0.0,0.89,2786,2786,2786,2786,9.26,11.42,-0.0,14.7
193.2,518.3631655628595,606.013225893334,55.146606789632514,0.0,0.89,2846,2846,2846,2846,9.26,11.42,-0.0,14.7
193.3,519.2889245533205,607.1549812371198,55.14659470924047,0.0,0.89,2786,2786,2786,2786,9.26,11.42,-0.0,14.7
193.4,520.2146835437815,608.2967365809056,55.14658293085822,0.0,0.89,2846,2846,2846,2846,9.26,11.42,-0.0,14.7
193.5,521.1404425342424,609.4384919246914,55.14657144693553,0.0,0.89,2786,2786,2786,2786,9.26,11.42,-0.0,14.7
193.6,522.0662015247034,610.5802472684773,55.14656025011091,0.0,0.89,2846,2846,2846,2846,9.26,11.42,-0.0,14.7
193.7,522.9919605151644,611.722002612263,55.1465493332069,0.0,0.89,2786,2786,2786,2786,9.26,11.42,-0.0,14.7
193.8,523.9177195056253,612.8637579560489,55.146538689225494,0.0,0.89,2846,2846,2846,2846,9.26,11.42,-0.0,14.7
193.9,524.8434784960863,614.0055132998347,55.14652831134362,0.0,0.89,2786,2786,2786,2786,9.26,11.42,-0.0,14.7
194.0,525.7692374865472,615.1472686436205,55.1465181929088,0.0,0.89,2846,2846,2846,2846,9.26,11.42,-0.0,14.7
194.1,526.6949964770082,616.2890239874063,55.146508327434844,0.0,0.89,2786,2786,2786,2786,9.26,11.42,-0.0,14.7
194.2,527.6207554674692,617.4307793311921,55.14649870859774,0.0,0.89,2846,2846,2846,2846,9.26,11.42,-0.0,14.7
194.3,528.5465144579301,618.5725346749779,55.14648933023156,0.0,0.89,2786,2786,2786,2786,9.26,11.42,-0.0,14.7
194.4,529.4722734483911,619.7142900187637,55.14648018632454,0.0,0.89,2846,2846,2846,2846,9.26,11.42,-0.0,14.7
194.5,530.398032438852,620.8560453625495,55.14647127101519,0.0,0.89,2786,2786,2786,2786,9.26,11.42,-0.0,14.7
194.6,531.323791429313,621.9978007063353,55.146462578588576,0.0,0.89,2846,2846,2846,2846,9.26,11.42,-0.0,14.7
194.7,532.249550419774,623.1395560501211,55.14645410347263,0.0,0.89,2786,2786,2786,2786,9.26,11.42,-0.0,14.7
194.8,533.175309410235,624.2813113939069,55.14644584023458,0.0,0.89,2846,2846,2846,2846,9.26,11.42,-0.0,14.7
194.9,534.1010684006959,625.4230667376927,55.146437783577475,0.0,0.89,2786,2786,2786,2786,9.26,11.42,-0.0,14.7
195.0,535.0268273911569,626.5648220814785,55.1464299283368,0.0,0.89,2846,2846,2846,2846,9.26,11.42,-0.0,14.7
195.1,535.9525863816178,627.7065774252643,55.14642226947715,0.0,0.89,2786,2786,2786,2786,9.26,11.42,-0.0,14.7
195.2,536.8783453720788,628.8483327690501,55.146414802088984,0.0,0.89,2846,2846,2846,2846,9.26,11.42,-0.0,14.7
195.3,537.8041043625398,629.9900881128359,55.14640752138553,0.0,0.89,2786,2786,2786,2786,9.26,11.42,-0.0,14.7
195.4,538.7298633530007,631.1318434566217,55.14640042269966,0.0,0.89,2846,2846,2846,2846,9.26,11.42,-0.0,14.7
195.5,539.6556223434617,632.2735988004075,55.14639350148093,0.0,0.89,2786,2786,2786,2786,9.26,11.42,-0.0,14.7
195.6,540.5813813339226,633.4153541441933,55.146386753292674,0.0,0.89,2846,2846,2846,2846,9.26,11.42,-0.0,14.7
195.7,541.5071403243836,634.5571094879791,55.14638017380912,0.0,0.89,2786,2786,2786,2786,9.26,11.42,-0.0,14.7
195.8,542.4328993148446,635.6988648317649,55.14637375881266,0.0,0.89,2846,2846,2846,2846,9.26,11.42,-0.0,14.7
195.9,543.3586583053055,636.8406201755507,55.146367504191105,0.0,0.89,2786,2786,2786,2786,9.26,11.42,-0.0,14.7
196.0,544.2844172957665,637.9823755193365,55.14636140593509,0.0,0.89,2846,2846,2846,2846,9.26,11.42,-0.0,14.7
196.1,545.2101762862275,639.1241308631223,55.146355460135474,0.0,0.89,2786,2786,2786,2786,9.26,11.42,-0.0,14.7
196.2,546.1359352766884,640.2658862069081,55.14634966298085,0.0,0.89,2846,2846,2846,2846,9.26,11.42,-0.0,14.7
196.3,547.0616942671494,641.4076415506939,55.146344010755094,0.0,0.89,2786,2786,2786,2786,9.26,11.42,-0.0,14.7
196.4,547.9874532576104,642.5493968944797,55.14633849983498,0.0,0.89,2846,2846,2846,2846,9.26,11.42,-0.0,14.7
196.5,548.9132122480713,643.6911522382655,55.14633312668787,0.0,0.89,2786,2786,2786,2786,9.26,11.42,-0.0,14.7
196.6,549.8389712385323,644.8329075820513,55.14632788786944,0.0,0.89,2846,2846,2846,2846,9.26,11.42,-0.0,14.7
196.7,550.7647302289932,645.9746629258372,55.14632278002147,0.0,0.89,2786,2786,2786,2786,9.26,11.42,-0.0,14.7
196.8,551.6904892194542,647.116418269623,55.1463177998697,0.0,0.89,2846,2846,2846,2846,9.26,11.42,-0.0,14.7
196.9,552.6162482099152,648.2581736134088,55.14631294422172,0.0,0.89,2786,2786,2786,2786,9.26,11.42,-0.0,14.7
197.0,553.5420072003761,649.3999289571946,55.14630820996494,0.0,0.89,2846,2846,2846,2846,9.26,11.42,-0.0,14.7
197.1,554.4677661908371,650.5416843009804,55.146303594064584,0.0,0.89,2786,2786,2786,2786,9.26,11.42,-0.0,14.7
197.2,555.3935251812981,651.6834396447662,55.14629909356174,0.0,0.89,2846,2846,2846,2846,9.26,11.42,-0.0,14.7
197.3,556.319284171759,652.825194988552,55.14629470557146,0.0,0.89,2786,2786,2786,2786,9.26,11.42,-0.0,14.7
197.4,557.24504316222,653.9669503323378,55.14629042728094,0.0,0.89,2846,2846,2846,2846,9.26,11.42,-0.0,14.7
197.5,558.170802152681,655.1087056761236,55.14628625594768,0.0,0.89,2786,2786,2786,2786,9.26,11.42,-0.0,14.7
197.6,559.0965611431419,656.2504610199094,55.14628218889775,0.0,0.89,2846,2846,2846,2846,9.26,11.42,-0.0,14.7
197.7,560.0223201336029,657.3922163636952,55.14627822352407,0.0,0.89,2786,2786,2786,2786,9.26,11.42,-0.0,14.7
197.8,560.9480791240638,658.533971707481,55.14627435728473,0.0,0.89,2846,2846,2846,2846,9.26,11.42,-0.0,14.7
197.9,561.8738381145248,659.6757270512668,55.14627058770138,0.0,0.89,2786,2786,2786,2786,9.26,11.42,-0.0,14.7
198.0,562.7995971049858,660.8174823950526,55.14626691235761,0.0,0.89,2846,2846,2846,2846,9.26,11.42,-0.0,14.7
198.1,563.7253560954467,661.9592377388384,55.14626332889743,0.0,0.89,2786,2786,2786,2786,9.26,11.42,-0.0,14.7
198.2,564.6511150859077,663.1009930826242,55.14625983502376,0.0,0.89,2846,2846,2846,2846,9.26,11.42,-0.0,14.7
198.3,565.5768740763687,664.24274842641,55.14625642849693,0.0,0.89,2786,2786,2786,2786,9.26,11.42,-0.0,14.7
198.4,566.5026330668296,665.3845037701958,55.146253107133276,0.0,0.89,2846,2846,2846,2846,9.26,11.42,-0.0,14.7
198.5,567.4283920572906,666.5262591139816,55.14624986880371,0.0,0.89,2786,2786,2786,2786,9.26,11.42,-0.0,14.7
198.6,568.3541510477515,667.6680144577674,55.14624671143238,0.0,0.89,2846,2846,2846,2846,9.26,11.42,-0.0,14.7
198.7,569.2799100382125,668.8097698015532,55.146243632995336,0.0,0.89,2786,2786,2786,2786,9.26,11.42,-0.0,14.7
198.8,570.2056690286735,669.951525145339,55.14624063151922,0.0,0.89,2846,2846,2846,2846,9.26,11.42,-0.0,14.7
198.9,571.1314280191344,671.0932804891248,55.146237705080004,0.0,0.89,2786,2786,2786,2786,9.26,11.42,-0.0,14.7
199.0,572.0571870095954,672.2350358329106,55.14623485180177,0.0,0.89,2846,2846,2846,2846,9.26,11.42,-0.0,14.7
199.1,572.9829460000564,673.3767911766964,55.14623206985549,0.0,0.89,2786,2786,2786,2786,9.26,11.42,-0.0,14.7
199.2,573.9087049905173,674.5185465204822,55.14622935745787,0.0,0.89,2846,2846,2846,2846,9.26,11.42,-0.0,14.7
199.3,574.8344639809783,675.660301864268,55.14622671287019,0.0,0.89,2786,2786,2786,2786,9.26,11.42,-0.0,14.7
199.4,575.7602229714392,676.8020572080538,55.1462241343972,0.0,0.89,2846,2846,2846,2846,9.26,11.42,-0.0,14.7
199.5,576.6859819619002,677.9438125518396,55.14622162038604,0.0,0.89,2786,2786,2786,2786,9.26,11.42,-0.0,14.7
199.6,577.6117409523612,679.0855678956254,55.14621916922515,0.0,0.89,2846,2846,2846,2846,9.26,11.42,-0.0,14.7
199.7,578.5374999428221,680.2273232394112,55.146216779343284,0.0,0.89,2786,2786,2786,2786,9.26,11.42,-0.0,14.7
199.8,579.4632589332831,681.369078583197,55.146214449208465,0.0,0.89,2846,2846,2846,2846,9.26,11.42,-0.0,14.7
199.9,580.3890179237441,682.5108339269829,55.146212177327016,0.0,0.89,2786,2786,2786,2786,9.26,11.42,-0.0,14.7
200.0,581.314776914205,683.6525892707687,55.14620996224261,0.0,0.89,2846,2846,2846,2846,9.26,11.42,-0.0,14.7
200.1,582.240535904666,684.7943446145545,55.14620780253531,0.0,0.89,2786,2786,2786,2786,9.26,11.42,-0.0,14.7
200.2,583.166294895127,685.9360999583403,55.146205696820694,0.0,0.89,2846,2846,2846,2846,9.26,11.42,-0.0,14.7
200.3,584.0920538855879,687.0778553021261,55.14620364374894,0.0,0.89,2786,2786,2786,2786,9.26,11.42,-0.0,14.7
200.4,585.0178128760489,688.2196106459119,55.14620164200398,0.0,0.89,2846,2846,2846,2846,9.26,11.42,-0.0,14.7
200.5,585.9435718665098,689.3613659896977,55.146199690302645,0.0,0.89,2786,2786,2786,2786,9.26,11.42,-0.0,14.7
200.6,586.8693308569708,690.5031213334835,55.146197787393845,0.0,0.89,2846,2846,2846,2846,9.26,11.42,-0.0,14.7
200.7,587.7950898474318,691.6448766772693,55.146195932057765,0.0,0.89,2786,2786,2786,2786,9.26,11.42,-0.0,14.7
200.8,588.7208488378927,692.7866320210551,55.14619412310508,0.0,0.89,2846,2846,2846,2846,9.26,11.42,-0.0,14.7
200.9,589.631763946084,693.9100801357687,55.14619235937622,0.0,0.89,2786,2786,2786,2786,9.11,11.23,-0.0,14.7
201.0,590.4757308996745,694.9509598778718,55.14619063974058,0.0,0.89,2726,2726,2726,2726,8.44,10.41,-0.0,14.7
201.1,591.257670086266,695.9153396505833,55.14618896309583,0.0,0.89,2666,2666,2666,2666,7.82,9.64,-0.0,14.7
201.2,591.9821402671494,696.8088418568381,55.1461873283672,0.0,0.89,2606,2606,2606,2606,7.24,8.94,-0.0,14.7
201.3,592.6533651552088,697.6366756782977,55.14618573450678,0.0,0.89,2546,2546,2546,2546,6.71,8.28,-0.0,14.7
201.4,593.2752580394695,698.4036674452515,55.146184180492874,0.0,0.89,2486,2486,2486,2486,6.22,7.67,-0.0,14.7
201.5,593.851444599852,699.1142887744667,55.14618266532932,0.0,0.89,2442,2442,2442,2442,5.76,7.11,-0.0,14.7
201.6,594.385284045145,699.7726826390333,55.14618118804485,0.0,0.89,2403,2403,2403,2403,5.34,6.58,-0.0,14.7
201.7,594.8798886974325,700.3826875221935,55.14617974769249,0.0,0.89,2360,2360,2360,2360,4.95,6.1,-0.0,14.7
201.8,595.338142137154,700.9478597959725,55.14617834334894,0.0,0.89,2345,2345,2345,2345,4.58,5.65,-0.0,14.7
201.9,595.7627160145838,701.4714944550816,55.146176974113985,0.0,0.89,2285,2285,2285,2285,4.25,5.24,-0.0,14.7
202.0,596.1560856257433,701.9566443269729,55.1461756391099,0.0,0.89,2313,2313,2313,2313,3.93,4.85,-0.0,14.7
202.1,596.5205443435536,702.4061378700408,55.146174337480915,0.0,0.89,2253,2253,2253,2253,3.64,4.49,-0.0,14.7
202.2,596.8582169883631,702.8225956637367,55.146173068392656,0.0,0.89,2193,2193,2193,2193,3.38,4.16,-0.0,14.7
202.3,597.171072215802,703.2084456867344,55.1461718310316,0.0,0.89,2253,2253,2253,2253,3.13,3.86,-0.0,14.7
202.4,597.4609339941853,703.5659374722192,55.14617062460458,0.0,0.89,2193,2193,2193,2193,2.9,3.57,-0.0,14.7
202.5,597.7294922383782,703.8971552228263,55.14616944833823,0.0,0.89,2133,2133,2133,2133,2.69,3.31,-0.0,14.7
202.6,597.9783126621201,704.2040299616921,55.14616830147854,0.0,0.89,2185,2185,2185,2185,2.49,3.07,-0.0,14.7
202.7,598.2723795601004,703.5871293346862,55.64616830147854,-0.07,-1.13,2245,2245,2245,2245,2.94,-6.17,5.0,6.83
202.8,598.5664464580807,702.9702287076803,56.14616830147854,-0.07,-1.13,2305,2305,2305,2305,2.94,-6.17,5.0,6.83
202.9,598.860513356061,702.3533280806745,56.64616830147854,-0.07,-1.13,2365,2365,2365,2365,2.94,-6.17,5.0,6.83
203.0,599.1545802540413,701.7364274536686,57.14616830147854,-0.07,-1.13,2425,2425,2425,2425,2.94,-6.17,5.0,6.83
203.1,599.4486471520216,701.1195268266628,57.64616830147854,-0.07,-1.13,2485,2485,2485,2485,2.94,-6.17,5.0,6.83
203.2,599.742714050002,700.5026261996569,58.14616830147854,-0.07,-1.13,2545,2545,2545,2545,2.94,-6.17,5.0,6.83
203.3,600.0367809479823,699.885725572651,58.64616830147854,-0.07,-1.13,2605,2605,2605,2605,2.94,-6.17,5.0,6.83
203.4,600.3308478459626,699.2688249456452,59.14616830147854,-0.07,-1.13,2665,2665,2665,2665,2.94,-6.17,5.0,6.83
203.5,600.6249147439429,698.6519243186393,59.64616830147854,-0.07,-1.13,2725,2725,2725,2725,2.94,-6.17,5.0,6.83
203.6,600.9189816419232,698.0350236916335,60.14616830147854,-0.07,-1.13,2785,2785,2785,2785,2.94,-6.17,5.0,6.83
203.7,601.2130485399035,697.4181230646276,60.64616830147854,-0.07,-1.13,2845,2845,2845,2845,2.94,-6.17,5.0,6.83
203.8,601.5071154378838,696.8012224376217,61.14616830147854,-0.06,-1.13,2905,2905,2905,2905,2.94,-6.17,5.0,6.83
203.9,601.8011823358642,696.1843218106159,61.64616830147854,-0.06,-1.13,2965,2965,2965,2965,2.94,-6.17,5.0,6.83
204.0,602.0952492338445,695.56742118361,62.14616830147854,-0.06,-1.13,3025,3025,3025,3025,2.94,-6.17,5.0,6.83
204.1,602.3893161318248,694.9505205566041,62.64616830147854,-0.06,-1.13,3085,3085,3085,3085,2.94,-6.17,5.0,6.83
204.2,602.6833830298051,694.3336199295983,63.14616830147854,-0.06,-1.13,3145,3145,3145,3145,2.94,-6.17,5.0,6.83
204.3,602.9774499277854,693.7167193025924,63.64616830147854,-0.06,-1.13,3205,3205,3205,3205,2.94,-6.17,5.0,6.83
204.4,603.2715168257657,693.0998186755866,64.14616830147854,-0.06,-1.13,3265,3265,3265,3265,2.94,-6.17,5.0,6.83
204.5,603.565583723746,692.4829180485807,64.64616830147854,-0.06,-1.13,3325,3325,3325,3325,2.94,-6.17,5.0,6.83
204.6,603.8596506217264,691.8660174215748,65.14616830147854,-0.06,-1.13,3385,3385,3385,3385,2.94,-6.17,5.0,6.83
204.7,604.1537175197067,691.249116794569,65.64616830147854,-0.06,-1.13,3445,3445,3445,3445,2.94,-6.17,5.0,6.83
204.8,604.447784417687,690.6322161675631,66.14616830147854,-0.06,-1.13,3505,3505,3505,3505,2.94,-6.17,5.0,6.83
204.9,604.7418513156673,690.0153155405573,66.64616830147854,-0.06,-1.13,3565,3565,3565,3565,2.94,-6.17,5.0,6.83
205.0,605.0359182136476,689.3984149135514,67.14616830147854,-0.05,-1.13,3625,3625,3625,3625,2.94,-6.17,5.0,6.83
205.1,605.3299851116279,688.7815142865455,67.64616830147854,-0.05,-1.13,3685,3685,3685,3685,2.94,-6.17,5.0,6.83
205.2,605.6240520096082,688.1646136595397,68.14616830147854,-0.05,-1.13,3745,3745,3745,3745,2.94,-6.17,5.0,6.83
205.3,605.9181189075886,687.5477130325338,68.64616830147854,-0.05,-1.13,3805,3805,3805,3805,2.94,-6.17,5.0,6.83
205.4,606.2121858055689,686.930812405528,69.14616830147854,-0.05,-1.13,3865,3865,3865,3865,2.94,-6.17,5.0,6.83
205.5,606.5062527035492,686.3139117785221,69.64616830147854,-0.05,-1.13,3925,3925,3925,3925,2.94,-6.17,5.0,6.83
205.6,606.8003196015295,685.6970111515162,70.14616830147854,-0.05,-1.13,3985,3985,3985,3985,2.94,-6.17,5.0,6.83
205.7,607.0943864995098,685.0801105245104,70.64616830147854,-0.05,-1.13,4045,4045,4045,4045,2.94,-6.17,5.0,6.83
205.8,607.3884533974901,684.4632098975045,71.14616830147854,-0.05,-1.13,4105,4105,4105,4105,2.94,-6.17,5.0,6.83
205.9,607.6825202954705,683.8463092704986,71.64616830147854,-0.05,-1.13,4165,4165,4165,4165,2.94,-6.17,5.0,6.83
206.0,607.9765871934508,683.2294086434928,72.14616830147854,-0.05,-1.13,4225,4225,4225,4225,2.94,-6.17,5.0,6.83
206.1,608.2706540914311,682.6125080164869,72.64616830147854,-0.04,-1.13,4285,4285,4285,4285,2.94,-6.17,5.0,6.83
206.2,608.5647209894114,681.995607389481,73.14616830147854,-0.04,-1.13,4345,4345,4345,4345,2.94,-6.17,5.0,6.83
206.3,608.8587878873917,681.3787067624752,73.64616830147854,-0.04,-1.13,4405,4405,4405,4405,2.94,-6.17,5.0,6.83
206.4,609.152854785372,680.7618061354693,74.14616830147854,-0.04,-1.13,4465,4465,4465,4465,2.94,-6.17,5.0,6.83
206.5,609.4469216833523,680.1449055084635,74.64616830147854,-0.04,-1.13,4500,4500,4500,4500,2.94,-6.17,5.0,6.83
206.6,609.7409885813327,679.5280048814576,75.14616830147854,-0.04,-1.13,4500,4500,4500,4500,2.94,-6.17,5.0,6.83
206.7,610.035055479313,678.9111042544517,75.64616830147854,-0.04,-1.13,4500,4500,4500,4500,2.94,-6.17,5.0,6.83
206.8,610.3291223772933,678.2942036274459,76.14142013898595,-0.04,-1.13,4500,4500,4500,4500,2.94,-6.17,4.95,6.83
206.9,610.6231892752736,677.67730300044,76.62429068055567,-0.04,-1.13,4500,4500,4500,4500,2.94,-6.17,4.83,6.83
207.0,610.9172561732539,677.0604023734342,77.09508945858616,-0.04,-1.13,4500,4500,4500,4500,2.94,-6.17,4.71,6.83
207.1,611.2113230712342,676.4435017464283,77.55411826716589,-0.04,-1.13,4500,4500,4500,4500,2.94,-6.17,4.59,6.83
207.2,611.5053899692145,675.8266011194224,78.00167135553112,-0.03,-1.13,4500,4500,4500,4500,2.94,-6.17,4.48,6.83
207.3,611.7994568671949,675.2097004924166,78.43803561668722,-0.03,-1.13,4500,4500,4500,4500,2.94,-6.17,4.36,6.83
207.4,612.0935237651752,674.5927998654107,78.86349077131442,-0.03,-1.13,4500,4500,4500,4500,2.94,-6.17,4.25,6.83
207.5,612.3875906631555,673.9758992384048,79.27830954707593,-0.03,-1.13,4500,4500,4500,4500,2.94,-6.17,4.15,6.83
207.6,612.6816575611358,673.358998611399,79.68275785344342,-0.03,-1.13,4500,4500,4500,4500,2.94,-6.17,4.04,6.83
207.7,612.9757244591161,672.7420979843931,80.07709495215171,-0.03,-1.13,4500,4500,4500,4500,2.94,-6.17,3.94,6.83
207.8,613.2697913570964,672.1251973573873,80.4615736233923,-0.03,-1.13,4500,4500,4500,4500,2.94,-6.17,3.84,6.83
207.9,613.5638582550768,671.5082967303814,80.83644032785188,-0.03,-1.13,4500,4500,4500,4500,2.94,-6.17,3.75,6.83
208.0,613.8579251530571,670.8913961033755,81.20193536469996,-0.03,-1.13,4500,4500,4500,4500,2.94,-6.17,3.65,6.83
208.1,614.1519920510374,670.2744954763697,81.55829302562684,-0.03,-1.13,4500,4500,4500,4500,2.94,-6.17,3.56,6.83
208.2,614.4460589490177,669.6575948493638,81.90574174503054,-0.03,-1.13,4500,4500,4500,4500,2.94,-6.17,3.47,6.83
208.3,614.740125846998,669.040694222358,82.24450424644915,-0.03,-1.13,4500,4500,4500,4500,2.94,-6.17,3.39,6.83
208.4,615.0341927449783,668.4237935953521,82.5747976853323,-0.03,-1.13,4500,4500,4500,4500,2.94,-6.17,3.3,6.83
208.5,615.3282596429586,667.8068929683462,82.89683378824337,-0.03,-1.13,4500,4500,4500,4500,2.94,-6.17,3.22,6.83
208.6,615.622326540939,667.1899923413404,83.21081898858166,-0.02,-1.13,4500,4500,4500,4500,2.94,-6.17,3.14,6.83
208.7,615.9163934389193,666.5730917143345,83.51695455891151,-0.02,-1.13,4440,4440,4440,4440,2.94,-6.17,3.06,6.83
208.8,616.2104603368996,665.9561910873286,83.8154367399831,-0.02,-1.13,4471,4471,4471,4471,2.94,-6.17,2.98,6.83
208.9,616.5045272348799,665.3392904603228,84.1064568665279,-0.02,-1.13,4411,4411,4411,4411,2.94,-6.17,2.91,6.83
209.0,616.7985941328602,664.7223898333169,84.39020148990909,-0.02,-1.13,4351,4351,4351,4351,2.94,-6.17,2.84,6.83
209.1,617.0926610308405,664.1054892063111,84.66685249770575,-0.02,-1.13,4291,4291,4291,4291,2.94,-6.17,2.77,6.83
209.2,617.3867279288208,663.4885885793052,84.93658723030748,-0.02,-1.13,4292,4292,4292,4292,2.94,-6.17,2.7,6.83
209.3,617.6807948268012,662.8716879522993,85.19957859459417,-0.02,-1.13,4232,4232,4232,4232,2.94,-6.17,2.63,6.83
209.4,617.9748617247815,662.2547873252935,85.45599517477369,-0.02,-1.13,4172,4172,4172,4172,2.94,-6.17,2.56,6.83
209.5,618.2689286227618,661.6378866982876,85.70600134044872,-0.02,-1.13,4232,4232,4232,4232,2.94,-6.17,2.5,6.83
209.6,618.5629955207421,661.0209860712818,85.94975735198189,-0.02,-1.13,4172,4172,4172,4172,2.94,-6.17,2.44,6.83
209.7,618.8570624187224,660.4040854442759,86.18741946322672,-0.02,-1.13,4112,4112,4112,4112,2.94,-6.17,2.38,6.83
209.8,619.1511293167027,659.78718481727,86.41914002169042,-0.02,-1.13,4052,4052,4052,4052,2.94,-6.17,2.32,6.83
209.9,619.445196214683,659.1702841902642,86.64506756619254,-0.02,-1.13,4065,4065,4065,4065,2.94,-6.17,2.26,6.83
210.0,619.7392631126634,658.5533835632583,86.8653469220821,-0.02,-1.13,4005,4005,4005,4005,2.94,-6.17,2.2,6.83
210.1,620.0333300106437,657.9364829362524,87.08011929407442,-0.02,-1.13,3950,3950,3950,3950,2.94,-6.17,2.15,6.83
210.2,620.327396908624,657.3195823092466,87.28952235676694,-0.02,-1.13,4010,4010,4010,4010,2.94,-6.17,2.09,6.83
210.3,620.6214638066043,656.7026816822407,87.49369034289214,-0.02,-1.13,3950,3950,3950,3950,2.94,-6.17,2.04,6.83
210.4,620.9155307045846,656.0857810552349,87.69275412936422,-0.02,-1.13,3890,3890,3890,3890,2.94,-6.17,1.99,6.83
210.5,621.2095976025649,655.468880428229,87.88684132117449,-0.02,-1.13,3851,3851,3851,3851,2.94,-6.17,1.94,6.83
210.6,621.5036645005453,654.8519798012231,88.0760763331895,-0.02,-1.13,3877,3877,3877,3877,2.94,-6.17,1.89,6.83
210.7,621.7977313985256,654.2350791742173,88.26058046990414,-0.02,-1.13,3817,3817,3817,3817,2.94,-6.17,1.85,6.83
210.8,622.0917982965059,653.6181785472114,88.44047200320091,-0.01,-1.13,3760,3760,3760,3760,2.94,-6.17,1.8,6.83
210.9,622.3858651944862,653.0012779202056,88.61586624816526,-0.01,-1.13,3820,3820,3820,3820,2.94,-6.17,1.75,6.83
211.0,622.6799320924665,652.3843772931997,88.78687563700551,-0.01,-1.13,3760,3760,3760,3760,2.94,-6.17,1.71,6.83
211.1,622.9739989904468,651.7674766661938,88.95360979112475,-0.01,-1.13,3700,3700,3700,3700,2.94,-6.17,1.67,6.83
211.2,623.2680658884271,651.150576039188,89.11617559139101,-0.01,-1.13,3760,3760,3760,3760,2.94,-6.17,1.63,6.83
211.3,623.5621327864075,650.5336754121821,89.27467724665061,-0.01,-1.13,3700,3700,3700,3700,2.94,-6.17,1.59,6.83
211.4,623.8561996843878,649.9167747851762,89.42921636052873,-0.01,-1.13,3640,3640,3640,3640,2.94,-6.17,1.55,6.83
211.5,624.1502665823681,649.2998741581704,89.5798919965599,-0.01,-1.13,3681,3681,3681,3681,2.94,-6.17,1.51,6.83
211.6,624.4443334803484,648.6829735311645,89.72680074169027,-0.01,-1.13,3621,3621,3621,3621,2.94,-6.17,1.47,6.83
211.7,624.7384003783287,648.0660729041587,89.87003676819239,-0.01,-1.13,3561,3561,3561,3561,2.94,-6.17,1.43,6.83
211.8,625.032467276309,647.4491722771528,90.00969189403196,-0.01,-1.13,3621,3621,3621,3621,2.94,-6.17,1.4,6.83
211.9,625.3265341742893,646.8322716501469,90.14585564172555,-0.01,-1.13,3561,3561,3561,3561,2.94,-6.17,1.36,6.83
212.0,625.6206010722697,646.2153710231411,90.27861529572678,-0.01,-1.13,3512,3512,3512,3512,2.94,-6.17,1.33,6.83
212.1,625.91466797025,645.5984703961352,90.40805595837799,-0.01,-1.13,3572,3572,3572,3572,2.94,-6.17,1.29,6.83
212.2,626.2087348682303,644.9815697691294,90.53426060446292,-0.01,-1.13,3512,3512,3512,3512,2.94,-6.17,1.26,6.83
212.3,626.5028017662106,644.3646691421235,90.65731013439571,-0.01,-1.13,3452,3452,3452,3452,2.94,-6.17,1.23,6.83
212.4,626.7968686641909,643.7477685151176,90.7772834260802,-0.01,-1.13,3512,3512,3512,3512,2.94,-6.17,1.2,6.83
212.5,627.0909355621712,643.1308678881118,90.89425738547257,-0.01,-1.13,3452,3452,3452,3452,2.94,-6.17,1.17,6.83
212.6,627.3850024601516,642.5139672611059,91.00830699588013,-0.01,-1.13,3443,3443,3443,3443,2.94,-6.17,1.14,6.83
212.7,627.6790693581319,641.8970666341,91.11950536602751,-0.01,-1.13,3405,3405,3405,3405,2.94,-6.17,1.11,6.83
212.8,627.9731362561122,641.2801660070942,91.2279237769212,-0.01,-1.13,3465,3465,3465,3465,2.94,-6.17,1.08,6.83
212.9,628.2672031540925,640.6632653800883,91.33363172754255,-0.01,-1.13,3405,3405,3405,3405,2.94,-6.17,1.06,6.83
213.0,628.5612700520728,640.0463647530825,91.43669697939836,-0.01,-1.13,3345,3345,3345,3345,2.94,-6.17,1.03,6.83
213.1,628.8553369500531,639.4294641260766,91.53718559995778,-0.01,-1.13,3405,3405,3405,3405,2.94,-6.17,1.0,6.83
213.2,629.1494038480334,638.8125634990707,91.63516200500321,-0.01,-1.13,3345,3345,3345,3345,2.94,-6.17,0.98,6.83
213.3,629.4434707460138,638.1956628720649,91.7306889999225,-0.01,-1.13,3373,3373,3373,3373,2.94,-6.17,0.96,6.83
213.4,629.7375376439941,637.578762245059,91.82382781996883,-0.01,-1.13,3313,3313,3313,3313,2.94,-6.17,0.93,6.83
213.5,630.0316045419744,636.9618616180531,91.91463816951398,-0.01,-1.13,3371,3371,3371,3371,2.94,-6.17,0.91,6.83
213.6,630.3256714399547,636.3449609910473,92.00317826032051,-0.01,-1.13,3311,3311,3311,3311,2.94,-6.17,0.89,6.83
