Time(s),X,Y,Z,Pitch,Yaw,FL,FR,RL,RR,Vx,Vy,Vz,Hor_Speed
0.1,0.9899494936611666,0.9899494936611666,19.8,0.08,0.79,2160,2160,2160,2160,9.9,9.9,-2.0,14
0.2,8.061017305526642,8.061017305526642,10.0,0.08,0.79,2111,2111,2111,2111,70.71,70.71,0.0,14
0.3,9.050966799187808,9.050966799187808,10.0,-0.0,0.79,2171,2171,2171,2171,9.9,9.9,0.0,14
0.4,10.040916292848975,10.040916292848975,10.0,-0.0,0.79,2231,2231,2231,2231,9.9,9.9,0.0,14
0.5,11.030865786510141,11.030865786510141,10.0,-0.0,0.79,2291,2291,2291,2291,9.9,9.9,0.0,14
0.6,12.020815280171307,12.020815280171307,10.0,-0.0,0.79,2351,2351,2351,2351,9.9,9.9,0.0,14
0.7,13.010764773832474,13.010764773832474,10.0,-0.0,0.79,2411,2411,2411,2411,9.9,9.9,0.0,14
0.8,14.00071426749364,14.00071426749364,10.0,-0.0,0.79,2471,2471,2471,2471,9.9,9.9,0.0,14
0.9,14.990663761154806,14.990663761154806,10.0,-0.0,0.79,2531,2531,2531,2531,9.9,9.9,0.0,14
1.0,15.980613254815973,15.980613254815973,10.0,-0.0,0.79,2591,2591,2591,2591,9.9,9.9,0.0,14
1.1,16.97056274847714,16.97056274847714,10.0,-0.0,0.79,2651,2651,2651,2651,9.9,9.9,0.0,14
1.2,17.960512242138307,17.960512242138307,10.0,-0.0,0.79,2711,2711,2711,2711,9.9,9.9,0.0,14
1.3,18.950461735799472,18.950461735799472,10.0,-0.0,0.79,2771,2771,2771,2771,9.9,9.9,0.0,14
1.4,19.940411229460636,19.940411229460636,10.0,-0.0,0.79,2831,2831,2831,2831,9.9,9.9,0.0,14
1.5,20.930360723121805,20.930360723121805,10.0,-0.0,0.79,2891,2891,2891,2891,9.9,9.9,0.0,14
1.6,21.920310216782973,21.920310216782973,10.0,-0.0,0.79,2951,2951,2951,2951,9.9,9.9,0.0,14
1.7,22.910259710444137,22.910259710444137,10.0,-0.0,0.79,3011,3011,3011,3011,9.9,9.9,0.0,14
1.8,23.900209204105305,23.900209204105305,10.0,-0.0,0.79,3071,3071,3071,3071,9.9,9.9,0.0,14
