Time(s),X,Y,Z,Pitch,Yaw,FL,FR,RL,RR,Vx,Vy,Vz,Hor_Speed
0.1,0.4171561395666733,0.28571177117117846,100.39923669384224,-0.6,0.6,2160,2160,2160,2160,4.17,2.86,3.99,16.85
0.2,0.9046196204160131,0.6195772984516965,100.85160336692118,-0.6,0.6,2220,2220,2220,2220,4.87,3.34,4.52,16.85
0.3,1.4742400158118147,1.0097123980640803,101.36417049832161,-0.6,0.6,2280,2280,2280,2280,5.7,3.9,5.13,16.85
0.4,2.1398640217076585,1.465600722891578,101.94494949869288,-0.6,0.6,2340,2340,2340,2340,6.66,4.56,5.81,16.85
0.5,2.9176720510654777,1.998324297162425,102.60301792838455,-0.6,0.6,2400,2400,2400,2400,7.78,5.33,6.58,16.85
0.6,3.826571557655932,2.620832905364425,103.34866137947357,-0.6,0.6,2460,2460,2460,2460,9.09,6.23,7.46,16.85
0.7,4.888656650506442,3.348258883867433,104.19353423929523,-0.6,0.6,2520,2520,2520,2520,10.62,7.27,8.45,16.85
0.8,6.12974517159809,4.1982849674093226,105.15084184820763,-0.6,0.6,2580,2580,2580,2580,12.41,8.5,9.57,16.85
0.9,7.520265636820334,5.150657537979917,106.23554689871078,-0.6,0.6,2640,2640,2640,2640,13.91,9.52,10.85,16.85
1.0,8.910786102042579,6.103030108550512,107.46460330193288,-0.6,0.6,2700,2700,2700,2700,13.91,9.52,12.29,16.85
1.1,10.301306567264824,7.055402679121107,108.79539228140703,-0.6,0.6,2760,2760,2760,2760,13.91,9.52,13.31,16.85
1.2,11.691827032487069,8.0077752496917,110.12618126088118,-0.6,0.6,2820,2820,2820,2820,13.91,9.52,13.31,16.85
1.3,13.082347497709314,8.960147820262296,111.45697024035533,-0.6,0.6,2880,2880,2880,2880,13.91,9.52,13.31,16.85
1.4,14.47286796293156,9.912520390832892,112.78775921982948,-0.6,0.6,2940,2940,2940,2940,13.91,9.52,13.31,16.85
1.5,15.863388428153804,10.864892961403488,114.11854819930363,-0.6,0.6,3000,3000,3000,3000,13.91,9.52,13.31,16.85
1.6,17.25390889337605,11.817265531974083,115.44933717877778,-0.6,0.6,3060,3060,3060,3060,13.91,9.52,13.31,16.85
1.7,18.644429358598295,12.769638102544679,116.78012615825193,-0.6,0.6,3120,3120,3120,3120,13.91,9.52,13.31,16.85
1.8,20.03494982382054,13.722010673115275,118.11091513772608,-0.6,0.6,3180,3180,3180,3180,13.91,9.52,13.31,16.85
1.9,21.425470289042785,14.67438324368587,119.44170411720023,-0.6,0.6,3240,3240,3240,3240,13.91,9.52,13.31,16.85
2.0,22.81599075426503,15.626755814256466,120.77249309667438,-0.6,0.6,3300,3300,3300,3300,13.91,9.52,13.31,16.85
2.1,24.206511219487275,16.57912838482706,122.10328207614853,-0.6,0.6,3360,3360,3360,3360,13.91,9.52,13.31,16.85
2.2,25.59703168470952,17.531500955397657,123.43407105562268,-0.6,0.6,3420,3420,3420,3420,13.91,9.52,13.31,16.85
2.3,26.987552149931766,18.483873525968253,124.76486003509683,-0.6,0.6,3480,3480,3480,3480,13.91,9.52,13.31,16.85
2.4,28.37807261515401,19.43624609653885,126.09564901457098,-0.6,0.6,3540,3540,3540,3540,13.91,9.52,13.31,16.85
2.5,29.768593080376256,20.388618667109444,127.42643799404513,-0.6,0.6,3600,3600,3600,3600,13.91,9.52,13.31,16.85
2.6,31.1591135455985,21.34099123768004,128.75722697351927,-0.6,0.6,3660,3660,3660,3660,13.91,9.52,13.31,16.85
2.7,32.549634010820746,22.293363808250636,130.0880159529934,-0.6,0.6,3720,3720,3720,3720,13.91,9.52,13.31,16.85
2.8,33.94015447604299,23.24573637882123,131.41880493246754,-0.6,0.6,3780,3780,3780,3780,13.91,9.52,13.31,16.85
2.9,35.33067494126524,24.198108949391827,132.74959391194167,-0.6,0.6,3840,3840,3840,3840,13.91,9.52,13.31,16.85
3.0,36.72119540648748,25.150481519962423,134.0803828914158,-0.6,0.6,3900,3900,3900,3900,13.91,9.52,13.31,16.85
3.1,38.11171587170973,26.102854090533018,135.41117187088994,-0.6,0.6,3960,3960,3960,3960,13.91,9.52,13.31,16.85
3.2,39.50223633693197,27.055226661103614,136.74196085036408,-0.6,0.6,4020,4020,4020,4020,13.91,9.52,13.31,16.85
3.3,40.89275680215422,28.00759923167421,138.07274982983822,-0.6,0.6,4080,4080,4080,4080,13.91,9.52,13.31,16.85
