Time(s),X,Y,Z,Pitch,Yaw,FL,FR,RL,RR,Vx,Vy,Vz,Hor_Speed
0.1,0.07261125083897425,0.3142472871180302,500.1863158550806,-0.77,1.34,2160,2160,2160,2160,0.73,3.14,1.86,10.75
0.2,0.1530288678517968,0.6622789997078367,500.38420290944595,-0.77,1.34,2220,2220,2220,2220,0.8,3.48,1.98,10.75
0.3,0.2420921060042765,1.047727269059798,500.5943797957258,-0.77,1.34,2280,2280,2280,2280,0.89,3.85,2.1,10.75
0.4,0.34073044776141315,1.47461471342763,500.8176097774341,-0.77,1.34,2340,2340,2340,2340,0.99,4.27,2.23,10.75
0.5,0.44997330335959346,1.9473964189085742,501.05470352078294,-0.77,1.34,2400,2400,2400,2400,1.09,4.73,2.37,10.75
0.6,0.5709607539457793,2.4710064336478923,501.30652203864054,-0.77,1.34,2460,2460,2460,2460,1.21,5.24,2.52,10.75
0.7,0.7049554497013211,3.050909260590843,501.5739798173247,-0.77,1.34,2520,2520,2520,2520,1.34,5.8,2.67,10.75
0.8,0.8533557871216902,3.6931568861712054,501.8580481375867,-0.77,1.34,2580,2580,2580,2580,1.48,6.42,2.84,10.75
0.9,1.01771050297296,4.404451940099598,502.1597586018457,-0.77,1.34,2640,2640,2640,2640,1.64,7.11,3.02,10.75
1.0,1.1997348372305985,5.192217645400269,502.4802068804831,-0.77,1.34,2700,2700,2700,2700,1.82,7.88,3.2,10.75
1.1,1.4013284336803626,6.064675288709478,502.8205566908016,-0.77,1.34,2760,2760,2760,2760,2.02,8.72,3.4,10.75
1.2,1.6245951649956836,7.030930019331619,503.1820440230988,-0.77,1.34,2820,2820,2820,2820,2.23,9.66,3.61,10.75
1.3,1.8666326677922644,8.078420976391719,503.5659816292019,-0.77,1.34,2880,2880,2880,2880,2.42,10.47,3.84,10.75
1.4,2.1086701705888453,9.12591193345182,503.9737637897645,-0.77,1.34,2940,2940,2940,2940,2.42,10.47,4.08,10.75
1.5,2.350707673385426,10.17340289051192,504.4068713776378,-0.77,1.34,3000,3000,3000,3000,2.42,10.47,4.33,10.75
1.6,2.5927451761820066,11.22089384757202,504.8668772357032,-0.77,1.34,3060,3060,3060,3060,2.42,10.47,4.6,10.75
1.7,2.8347826789785873,12.26838480463212,505.3554518886978,-0.78,1.34,3120,3120,3120,3120,2.42,10.47,4.89,10.75
