Time(s),X,Y,Z,Pitch,Yaw,FL,FR,RL,RR,Vx,Vy,Vz,Hor_Speed
0.1,0.14142135623730953,0.14142135623730953,99.92,0.15,0.79,2160,2160,2160,2160,1.41,1.41,-0.8,20
0.2,0.3111269837220809,0.3111269837220809,99.8336,0.15,0.79,2220,2220,2220,2220,1.7,1.7,-0.86,20
0.3,0.5147737367038066,0.5147737367038066,99.740288,0.15,0.79,2280,2280,2280,2280,2.04,2.04,-0.93,20
0.4,0.7591498402818775,0.7591498402818775,99.63951104,0.15,0.79,2340,2340,2340,2340,2.44,2.44,-1.01,20
0.5,1.0524011645755624,1.0524011645755624,99.5306719232,0.15,0.79,2400,2400,2400,2400,2.93,2.93,-1.09,20
0.6,1.4043027537279844,1.4043027537279844,99.413125677056,0.15,0.79,2460,2460,2460,2460,3.52,3.52,-1.18,20
0.7,1.8265846607108909,1.8265846607108909,99.28617573122048,0.15,0.79,2400,2400,2400,2400,4.22,4.22,-1.27,20
0.8,2.3333229490903786,2.3333229490903786,99.14906978971813,0.15,0.79,2460,2460,2460,2460,5.07,5.07,-1.37,20
0.9,2.9414088951457638,2.9414088951457638,99.00099537289557,0.15,0.79,2400,2400,2400,2400,6.08,6.08,-1.48,20
1.0,3.671112030412226,3.671112030412226,98.84107500272722,0.15,0.79,2460,2460,2460,2460,7.3,7.3,-1.6,20
1.1,4.546755792731981,4.546755792731981,98.6683610029454,0.15,0.79,2400,2400,2400,2400,8.76,8.76,-1.73,20
1.2,5.597528307515686,5.597528307515686,98.48182988318104,0.15,0.79,2460,2460,2460,2460,10.51,10.51,-1.87,20
1.3,6.858455325256132,6.858455325256132,98.28037627383551,0.15,0.79,2444,2444,2444,2444,12.61,12.61,-2.01,20
1.4,8.272668887629226,8.272668887629226,98.06280637574235,0.15,0.79,2478,2478,2478,2478,14.14,14.14,-2.18,20
1.5,9.686882450002322,9.686882450002322,97.82783088580175,0.15,0.79,2418,2418,2418,2418,14.14,14.14,-2.35,20
1.6,11.101096012375418,11.101096012375418,97.57405735666589,0.15,0.79,2358,2358,2358,2358,14.14,14.14,-2.54,20
1.7,12.515309574748514,12.515309574748514,97.29998194519916,0.15,0.79,2298,2298,2298,2298,14.14,14.14,-2.74,20
1.8,13.92952313712161,13.92952313712161,97.0039805008151,0.15,0.79,2238,2238,2238,2238,14.14,14.14,-2.96,20
1.9,15.343736699494706,15.343736699494706,96.68429894088031,0.15,0.79,2178,2178,2178,2178,14.14,14.14,-3.2,20
2.0,16.7579502618678,16.7579502618678,96.33904285615074,0.15,0.79,2118,2118,2118,2118,14.14,14.14,-3.45,20
2.1,18.172163824240897,18.172163824240897,95.9661662846428,0.15,0.79,2100,2100,2100,2100,14.14,14.14,-3.73,20
2.2,19.586377386613993,19.586377386613993,95.56345958741421,0.15,0.79,2100,2100,2100,2100,14.14,14.14,-4.03,20
2.3,21.00059094898709,21.00059094898709,95.12853635440736,0.15,0.79,2100,2100,2100,2100,14.14,14.14,-4.35,20
2.4,22.414804511360185,22.414804511360185,94.65881926275995,0.15,0.79,2100,2100,2100,2100,14.14,14.14,-4.7,20
2.5,23.82901807373328,23.82901807373328,94.16306341028157,0.15,0.79,2100,2100,2100,2100,14.14,14.14,-4.96,20
2.6,25.243231636106376,25.243231636106376,93.64662625586953,0.15,0.79,2100,2100,2100,2100,14.14,14.14,-5.16,20
2.7,26.657445198479472,26.657445198479472,93.11143295877154,0.15,0.79,2100,2100,2100,2100,14.14,14.14,-5.35,20
2.8,28.071658760852568,28.071658760852568,92.55980406329506,0.14,0.79,2100,2100,2100,2100,14.14,14.14,-5.52,20
2.9,29.485872323225664,29.485872323225664,91.99443229145062,0.14,0.79,2100,2100,2100,2100,14.14,14.14,-5.65,20
3.0,30.90008588559876,30.90008588559876,91.41834337344385,0.14,0.79,2100,2100,2100,2100,14.14,14.14,-5.76,20
3.1,32.314299447971855,32.314299447971855,90.83484126438543,0.13,0.79,2100,2100,2100,2100,14.14,14.14,-5.84,20
3.2,33.72851301034495,33.72851301034495,90.25698306361821,0.13,0.79,2100,2100,2100,2100,14.14,14.14,-5.78,20
3.3,35.14272657271804,35.14272657271804,89.7099439668919,0.13,0.79,2100,2100,2100,2100,14.14,14.14,-5.47,20
3.4,36.55694013509113,36.55694013509113,89.19208028865766,0.12,0.79,2100,2100,2100,2100,14.14,14.14,-5.18,20
3.5,37.971153697464224,37.971153697464224,88.70183600659593,0.12,0.79,2100,2100,2100,2100,14.14,14.14,-4.9,20
3.6,39.38536725983732,39.38536725983732,88.23773808624415,0.12,0.79,2100,2100,2100,2100,14.14,14.14,-4.64,20
3.7,40.79958082221041,40.79958082221041,87.7983920549778,0.11,0.79,2100,2100,2100,2100,14.14,14.14,-4.39,20
3.8,42.2137943845835,42.2137943845835,87.38247781204565,0.11,0.79,2100,2100,2100,2100,14.14,14.14,-4.16,20
3.9,43.62800794695659,43.62800794695659,86.98874566206989,0.11,0.79,2100,2100,2100,2100,14.14,14.14,-3.94,20
4.0,45.042221509329686,45.042221509329686,86.61601256009283,0.1,0.79,2100,2100,2100,2100,14.14,14.14,-3.73,20
4.1,46.45643507170278,46.45643507170278,86.26315855688787,0.1,0.79,2100,2100,2100,2100,14.14,14.14,-3.53,20
4.2,47.87064863407587,47.87064863407587,85.92912343385386,0.1,0.79,2160,2160,2160,2160,14.14,14.14,-3.34,20
4.3,49.28486219644896,49.28486219644896,85.61290351738165,0.1,0.79,2199,2199,2199,2199,14.14,14.14,-3.16,20
4.4,50.699075758822055,50.699075758822055,85.3135486631213,0.1,0.79,2259,2259,2259,2259,14.14,14.14,-2.99,20
4.5,52.11328932119515,52.11328932119515,85.03015940108816,0.09,0.79,2273,2273,2273,2273,14.14,14.14,-2.83,20
4.6,53.52750288356824,53.52750288356824,84.76188423303012,0.09,0.79,2333,2333,2333,2333,14.14,14.14,-2.68,20
4.7,54.94171644594133,54.94171644594133,84.50791707393518,0.09,0.79,2393,2393,2393,2393,14.14,14.14,-2.54,20
4.8,56.355930008314424,56.355930008314424,84.26749482999196,0.09,0.79,2353,2353,2353,2353,14.14,14.14,-2.4,20
