Time(s),X,Y,Z,Pitch,Yaw,FL,FR,RL,RR,Vx,Vy,Vz,Hor_Speed
0.1,0.07330766562649198,0.1860805904988332,100.0,-0.0,1.2,2160,2160,2160,2160,0.73,1.86,0.0,20
0.2,0.16127686437828237,0.40937729909743303,100.0,-0.0,1.2,2220,2220,2220,2220,0.88,2.23,0.0,20
0.3,0.2668399028804308,0.6773333494157527,100.0,-0.0,1.2,2280,2280,2280,2280,1.06,2.68,0.0,20
0.4,0.393515549083009,0.9988806097977365,100.0,-0.0,1.2,2340,2340,2340,2340,1.27,3.22,0.0,20
0.5,0.5455263245261027,1.384737322256117,100.0,-0.0,1.2,2400,2400,2400,2400,1.52,3.86,0.0,20
0.6,0.7279392550578152,1.8477653772061737,100.0,-0.0,1.2,2460,2460,2460,2460,1.82,4.63,0.0,20
0.7,0.9468347716958703,2.4033990431462415,100.0,-0.0,1.2,2520,2520,2520,2520,2.19,5.56,0.0,20
0.8,1.2095093916615363,3.0701594422743232,100.0,-0.0,1.2,2580,2580,2580,2580,2.63,6.67,0.0,20
0.9,1.5247189356203354,3.870271921228021,100.0,-0.0,1.2,2640,2640,2640,2640,3.15,8.0,0.0,20
1.0,1.9029703883708946,4.830406895972459,100.0,-0.0,1.2,2700,2700,2700,2700,3.78,9.6,0.0,20
1.1,2.3568721316715653,5.982568865665784,100.0,-0.0,1.2,2760,2760,2760,2760,4.54,11.52,0.0,20
1.2,2.9015542236323704,7.3651632292977744,100.0,-0.0,1.2,2820,2820,2820,2820,5.45,13.83,0.0,20
1.3,3.5551727339853363,9.024276465656163,100.0,-0.0,1.2,2880,2880,2880,2880,6.54,16.59,0.0,20
1.4,4.288249390250256,10.885082370644495,100.0,-0.0,1.2,2940,2940,2940,2940,7.33,18.61,0.0,20
1.5,5.021326046515176,12.745888275632828,100.0,-0.0,1.2,3000,3000,3000,3000,7.33,18.61,0.0,20
1.6,5.754402702780096,14.60669418062116,100.0,-0.0,1.2,3060,3060,3060,3060,7.33,18.61,0.0,20
1.7,6.487479359045016,16.46750008560949,100.0,-0.0,1.2,3120,3120,3120,3120,7.33,18.61,0.0,20
1.8,7.220556015309937,18.328305990597823,100.0,-0.0,1.2,3060,3060,3060,3060,7.33,18.61,0.0,20
1.9,7.953632671574857,20.189111895586155,100.0,-0.0,1.2,3120,3120,3120,3120,7.33,18.61,0.0,20
2.0,8.686709327839777,22.049917800574487,100.0,-0.0,1.2,3060,3060,3060,3060,7.33,18.61,0.0,20
2.1,9.419785984104697,23.91072370556282,100.0,-0.0,1.2,3120,3120,3120,3120,7.33,18.61,0.0,20
2.2,10.152862640369618,25.771529610551152,100.0,-0.0,1.2,3060,3060,3060,3060,7.33,18.61,0.0,20
2.3,10.885939296634538,27.632335515539484,100.0,-0.0,1.2,3120,3120,3120,3120,7.33,18.61,0.0,20
2.4,11.619015952899458,29.493141420527817,100.0,-0.0,1.2,3060,3060,3060,3060,7.33,18.61,0.0,20
2.5,12.352092609164378,31.35394732551615,100.0,-0.0,1.2,3120,3120,3120,3120,7.33,18.61,0.0,20
2.6,13.085169265429299,33.21475323050448,100.0,-0.0,1.2,3060,3060,3060,3060,7.33,18.61,0.0,20
2.7,13.818245921694219,35.07555913549281,100.0,-0.0,1.2,3120,3120,3120,3120,7.33,18.61,0.0,20
2.8,14.551322577959139,36.93636504048114,100.0,-0.0,1.2,3060,3060,3060,3060,7.33,18.61,0.0,20
2.9,15.28439923422406,38.797170945469475,100.0,-0.0,1.2,3120,3120,3120,3120,7.33,18.61,0.0,20
3.0,16.017475890488978,40.65797685045781,100.0,-0.0,1.2,3060,3060,3060,3060,7.33,18.61,0.0,20
3.1,16.750552546753898,42.51878275544614,100.0,-0.0,1.2,3120,3120,3120,3120,7.33,18.61,0.0,20
3.2,17.48362920301882,44.37958866043447,100.0,-0.0,1.2,3060,3060,3060,3060,7.33,18.61,0.0,20
3.3,18.21670585928374,46.240394565422804,100.0,-0.0,1.2,3120,3120,3120,3120,7.33,18.61,0.0,20
3.4,18.94978251554866,48.101200470411136,100.0,-0.0,1.2,3060,3060,3060,3060,7.33,18.61,0.0,20
3.5,19.68285917181358,49.96200637539947,100.0,-0.0,1.2,3120,3120,3120,3120,7.33,18.61,0.0,20
3.6,20.4159358280785,51.8228122803878,100.0,-0.0,1.2,3060,3060,3060,3060,7.33,18.61,0.0,20
3.7,21.14901248434342,53.68361818537613,100.0,-0.0,1.2,3120,3120,3120,3120,7.33,18.61,0.0,20
3.8,21.88208914060834,55.544424090364465,100.0,-0.0,1.2,3060,3060,3060,3060,7.33,18.61,0.0,20
3.9,22.61516579687326,57.4052299953528,100.0,-0.0,1.2,3120,3120,3120,3120,7.33,18.61,0.0,20
4.0,23.34824245313818,59.26603590034113,100.0,-0.0,1.2,3060,3060,3060,3060,7.33,18.61,0.0,20
4.1,24.0813191094031,61.12684180532946,100.0,-0.0,1.2,3120,3120,3120,3120,7.33,18.61,0.0,20
4.2,24.81439576566802,62.987647710317795,100.0,-0.0,1.2,3060,3060,3060,3060,7.33,18.61,0.0,20
4.3,25.54747242193294,64.84845361530613,100.0,-0.0,1.2,3120,3120,3120,3120,7.33,18.61,0.0,20
4.4,26.28054907819786,66.70925952029445,100.0,-0.0,1.2,3060,3060,3060,3060,7.33,18.61,0.0,20
4.5,27.01362573446278,68.57006542528278,100.0,-0.0,1.2,3120,3120,3120,3120,7.33,18.61,0.0,20
4.6,27.7467023907277,70.4308713302711,100.0,-0.0,1.2,3060,3060,3060,3060,7.33,18.61,0.0,20
4.7,28.479779046992622,72.29167723525943,100.0,-0.0,1.2,3120,3120,3120,3120,7.33,18.61,0.0,20
4.8,29.212855703257542,74.15248314024775,100.0,-0.0,1.2,3060,3060,3060,3060,7.33,18.61,0.0,20
4.9,29.945932359522462,76.01328904523608,100.0,-0.0,1.2,3120,3120,3120,3120,7.33,18.61,0.0,20
5.0,30.679009015787383,77.8740949502244,100.0,-0.0,1.2,3060,3060,3060,3060,7.33,18.61,0.0,20
5.1,31.412085672052303,79.73490085521273,100.0,-0.0,1.2,3120,3120,3120,3120,7.33,18.61,0.0,20
5.2,32.14516232831722,81.59570676020105,100.0,-0.0,1.2,3060,3060,3060,3060,7.33,18.61,0.0,20
5.3,32.87823898458214,83.45651266518938,100.0,-0.0,1.2,3120,3120,3120,3120,7.33,18.61,0.0,20
5.4,33.61131564084706,85.3173185701777,100.0,-0.0,1.2,3060,3060,3060,3060,7.33,18.61,0.0,20
5.5,34.34439229711198,87.17812447516603,100.0,-0.0,1.2,3120,3120,3120,3120,7.33,18.61,0.0,20
5.6,35.0774689533769,89.03893038015435,100.0,-0.0,1.2,3060,3060,3060,3060,7.33,18.61,0.0,20
5.7,35.81054560964182,90.89973628514268,100.0,-0.0,1.2,3120,3120,3120,3120,7.33,18.61,0.0,20
5.8,36.54362226590674,92.760542190131,100.0,-0.0,1.2,3060,3060,3060,3060,7.33,18.61,0.0,20
