Time(s),X,Y,Z,Pitch,Yaw,FL,FR,RL,RR,Vx,Vy,Vz,Speed
163.0,528.5748097913187,618.6047874685661,55.146572591712555,0.0,0.89,3007,3007,3007,3007,9.45,11.65,-0.0,15.0
163.1,529.5195029097522,619.7699290530888,55.14656136626851,0.0,0.89,2947,2947,2947,2947,9.45,11.65,-0.0,15.0
163.2,530.4641960281857,620.9350706376116,55.14655042146056,0.0,0.89,3007,3007,3007,3007,9.45,11.65,-0.0,15.0
163.3,531.4088891466192,622.1002122221344,55.14653975027281,0.0,0.89,2947,2947,2947,2947,9.45,11.65,-0.0,15.0
163.4,532.3535822650528,623.2653538066571,55.14652934586476,0.0,0.89,3007,3007,3007,3007,9.45,11.65,-0.0,15.0
163.5,533.2982753834863,624.4304953911799,55.1465192015669,0.0,0.89,2947,2947,2947,2947,9.45,11.65,-0.0,15.0
163.6,534.2429685019198,625.5956369757026,55.146509310876496,0.0,0.89,3007,3007,3007,3007,9.45,11.65,-0.0,15.0
163.7,535.1876616203533,626.7607785602254,55.14649966745335,0.0,0.89,2947,2947,2947,2947,9.45,11.65,-0.0,15.0
163.8,536.1323547387868,627.9259201447481,55.14649026511578,0.0,0.89,3007,3007,3007,3007,9.45,11.65,-0.0,15.0
163.9,537.0770478572204,629.0910617292709,55.14648109783665,0.0,0.89,2947,2947,2947,2947,9.45,11.65,-0.0,15.0
164.0,538.0217409756539,630.2562033137937,55.146472159739496,0.0,0.89,3007,3007,3007,3007,9.45,11.65,-0.0,15.0
164.1,538.9664340940874,631.4213448983164,55.146463445094774,0.0,0.89,2947,2947,2947,2947,9.45,11.65,-0.0,15.0
164.2,539.911127212521,632.5864864828392,55.14645494831617,0.0,0.89,3007,3007,3007,3007,9.45,11.65,-0.0,15.0
164.3,540.8558203309545,633.7516280673619,55.14644666395703,0.0,0.89,2947,2947,2947,2947,9.45,11.65,-0.0,15.0
164.4,541.8005134493882,634.9167696518847,55.14643858670687,0.0,0.89,3007,3007,3007,3007,9.45,11.65,-0.0,15.0
164.5,542.7452065678217,636.0819112364074,55.146430711387964,0.0,0.89,2947,2947,2947,2947,9.45,11.65,-0.0,15.0
164.6,543.6898996862552,637.2470528209302,55.14642303295203,0.0,0.89,3007,3007,3007,3007,9.45,11.65,-0.0,15.0
164.7,544.6345928046889,638.412194405453,55.146415546476995,0.0,0.89,2947,2947,2947,2947,9.45,11.65,-0.0,15.0
164.8,545.5792859231224,639.5773359899757,55.14640824716383,0.0,0.89,3007,3007,3007,3007,9.45,11.65,-0.0,15.0
164.9,546.5239790415559,640.7424775744985,55.1464011303335,0.0,0.89,2947,2947,2947,2947,9.45,11.65,-0.0,15.0
165.0,547.4686721599895,641.9076191590212,55.14639419142393,0.0,0.89,3007,3007,3007,3007,9.45,11.65,-0.0,15.0
165.1,548.413365278423,643.072760743544,55.1463874259871,0.0,0.89,2947,2947,2947,2947,9.45,11.65,-0.0,15.0
165.2,549.3580583968567,644.2379023280668,55.14638082968619,0.0,0.89,3007,3007,3007,3007,9.45,11.65,-0.0,15.0
165.3,550.3027515152902,645.4030439125895,55.1463743982928,0.0,0.89,2947,2947,2947,2947,9.45,11.65,-0.0,15.0
165.4,551.2474446337237,646.5681854971123,55.14636812768425,0.0,0.89,3007,3007,3007,3007,9.45,11.65,-0.0,15.0
165.5,552.1921377521574,647.733327081635,55.14636201384091,0.0,0.89,2947,2947,2947,2947,9.45,11.65,-0.0,15.0
165.6,553.1368308705909,648.8984686661578,55.14635605284365,0.0,0.89,3007,3007,3007,3007,9.45,11.65,-0.0,15.0
165.7,554.0815239890244,650.0636102506805,55.14635024087132,0.0,0.89,2947,2947,2947,2947,9.45,11.65,-0.0,15.0
165.8,555.026217107458,651.2287518352033,55.1463445741983,0.0,0.89,3007,3007,3007,3007,9.45,11.65,-0.0,15.0
165.9,555.9709102258915,652.393893419726,55.14633904919211,0.0,0.89,2947,2947,2947,2947,9.45,11.65,-0.0,15.0
166.0,556.9156033443251,653.5590350042488,55.14633366231107,0.0,0.89,3007,3007,3007,3007,9.45,11.65,-0.0,15.0
166.1,557.8602964627587,654.7241765887716,55.14632841010206,0.0,0.89,2947,2947,2947,2947,9.45,11.65,-0.0,15.0
166.2,558.8049895811922,655.8893181732943,55.14632328919827,0.0,0.89,3007,3007,3007,3007,9.45,11.65,-0.0,15.0
166.3,559.7496826996259,657.0544597578171,55.14631829631708,0.0,0.89,2947,2947,2947,2947,9.45,11.65,-0.0,15.0
166.4,560.6943758180594,658.2196013423398,55.14631342825791,0.0,0.89,3007,3007,3007,3007,9.45,11.65,-0.0,15.0
166.5,561.6390689364929,659.3847429268626,55.14630868190023,0.0,0.89,2947,2947,2947,2947,9.45,11.65,-0.0,15.0
166.6,562.5837620549265,660.5498845113854,55.14630405420149,0.0,0.89,3007,3007,3007,3007,9.45,11.65,-0.0,15.0
166.7,563.52845517336,661.7150260959081,55.146299542195216,0.0,0.89,2947,2947,2947,2947,9.45,11.65,-0.0,15.0
166.8,564.4731482917937,662.8801676804309,55.1462951429891,0.0,0.89,3007,3007,3007,3007,9.45,11.65,-0.0,15.0
166.9,565.4178414102272,664.0453092649536,55.14629085376314,0.0,0.89,2947,2947,2947,2947,9.45,11.65,-0.0,15.0
167.0,566.3625345286607,665.2104508494764,55.146286671767825,0.0,0.89,3007,3007,3007,3007,9.45,11.65,-0.0,15.0
167.1,567.3072276470944,666.3755924339991,55.14628259432239,0.0,0.89,2947,2947,2947,2947,9.45,11.65,-0.0,15.0
167.2,568.2519207655279,667.5407340185219,55.1462786188131,0.0,0.89,3007,3007,3007,3007,9.45,11.65,-0.0,15.0
167.3,569.1966138839614,668.7058756030447,55.14627474269154,0.0,0.89,2947,2947,2947,2947,9.45,11.65,-0.0,15.0
167.4,570.141307002395,669.8710171875674,55.146270963473015,0.0,0.89,3007,3007,3007,3007,9.45,11.65,-0.0,15.0
167.5,571.0860001208285,671.0361587720902,55.14626727873495,0.0,0.89,2947,2947,2947,2947,9.45,11.65,-0.0,15.0
167.6,572.0306932392621,672.2013003566129,55.14626368611535,0.0,0.89,3007,3007,3007,3007,9.45,11.65,-0.0,15.0
167.7,572.9753863576957,673.3664419411357,55.14626018331123,0.0,0.89,2947,2947,2947,2947,9.45,11.65,-0.0,15.0
167.8,573.9200794761292,674.5315835256584,55.146256768077215,0.0,0.89,3007,3007,3007,3007,9.45,11.65,-0.0,15.0
167.9,574.8647725945629,675.6967251101812,55.14625343822405,0.0,0.89,2947,2947,2947,2947,9.45,11.65,-0.0,15.0
168.0,575.8094657129964,676.861866694704,55.14625019161721,0.0,0.89,3007,3007,3007,3007,9.45,11.65,-0.0,15.0
168.1,576.7541588314299,678.0270082792267,55.14624702617555,0.0,0.89,2947,2947,2947,2947,9.45,11.65,-0.0,15.0
168.2,577.6988519498635,679.1921498637495,55.146243939869926,0.0,0.89,3007,3007,3007,3007,9.45,11.65,-0.0,15.0
168.3,578.643545068297,680.3572914482722,55.146240930721945,0.0,0.89,2947,2947,2947,2947,9.45,11.65,-0.0,15.0
168.4,579.5882381867306,681.522433032795,55.14623799680266,0.0,0.89,3007,3007,3007,3007,9.45,11.65,-0.0,15.0
168.5,580.5329313051642,682.6875746173178,55.14623513623136,0.0,0.89,2947,2947,2947,2947,9.45,11.65,-0.0,15.0
168.6,581.4776244235977,683.8527162018405,55.14623234717434,0.0,0.89,3007,3007,3007,3007,9.45,11.65,-0.0,15.0
168.7,582.4223175420314,685.0178577863633,55.146229627843745,0.0,0.89,2947,2947,2947,2947,9.45,11.65,-0.0,15.0
168.8,583.3670106604649,686.182999370886,55.146226976496415,0.0,0.89,3007,3007,3007,3007,9.45,11.65,-0.0,15.0
168.9,584.3117037788984,687.3481409554088,55.14622439143277,0.0,0.89,2947,2947,2947,2947,9.45,11.65,-0.0,15.0
169.0,585.256396897332,688.5132825399315,55.14622187099571,0.0,0.89,3007,3007,3007,3007,9.45,11.65,-0.0,15.0
169.1,586.2010900157655,689.6784241244543,55.14621941356958,0.0,0.89,2947,2947,2947,2947,9.45,11.65,-0.0,15.0
169.2,587.1457831341991,690.843565708977,55.14621701757911,0.0,0.89,3007,3007,3007,3007,9.45,11.65,-0.0,15.0
169.3,588.0904762526327,692.0087072934998,55.1462146814884,0.0,0.89,2947,2947,2947,2947,9.45,11.65,-0.0,15.0
169.4,589.0351693710662,693.1738488780226,55.14621240379996,0.0,0.89,3007,3007,3007,3007,9.45,11.65,-0.0,15.0
169.5,589.9411575489769,694.2912535468743,55.146210183053725,0.0,0.89,2947,2947,2947,2947,9.06,11.17,-0.0,15.0
169.6,590.7791966135443,695.3248528655621,55.14620801782615,0.0,0.89,3007,3007,3007,3007,8.38,10.34,-0.0,15.0
169.7,591.5543827482692,696.2809322353484,55.14620590672926,0.0,0.89,2947,2947,2947,2947,7.75,9.56,-0.0,15.0
169.8,592.2714299228896,697.1653056524007,55.14620384840979,0.0,0.89,2887,2887,2887,2887,7.17,8.84,-0.0,15.0
169.9,592.9346985594136,697.983351063174,55.14620184154831,0.0,0.89,2947,2947,2947,2947,6.63,8.18,-0.0,15.0
170.0,593.5482220481982,698.7400430681394,55.14619988485837,0.0,0.89,2887,2887,2887,2887,6.14,7.57,-0.0,15.0
170.1,594.115731275324,699.4399831727324,55.14619797708568,0.0,0.89,2837,2837,2837,2837,5.68,7.0,-0.0,15.0
170.2,594.6406773104154,700.0874277694809,55.1461961170073,0.0,0.89,2897,2897,2897,2897,5.25,6.47,-0.0,15.0
170.3,595.1262523928749,700.6863140214732,55.14619430343088,0.0,0.89,2837,2837,2837,2837,4.86,5.99,-0.0,15.0
170.4,595.57540934415,701.2402838045662,55.146192535193876,0.0,0.89,2854,2854,2854,2854,4.49,5.54,-0.0,15.0
170.5,595.9908795240794,701.7527058539271,55.146190811162796,0.0,0.89,2794,2794,2794,2794,4.15,5.12,-0.0,15.0
170.6,596.3751894405142,702.226696249586,55.14618913023249,0.0,0.89,2854,2854,2854,2854,3.84,4.74,-0.0,15.0
170.7,596.7306761132163,702.6651373655704,55.14618749132545,0.0,0.89,2794,2794,2794,2794,3.55,4.38,-0.0,15.0
170.8,597.0595012854658,703.0706953978561,55.14618589339108,0.0,0.89,2835,2835,2835,2835,3.29,4.06,-0.0,15.0
170.9,597.3636645697965,703.4458365777202,55.14618433540507,0.0,0.89,2775,2775,2775,2775,3.04,3.75,-0.0,15.0
171.0,597.6450156078024,703.7928421690946,55.14618281636871,0.0,0.89,2835,2835,2835,2835,2.81,3.47,-0.0,15.0
171.1,597.9052653179579,704.1138223411159,55.146181335308256,0.0,0.89,2775,2775,2775,2775,2.6,3.21,-0.0,15.0
171.2,598.1459962998517,704.4107290002356,55.146179891274315,0.0,0.89,2775,2775,2775,2775,2.41,2.97,-0.0,15.0
171.3,598.7908446788481,703.056413465323,55.646179891274315,-0.07,-1.13,2835,2835,2835,2835,6.45,-13.54,5.0,15.0
171.4,599.4356930578444,701.7020979304103,56.146179891274315,-0.07,-1.13,2895,2895,2895,2895,6.45,-13.54,5.0,15.0
171.5,600.0805414368408,700.3477823954977,56.646179891274315,-0.07,-1.13,2955,2955,2955,2955,6.45,-13.54,5.0,15.0
171.6,600.7253898158372,698.993466860585,57.146179891274315,-0.07,-1.13,3015,3015,3015,3015,6.45,-13.54,5.0,15.0
171.7,601.3702381948335,697.6391513256724,57.646179891274315,-0.07,-1.13,3075,3075,3075,3075,6.45,-13.54,5.0,15.0
171.8,602.0150865738299,696.2848357907598,58.146179891274315,-0.07,-1.13,3135,3135,3135,3135,6.45,-13.54,5.0,15.0
171.9,602.6599349528262,694.9305202558471,58.646179891274315,-0.07,-1.13,3195,3195,3195,3195,6.45,-13.54,5.0,15.0
172.0,603.3047833318226,693.5762047209345,59.146179891274315,-0.07,-1.13,3255,3255,3255,3255,6.45,-13.54,5.0,15.0
172.1,603.949631710819,692.2218891860218,59.646179891274315,-0.07,-1.13,3315,3315,3315,3315,6.45,-13.54,5.0,15.0
172.2,604.5944800898153,690.8675736511092,60.146179891274315,-0.07,-1.13,3375,3375,3375,3375,6.45,-13.54,5.0,15.0
172.3,605.2393284688117,689.5132581161965,60.646179891274315,-0.07,-1.13,3435,3435,3435,3435,6.45,-13.54,5.0,15.0
172.4,605.884176847808,688.1589425812839,61.146179891274315,-0.07,-1.13,3495,3495,3495,3495,6.45,-13.54,5.0,15.0
172.5,606.5290252268044,686.8046270463713,61.646179891274315,-0.07,-1.13,3555,3555,3555,3555,6.45,-13.54,5.0,15.0
172.6,607.1738736058007,685.4503115114586,62.146179891274315,-0.06,-1.13,3615,3615,3615,3615,6.45,-13.54,5.0,15.0
172.7,607.8187219847971,684.095995976546,62.646179891274315,-0.06,-1.13,3675,3675,3675,3675,6.45,-13.54,5.0,15.0
172.8,608.4635703637935,682.7416804416333,63.146179891274315,-0.06,-1.13,3735,3735,3735,3735,6.45,-13.54,5.0,15.0
172.9,609.1084187427898,681.3873649067207,63.646179891274315,-0.06,-1.13,3795,3795,3795,3795,6.45,-13.54,5.0,15.0
173.0,609.7532671217862,680.033049371808,64.14617989127431,-0.06,-1.13,3855,3855,3855,3855,6.45,-13.54,5.0,15.0
173.1,610.3981155007825,678.6787338368954,64.64617989127431,-0.06,-1.13,3915,3915,3915,3915,6.45,-13.54,5.0,15.0
173.2,611.0429638797789,677.3244183019827,65.14617989127431,-0.06,-1.13,3975,3975,3975,3975,6.45,-13.54,5.0,15.0
173.3,611.6878122587752,675.9701027670701,65.64617989127431,-0.06,-1.13,4035,4035,4035,4035,6.45,-13.54,5.0,15.0
173.4,612.3326606377716,674.6157872321575,66.14617989127431,-0.06,-1.13,4095,4095,4095,4095,6.45,-13.54,5.0,15.0
173.5,612.977509016768,673.2614716972448,66.64617989127431,-0.06,-1.13,4155,4155,4155,4155,6.45,-13.54,5.0,15.0
173.6,613.6223573957643,671.9071561623322,67.14617989127431,-0.06,-1.13,4215,4215,4215,4215,6.45,-13.54,5.0,15.0
173.7,614.2672057747607,670.5528406274195,67.64617989127431,-0.06,-1.13,4275,4275,4275,4275,6.45,-13.54,5.0,15.0
173.8,614.912054153757,669.1985250925069,68.14617989127431,-0.05,-1.13,4335,4335,4335,4335,6.45,-13.54,5.0,15.0
173.9,615.5569025327534,667.8442095575942,68.64617989127431,-0.05,-1.13,4395,4395,4395,4395,6.45,-13.54,5.0,15.0
174.0,616.2017509117497,666.4898940226816,69.14617989127431,-0.05,-1.13,4455,4455,4455,4455,6.45,-13.54,5.0,15.0
174.1,616.8465992907461,665.135578487769,69.64617989127431,-0.05,-1.13,4515,4515,4515,4515,6.45,-13.54,5.0,15.0
174.2,617.4914476697425,663.7812629528563,70.14617989127431,-0.05,-1.13,4575,4575,4575,4575,6.45,-13.54,5.0,15.0
174.3,618.1362960487388,662.4269474179437,70.64617989127431,-0.05,-1.13,4635,4635,4635,4635,6.45,-13.54,5.0,15.0
174.4,618.7811444277352,661.072631883031,71.14617989127431,-0.05,-1.13,4695,4695,4695,4695,6.45,-13.54,5.0,15.0
174.5,619.4259928067315,659.7183163481184,71.64617989127431,-0.05,-1.13,4755,4755,4755,4755,6.45,-13.54,5.0,15.0
174.6,620.0708411857279,658.3640008132057,72.14617989127431,-0.05,-1.13,4815,4815,4815,4815,6.45,-13.54,5.0,15.0
174.7,620.7156895647242,657.0096852782931,72.64617989127431,-0.05,-1.13,4875,4875,4875,4875,6.45,-13.54,5.0,15.0
174.8,621.3605379437206,655.6553697433804,73.14617989127431,-0.05,-1.13,4935,4935,4935,4935,6.45,-13.54,5.0,15.0
174.9,622.005386322717,654.3010542084678,73.64617989127431,-0.05,-1.13,4995,4995,4995,4995,6.45,-13.54,5.0,15.0
175.0,622.6502347017133,652.9467386735552,74.14617989127431,-0.04,-1.13,5000,5000,5000,5000,6.45,-13.54,5.0,15.0
175.1,623.2950830807097,651.5924231386425,74.64617989127431,-0.04,-1.13,5000,5000,5000,5000,6.45,-13.54,5.0,15.0
175.2,623.939931459706,650.2381076037299,75.14617989127431,-0.04,-1.13,5000,5000,5000,5000,6.45,-13.54,5.0,15.0
175.3,624.5847798387024,648.8837920688172,75.64617989127431,-0.04,-1.13,5000,5000,5000,5000,6.45,-13.54,5.0,15.0
175.4,625.2296282176987,647.5294765339046,76.14143143903684,-0.04,-1.13,5000,5000,5000,5000,6.45,-13.54,4.95,15.0
175.5,625.8744765966951,646.1751609989919,76.6243016981053,-0.04,-1.13,5000,5000,5000,5000,6.45,-13.54,4.83,15.0
175.6,626.5193249756915,644.8208454640793,77.09510020069705,-0.04,-1.13,5000,5000,5000,5000,6.45,-13.54,4.71,15.0
175.7,627.1641733546878,643.4665299291667,77.554128740724,-0.04,-1.13,5000,5000,5000,5000,6.45,-13.54,4.59,15.0
175.8,627.8090217336842,642.112214394254,78.00168156725027,-0.04,-1.13,5000,5000,5000,5000,6.45,-13.54,4.48,15.0
175.9,628.4538701126805,640.7578988593414,78.4380455731134,-0.04,-1.13,5000,5000,5000,5000,6.45,-13.54,4.36,15.0
176.0,629.0987184916769,639.4035833244287,78.86350047882995,-0.04,-1.13,5000,5000,5000,5000,6.45,-13.54,4.25,15.0
176.1,629.7435668706732,638.0492677895161,79.27831901190358,-0.04,-1.13,5000,5000,5000,5000,6.45,-13.54,4.15,15.0
176.2,630.3884152496696,636.6949522546034,79.68276708165037,-0.03,-1.13,5000,5000,5000,5000,6.45,-13.54,4.04,15.0
176.3,631.033263628666,635.3406367196908,80.07710394965349,-0.03,-1.13,5000,5000,5000,5000,6.45,-13.54,3.94,15.0
176.4,631.6781120076623,633.9863211847781,80.46158239595653,-0.03,-1.13,5000,5000,5000,5000,6.45,-13.54,3.84,15.0
176.5,632.3229603866587,632.6320056498655,80.83644888110199,-0.03,-1.13,5000,5000,5000,5000,6.45,-13.54,3.75,15.0
176.6,632.967808765655,631.2776901149529,81.20194370411882,-0.03,-1.13,5000,5000,5000,5000,6.45,-13.54,3.65,15.0
176.7,633.6126571446514,629.9233745800402,81.55830115656023,-0.03,-1.13,5000,5000,5000,5000,6.45,-13.54,3.56,15.0
176.8,634.2575055236478,628.5690590451276,81.9057496726906,-0.03,-1.13,5000,5000,5000,5000,6.45,-13.54,3.47,15.0
176.9,634.9023539026441,627.2147435102149,82.24451197591772,-0.03,-1.13,5000,5000,5000,5000,6.45,-13.54,3.39,15.0
177.0,635.5472022816405,625.8604279753023,82.57480522156415,-0.03,-1.13,5000,5000,5000,5000,6.45,-13.54,3.3,15.0
177.1,636.1920506606368,624.5061124403896,82.89684113606943,-0.03,-1.13,5000,5000,5000,5000,6.45,-13.54,3.22,15.0
177.2,636.8368990396332,623.151796905477,83.21082615271207,-0.03,-1.13,5000,5000,5000,5000,6.45,-13.54,3.14,15.0
177.3,637.4817474186295,621.7974813705644,83.51696154393865,-0.03,-1.13,4948,4948,4948,4948,6.45,-13.54,3.06,15.0
177.4,638.1265957976259,620.4431658356517,83.81544355038456,-0.03,-1.13,4948,4948,4948,4948,6.45,-13.54,2.98,15.0
177.5,638.7714441766223,619.0888503007391,84.10646350666933,-0.03,-1.13,4888,4888,4888,4888,6.45,-13.54,2.91,15.0
177.6,639.4162925556186,617.7345347658264,84.39020796404698,-0.03,-1.13,4828,4828,4828,4828,6.45,-13.54,2.84,15.0
177.7,640.061140934615,616.3802192309138,84.66685880999019,-0.02,-1.13,4837,4837,4837,4837,6.45,-13.54,2.77,15.0
177.8,640.7059893136113,615.0259036960011,84.93659338478481,-0.02,-1.13,4777,4777,4777,4777,6.45,-13.54,2.7,15.0
177.9,641.3508376926077,613.6715881610885,85.19958459520957,-0.02,-1.13,4717,4717,4717,4717,6.45,-13.54,2.63,15.0
178.0,641.995686071604,612.3172726261758,85.45600102537371,-0.02,-1.13,4734,4734,4734,4734,6.45,-13.54,2.56,15.0
178.1,642.6405344506004,610.9629570912632,85.70600704478375,-0.02,-1.13,4674,4674,4674,4674,6.45,-13.54,2.5,15.0
178.2,643.2853828295968,609.6086415563506,85.94976291370853,-0.02,-1.13,4614,4614,4614,4614,6.45,-13.54,2.44,15.0
178.3,643.9302312085931,608.2543260214379,86.18742488591019,-0.02,-1.13,4640,4640,4640,4640,6.45,-13.54,2.38,15.0
178.4,644.5750795875895,606.9000104865253,86.41914530880682,-0.02,-1.13,4580,4580,4580,4580,6.45,-13.54,2.32,15.0
178.5,645.2199279665858,605.5456949516126,86.64507272113103,-0.02,-1.13,4520,4520,4520,4520,6.45,-13.54,2.26,15.0
178.6,645.8647763455822,604.1913794167,86.86535194814714,-0.02,-1.13,4550,4550,4550,4550,6.45,-13.54,2.2,15.0
178.7,646.5096247245785,602.8370638817873,87.08012419448784,-0.02,-1.13,4490,4490,4490,4490,6.45,-13.54,2.15,15.0
178.8,647.1544731035749,601.4827483468747,87.28952713467002,-0.02,-1.13,4430,4430,4430,4430,6.45,-13.54,2.09,15.0
178.9,647.7993214825713,600.128432811962,87.49369500134765,-0.02,-1.13,4474,4474,4474,4474,6.45,-13.54,2.04,15.0
179.0,648.4441698615676,598.7741172770494,87.69275867135833,-0.02,-1.13,4414,4414,4414,4414,6.45,-13.54,1.99,15.0
179.1,649.089018240564,597.4198017421368,87.88684574961876,-0.02,-1.13,4354,4354,4354,4354,6.45,-13.54,1.94,15.0
179.2,649.7338666195603,596.0654862072241,88.07608065092266,-0.02,-1.13,4372,4372,4372,4372,6.45,-13.54,1.89,15.0
179.3,650.3787149985567,594.7111706723115,88.26058467969398,-0.02,-1.13,4312,4312,4312,4312,6.45,-13.54,1.85,15.0
179.4,651.023563377553,593.3568551373988,88.44047610774601,-0.02,-1.13,4291,4291,4291,4291,6.45,-13.54,1.8,15.0
179.5,651.6684117565494,592.0025396024862,88.61587025009673,-0.02,-1.13,4252,4252,4252,4252,6.45,-13.54,1.75,15.0
179.6,652.3132601355458,590.6482240675736,88.7868795388887,-0.02,-1.13,4288,4288,4288,4288,6.45,-13.54,1.71,15.0
179.7,652.9581085145421,589.2939085326609,88.95361359546087,-0.02,-1.13,4228,4228,4228,4228,6.45,-13.54,1.67,15.0
179.8,653.6029568935385,587.9395929977483,89.11617930061873,-0.02,-1.13,4168,4168,4168,4168,6.45,-13.54,1.63,15.0
179.9,654.2478052725348,586.5852774628356,89.27468086314764,-0.02,-1.13,4228,4228,4228,4228,6.45,-13.54,1.59,15.0
180.0,654.8926536515312,585.230961927923,89.42921988661332,-0.01,-1.13,4168,4168,4168,4168,6.45,-13.54,1.55,15.0
180.1,655.5375020305275,583.8766463930103,89.57989543449237,-0.01,-1.13,4108,4108,4108,4108,6.45,-13.54,1.51,15.0
180.2,656.1823504095239,582.5223308580977,89.72680409367445,-0.01,-1.13,4168,4168,4168,4168,6.45,-13.54,1.47,15.0
180.3,656.8271987885203,581.168015323185,89.87004003637696,-0.01,-1.13,4108,4108,4108,4108,6.45,-13.54,1.43,15.0
180.4,657.4720471675166,579.8136997882724,90.00969508051192,-0.01,-1.13,4048,4048,4048,4048,6.45,-13.54,1.4,15.0
180.5,658.116895546513,578.4593842533598,90.1458587485435,-0.01,-1.13,4108,4108,4108,4108,6.45,-13.54,1.36,15.0
180.6,658.7617439255093,577.1050687184471,90.27861832487429,-0.01,-1.13,4048,4048,4048,4048,6.45,-13.54,1.33,15.0
180.7,659.4065923045057,575.7507531835345,90.40805891179681,-0.01,-1.13,3988,3988,3988,3988,6.45,-13.54,1.29,15.0
180.8,660.051440683502,574.3964376486218,90.53426348404628,-0.01,-1.13,4048,4048,4048,4048,6.45,-13.54,1.26,15.0
180.9,660.6962890624984,573.0421221137092,90.6573129419895,-0.01,-1.13,3988,3988,3988,3988,6.45,-13.54,1.23,15.0
181.0,661.3411374414948,571.6878065787965,90.77728616348415,-0.01,-1.13,3967,3967,3967,3967,6.45,-13.54,1.2,15.0
181.1,661.9859858204911,570.3334910438839,90.89426005444142,-0.01,-1.13,3969,3969,3969,3969,6.45,-13.54,1.17,15.0
181.2,662.6308341994875,568.9791755089713,91.00830959812475,-0.01,-1.13,3909,3909,3909,3909,6.45,-13.54,1.14,15.0
181.3,663.2756825784838,567.6248599740586,91.11950790321602,-0.01,-1.13,3969,3969,3969,3969,6.45,-13.54,1.11,15.0
181.4,663.9205309574802,566.270544439146,91.22792625068,-0.01,-1.13,3909,3909,3909,3909,6.45,-13.54,1.08,15.0
181.5,664.5653793364766,564.9162289042333,91.33363413945737,-0.01,-1.13,3896,3896,3896,3896,6.45,-13.54,1.06,15.0
181.6,665.2102277154729,563.5619133693207,91.43669933101532,-0.01,-1.13,3878,3878,3878,3878,6.45,-13.54,1.03,15.0
181.7,665.8550760944693,562.207597834408,91.53718789278432,-0.01,-1.13,3882,3882,3882,3882,6.45,-13.54,1.0,15.0
181.8,666.4999244734656,560.8532822994954,91.63516424050908,-0.01,-1.13,3822,3822,3822,3822,6.45,-13.54,0.98,15.0
181.9,667.144772852462,559.4989667645827,91.73069117954074,-0.01,-1.13,3882,3882,3882,3882,6.45,-13.54,0.96,15.0
182.0,667.7896212314583,558.1446512296701,91.8238299450966,-0.01,-1.13,3822,3822,3822,3822,6.45,-13.54,0.93,15.0
182.1,668.4344696104547,556.7903356947575,91.91464024151357,-0.01,-1.13,3843,3843,3843,3843,6.45,-13.54,0.91,15.0
182.2,669.079317989451,555.4360201598448,92.00318028052011,-0.01,-1.13,3783,3783,3783,3783,6.45,-13.54,0.89,15.0
182.3,669.7241663684474,554.0817046249322,92.08950681855148,-0.01,-1.13,3843,3843,3843,3843,6.45,-13.54,0.86,15.0
182.4,670.3690147474438,552.7273890900195,92.17367519313207,-0.01,-1.13,3783,3783,3783,3783,6.45,-13.54,0.84,15.0
182.5,671.0138631264401,551.3730735551069,92.25573935834815,-0.01,-1.13,3765,3765,3765,3765,6.45,-13.54,0.82,15.0
182.6,671.6587115054365,550.0187580201942,92.33575191943383,-0.01,-1.13,3780,3780,3780,3780,6.45,-13.54,0.8,15.0
182.7,672.3035598844328,548.6644424852816,92.41376416649237,-0.01,-1.13,3720,3720,3720,3720,6.45,-13.54,0.78,15.0
182.8,672.9484082634292,547.310126950369,92.48982610737444,-0.01,-1.13,3780,3780,3780,3780,6.45,-13.54,0.76,15.0
182.9,673.5932566424256,545.9558114154563,92.56398649973445,-0.01,-1.13,3720,3720,3720,3720,6.45,-13.54,0.74,15.0
183.0,674.2381050214219,544.6014958805437,92.63629288228547,-0.01,-1.13,3753,3753,3753,3753,6.45,-13.54,0.72,15.0
183.1,674.8829534004183,543.247180345631,92.70679160527271,-0.01,-1.13,3693,3693,3693,3693,6.45,-13.54,0.7,15.0
183.2,675.5278017794146,541.8928648107184,92.77552786018528,-0.01,-1.13,3753,3753,3753,3753,6.45,-13.54,0.69,15.0
183.3,676.172650158411,540.5385492758057,92.84254570872503,-0.01,-1.13,3693,3693,3693,3693,6.45,-13.54,0.67,15.0
183.4,676.8174985374073,539.1842337408931,92.90788811105128,-0.01,-1.13,3672,3672,3672,3672,6.45,-13.54,0.65,15.0
183.5,677.4623469164037,537.8299182059804,92.97159695331938,-0.01,-1.13,3711,3711,3711,3711,6.45,-13.54,0.64,15.0
183.6,678.1071952954001,536.4756026710678,93.03371307453077,-0.01,-1.13,3651,3651,3651,3651,6.45,-13.54,0.62,15.0
183.7,678.7520436743964,535.1212871361552,93.09427629271188,-0.01,-1.13,3711,3711,3711,3711,6.45,-13.54,0.61,15.0
183.8,679.3968920533928,533.7669716012425,93.15332543043846,-0.01,-1.13,3651,3651,3651,3651,6.45,-13.54,0.59,15.0
183.9,680.0417404323891,532.4126560663299,93.21089833972188,-0.01,-1.13,3632,3632,3632,3632,6.45,-13.54,0.58,15.0
184.0,680.6865888113855,531.0583405314172,93.2670319262732,-0.01,-1.13,3668,3668,3668,3668,6.45,-13.54,0.56,15.0
