Time(s),X,Y,Z,Pitch,Yaw,FL,FR,RL,RR,Vx,Vy,Vz,Hor_Speed
0.1,0.15579870363240142,0.13345052893103235,100.10379156495902,-0.79,0.71,2160,2160,2160,2160,1.56,1.33,1.04,6.84
0.2,0.322250904913975,0.2760263898648392,100.21117402623693,-0.79,0.71,2220,2220,2220,2220,1.66,1.43,1.07,6.84
0.3,0.5000850888032907,0.4283515719667531,100.32227161874991,-0.79,0.71,2280,2280,2280,2280,1.78,1.52,1.11,6.84
0.4,0.6900795539775996,0.5910927327103209,100.43721287559292,-0.79,0.71,2340,2340,2340,2340,1.9,1.63,1.15,6.84
0.5,0.8930658190892556,0.7649621155313706,100.55613077674462,-0.79,0.71,2400,2400,2400,2400,2.03,1.74,1.19,6.84
0.6,1.1099322619415661,0.9507206669909316,100.67916290291706,-0.79,0.71,2460,2460,2460,2460,2.17,1.86,1.23,6.84
0.7,1.3416280075110716,1.1491813670894013,100.80645159472805,-0.79,0.71,2520,2520,2520,2520,2.32,1.98,1.27,6.84
0.8,1.5891670818323482,1.3612127873072162,100.93814411738059,-0.79,0.71,2580,2580,2580,2580,2.48,2.12,1.32,6.84
0.9,1.8536328499249815,1.587742891943939,101.07439283103963,-0.79,0.71,2640,2640,2640,2640,2.64,2.27,1.36,6.84
1.0,2.13618275718548,1.8297630993924807,101.21535536710346,-0.79,0.71,2700,2700,2700,2700,2.83,2.42,1.41,6.84
1.1,2.4380533949950323,2.088332621122794,101.3611948105735,-0.79,0.71,2760,2760,2760,2760,3.02,2.59,1.46,6.84
1.2,2.7605659127129445,2.3645830973647763,101.51207988873371,-0.79,0.71,2820,2820,2820,2820,3.23,2.76,1.51,6.84
1.3,3.1051317997415744,2.6597235497786436,101.66818516635766,-0.79,0.71,2880,2880,2880,2880,3.45,2.95,1.56,6.84
1.4,3.4732590629682085,2.9750456727883425,101.82969124766926,-0.79,0.71,2940,2940,2940,2940,3.68,3.15,1.62,6.84
1.5,3.866558826619715,3.3119294867357394,101.99678498529077,-0.79,0.71,3000,3000,3000,3000,3.93,3.37,1.67,6.84
1.6,4.286752383414503,3.671849377596849,102.16965969641981,-0.79,0.71,3060,3060,3060,3060,4.2,3.6,1.73,6.84
1.7,4.735678727871457,4.056380549693174,102.34851538648549,-0.79,0.71,3120,3120,3120,3120,4.49,3.85,1.79,6.84
1.8,5.215302604745678,4.467205919638715,102.53355898054242,-0.79,0.71,3180,3180,3180,3180,4.8,4.11,1.85,6.84
1.9,5.72772310781534,4.906123481694286,102.72500456267029,-0.79,0.71,3240,3240,3240,3240,5.12,4.39,1.91,6.84
2.0,6.247052119923344,5.350958578131061,102.92307362365601,-0.79,0.71,3300,3300,3300,3300,5.19,4.45,1.98,6.84
