Time(s),X,Y,Z,Pitch,Yaw,FL,FR,RL,RR,Vx,Vy,Vz,Hor_Speed
0.1,0.2505074899182757,999.6897971082288,100.19381767170916,-0.17,-0.89,2660,2660,2660,2660,2.505074899182757,-3.102028917711414,1.938176717091533,13.29
0.2,0.5343093254730753,999.338365899095,100.40015710670723,-0.17,-0.89,2720,2720,2720,2720,2.838018355547996,-3.5143120913381565,2.063394349980724,13.29
0.3,0.8558305777539921,998.9402268164833,100.619827284663,-0.17,-0.89,2780,2780,2780,2780,3.2152125228091673,-3.981390826116884,2.196701779557752,13.29
0.4,1.2200844433648372,998.4891720297056,100.85368945009722,-0.17,-0.89,2840,2840,2840,2840,3.6425386561084516,-4.510547867776849,2.338621654342165,13.29
0.5,1.632750410765709,997.9781686402858,101.10266048899987,-0.17,-0.89,2900,2900,2900,2900,4.126659674008717,-5.110033894198027,2.4897103890265684,13.29
0.6,2.100262815514848,997.3992490241923,101.36771652359691,-0.17,-0.89,2960,2960,2960,2960,4.6751240474913915,-5.789196160936148,2.6505603459703058,13.29
0.7,2.6299111651738865,996.7433865997209,101.64989673935996,-0.16,-0.89,3020,3020,3020,3020,5.296483496590385,-6.558624244714052,2.8218021576305015,13.29
0.8,3.229953798154012,996.0003550839881,101.95030745926354,-0.16,-0.89,3080,3080,3080,3080,6.000426329801254,-7.430315157328363,3.0041071990357695,13.29
0.9,3.9097466486849446,995.1585690435434,102.27012648126318,-0.16,-0.89,3140,3140,3140,3140,6.797928505309326,-8.41786040444687,3.1981902199963788,13.29
1.0,4.679889125625046,994.2049032529494,102.61060769600023,-0.16,-0.89,3200,3200,3200,3200,7.7014247694010125,-9.536657905939128,3.404812147370605,13.29
1.1,5.514914092019298,993.1708936137122,102.97308600283763,-0.16,-0.89,3260,3260,3260,3260,8.350249663942522,-10.340096392371379,3.6247830683740707,13.29
1.2,6.34993905841355,992.136883974475,103.35898254350047,-0.16,-0.89,3320,3320,3320,3320,8.350249663942524,-10.340096392371379,3.8589654066284096,13.29
1.3,7.184964024807803,991.1028743352379,103.7698102738406,-0.16,-0.89,3380,3380,3380,3380,8.350249663942526,-10.340096392371379,4.108277303401371,13.29
1.4,8.019988991202055,990.0688646960007,104.2071798955701,-0.16,-0.89,3440,3440,3440,3440,8.350249663942526,-10.340096392371377,4.373696217294971,13.29
1.5,8.855013957596308,989.0348550567635,104.67280617121958,-0.16,-0.89,3500,3500,3500,3500,8.350249663942527,-10.340096392371377,4.656262756494721,13.29
1.6,9.69003892399056,988.0008454175263,105.16851464708004,-0.16,-0.89,3560,3560,3560,3560,8.350249663942527,-10.340096392371375,4.957084758604671,13.29
1.7,10.525063890384812,986.9668357782891,105.69624881048644,-0.16,-0.89,3620,3620,3620,3620,8.350249663942527,-10.340096392371374,5.277341634063901,13.29
1.8,11.360088856779065,985.9328261390519,106.25807770950377,-0.16,-0.89,3680,3680,3680,3680,8.35024966394253,-10.340096392371374,5.61828899017325,13.29
1.9,12.195113823173317,984.8988164998148,106.85620406488991,-0.16,-0.89,3740,3740,3740,3740,8.350249663942531,-10.340096392371374,5.981263553861436,13.29
2.0,13.03013878956757,983.8648068605776,107.49297290613899,-0.16,-0.89,3800,3800,3800,3800,8.350249663942531,-10.340096392371374,6.367688412490847,13.29
2.1,13.865163755961822,982.8307972213404,108.13903181183616,-0.16,-0.89,3860,3860,3860,3860,8.350249663942531,-10.340096392371374,6.460589056971775,13.29
2.2,14.700188722356074,981.7967875821032,108.78509071753334,-0.15,-0.89,3920,3920,3920,3920,8.350249663942533,-10.340096392371374,6.460589056971775,13.29
2.3,15.535213688750328,980.762777942866,109.43114962323051,-0.15,-0.89,3980,3980,3980,3980,8.350249663942533,-10.340096392371372,6.460589056971775,13.29
2.4,16.370238655144583,979.7287683036288,110.07720852892768,-0.15,-0.89,4040,4040,4040,4040,8.350249663942535,-10.340096392371372,6.460589056971775,13.29
2.5,17.205263621538837,978.6947586643917,110.72326743462486,-0.15,-0.89,4100,4100,4100,4100,8.350249663942535,-10.34009639237137,6.460589056971775,13.29
2.6,18.04028858793309,977.6607490251545,111.36932634032203,-0.15,-0.89,4160,4160,4160,4160,8.350249663942536,-10.34009639237137,6.460589056971775,13.29
2.7,18.875313554327345,976.6267393859173,112.0153852460192,-0.15,-0.89,4220,4220,4220,4220,8.350249663942538,-10.34009639237137,6.460589056971775,13.29
2.8,19.7103385207216,975.5927297466801,112.66144415171638,-0.15,-0.89,4280,4280,4280,4280,8.350249663942538,-10.340096392371368,6.460589056971775,13.29
2.9,20.545363487115853,974.5587201074429,113.30750305741356,-0.15,-0.89,4340,4340,4340,4340,8.35024966394254,-10.340096392371368,6.460589056971775,13.29
3.0,21.380388453510108,973.5247104682057,113.95356196311073,-0.14,-0.89,4400,4400,4400,4400,8.35024966394254,-10.340096392371365,6.460589056971775,13.29
3.1,22.215413419904362,972.4907008289686,114.5996208688079,-0.14,-0.89,4460,4460,4460,4460,8.35024966394254,-10.340096392371365,6.460589056971775,13.29
3.2,23.050438386298616,971.4566911897314,115.24567977450508,-0.14,-0.89,4520,4520,4520,4520,8.35024966394254,-10.340096392371365,6.460589056971775,13.29
3.3,23.88546335269287,970.4226815504942,115.89173868020225,-0.14,-0.89,4580,4580,4580,4580,8.350249663942542,-10.340096392371365,6.460589056971775,13.29
3.4,24.720488319087124,969.388671911257,116.53779758589943,-0.14,-0.89,4640,4640,4640,4640,8.350249663942543,-10.340096392371365,6.460589056971775,13.29
3.5,25.55551328548138,968.3546622720198,117.1838564915966,-0.14,-0.89,4700,4700,4700,4700,8.350249663942543,-10.340096392371363,6.460589056971775,13.29
3.6,26.390538251875633,967.3206526327826,117.82991539729377,-0.14,-0.89,4760,4760,4760,4760,8.350249663942545,-10.340096392371363,6.460589056971775,13.29
3.7,27.225563218269887,966.2866429935455,118.47597430299095,-0.14,-0.89,4820,4820,4820,4820,8.350249663942545,-10.340096392371361,6.460589056971775,13.29
3.8,28.06058818466414,965.2526333543083,119.12203320868812,-0.13,-0.89,4760,4760,4760,4760,8.350249663942547,-10.340096392371361,6.460589056971775,13.29
3.9,28.895613151058395,964.2186237150711,119.7680921143853,-0.13,-0.89,4820,4820,4820,4820,8.350249663942549,-10.340096392371361,6.460589056971775,13.29
4.0,29.73063811745265,963.1846140758339,120.41415102008247,-0.13,-0.89,4760,4760,4760,4760,8.350249663942549,-10.340096392371358,6.460589056971775,13.29
4.1,30.565663083846903,962.1506044365967,121.06020992577965,-0.13,-0.89,4820,4820,4820,4820,8.350249663942549,-10.340096392371358,6.460589056971775,13.29
4.2,31.400688050241158,961.1165947973595,121.70626883147682,-0.13,-0.89,4760,4760,4760,4760,8.350249663942549,-10.340096392371358,6.460589056971775,13.29
4.3,32.235713016635415,960.0825851581224,122.352327737174,-0.13,-0.89,4820,4820,4820,4820,8.35024966394255,-10.340096392371358,6.460589056971775,13.29
4.4,33.07073798302967,959.0485755188852,122.99838664287117,-0.13,-0.89,4760,4760,4760,4760,8.350249663942552,-10.340096392371358,6.460589056971775,13.29
4.5,33.90576294942393,958.014565879648,123.64444554856834,-0.12,-0.89,4820,4820,4820,4820,8.350249663942552,-10.340096392371356,6.460589056971775,13.29
4.6,34.74078791581819,956.9805562404108,124.29050445426552,-0.12,-0.89,4760,4760,4760,4760,8.350249663942554,-10.340096392371356,6.460589056971775,13.29
4.7,35.575812882212446,955.9465466011736,124.93656335996269,-0.12,-0.89,4820,4820,4820,4820,8.350249663942556,-10.340096392371356,6.460589056971775,13.29
4.8,36.410837848606704,954.9125369619364,125.58262226565986,-0.12,-0.89,4760,4760,4760,4760,8.350249663942556,-10.340096392371352,6.460589056971775,13.29
4.9,37.24586281500096,953.8785273226993,126.22868117135704,-0.12,-0.89,4820,4820,4820,4820,8.350249663942558,-10.340096392371352,6.460589056971775,13.29
5.0,38.08088778139522,952.8445176834621,126.87474007705421,-0.12,-0.89,4760,4760,4760,4760,8.350249663942558,-10.340096392371352,6.460589056971775,13.29
5.1,38.91591274778948,951.8105080442249,127.52079898275139,-0.11,-0.89,4820,4820,4820,4820,8.350249663942558,-10.34009639237135,6.460589056971775,13.29
5.2,39.750937714183735,950.7764984049877,128.16685788844856,-0.11,-0.89,4760,4760,4760,4760,8.35024966394256,-10.34009639237135,6.460589056971775,13.29
5.3,40.58596268057799,949.7424887657505,128.81291679414574,-0.11,-0.89,4820,4820,4820,4820,8.350249663942561,-10.34009639237135,6.460589056971775,13.29
5.4,41.42098764697225,948.7084791265133,129.4589756998429,-0.11,-0.89,4760,4760,4760,4760,8.350249663942561,-10.340096392371349,6.460589056971775,13.29
5.5,42.25601261336651,947.6744694872762,130.10503460554008,-0.11,-0.89,4820,4820,4820,4820,8.350249663942563,-10.340096392371349,6.460589056971775,13.29
5.6,43.091037579760766,946.640459848039,130.75109351123726,-0.11,-0.89,4760,4760,4760,4760,8.350249663942563,-10.340096392371347,6.460589056971775,13.29
5.7,43.92606254615502,945.6064502088018,131.39715241693443,-0.11,-0.89,4820,4820,4820,4820,8.350249663942565,-10.340096392371347,6.460589056971775,13.29
5.8,44.76108751254928,944.5724405695646,132.0432113226316,-0.1,-0.89,4760,4760,4760,4760,8.350249663942567,-10.340096392371347,6.460589056971775,13.29
5.9,45.59611247894354,943.5384309303274,132.68927022832878,-0.1,-0.89,4820,4820,4820,4820,8.350249663942567,-10.340096392371343,6.460589056971775,13.29
