RPM1,RPM2,RPM3,RPM4,zeta,C_proc,RPM_Average,pitch,roll,yaw,Lws
2893.6666666666665,2613.5333333333333,2509.8,2828.4,0.0,0.0,2711.35,0.031165286665314162,0.11041240218587285,0.007093637240980737,"[57.1901143079573, 59.146741093276404, 96.55563227501591, 80.23338064914883, 90.9983314588081, 60.06014491971433, 95.66594868089553, 82.78788555030852, 82.75906167832625, 65.08811123048277, 66.86565494694257, 79.23790063344589, 80.15085788301022, 87.95103824918841, 88.76814033324506, 83.2702981696132, 88.1265798654995, 88.35102740007682, 94.38421575064147, 84.96730224854419, 77.79715732882556, 76.69530736141385, 61.930273304499295, 56.7909582759376, 60.47275233533907, 63.42217563032402, 65.51904744343123, 62.00577136555417, 59.02314722805512, 59.5437020477819, 57.71464768020951, 57.25068962267304, 58.331899473446775, 52.706590104851365, 39.31184776023419, 54.228113025409634, 60.87841749075238, 58.774910744794894, 57.22890519259693, 35.23260549944432, 50.34278244256395, 51.50842418088533, 51.926462654062945, 42.135949820735945, 36.71326897344241, 50.84595768373784, 48.55735819851503, 31.564625700320885, 46.03932729229426, 45.17225600735193, 29.60929968658677, 43.332703470734984, 37.42242777574883, 40.51378893222516, 39.9093000264594, 35.62809455172835, 38.13067395052644, 36.49902825956944, 33.3315214951906, 39.92316677934028, 33.69171668327678, 35.14284505560882, 35.321362927635874]"
2907.0,2610.6363636363635,2486.2727272727275,2847.909090909091,0.0,0.0,2712.954545454546,0.03381084024461766,0.1212700008377314,0.012029823238669466,"[59.87482534418674, 60.35890797519631, 93.89011659926584, 67.57514977811562, 94.2240280644508, 73.31316632482698, 92.78682966992434, 76.89633534419939, 92.89077678247196, 76.22564802140994, 56.1686829524643, 85.02387600798222, 78.81996634616088, 86.50274787273821, 91.60767147430559, 79.04597686393394, 98.27852120557264, 87.4417432622381, 103.09888810531695, 83.45664600719962, 93.9534309798471, 80.95798986821424, 66.67625468248806, 56.87323084685835, 64.45439288487651, 64.90062566781947, 68.54940850379089, 71.63571695657006, 70.91260180497085, 71.12299767116698, 66.14488656914085, 64.22574629143264, 60.863271662557054, 54.220696285381564, 44.956201713262686, 58.07648802646459, 61.610761146437966, 63.39004852662799, 59.07464608832231, 44.45888741992946, 52.62301116777101, 62.316401826863654, 62.62626575136254, 52.16535767097092, 43.68285518003794, 58.10545892329958, 59.09931074861529, 38.86781517493465, 54.722458411195625, 52.599532530766986, 37.712444375774844, 50.278004150425076, 46.22641656042143, 45.66143636552384, 45.98169826298023, 40.58492186660024, 45.940786093779835, 43.85641326990881, 39.57918054068983, 40.95689517086748, 38.34830421584279, 40.954996850925916, 41.88480444050838]"
2950.75,2579.6666666666665,2468.1666666666665,2864.1666666666665,0.0,0.0,2715.6874999999995,0.0364702001488266,0.1412318857256833,0.0045875430561629375,"[66.46125222182087, 73.98197744669946, 97.02408985938646, 66.00109821587354, 98.37487146856068, 74.49816798603311, 91.41164915588625, 79.31747781914306, 89.52875074414237, 69.69261096748552, 56.348372441788555, 81.91925139959801, 81.69419815537269, 89.20522916971873, 87.36100667880409, 81.00594424159863, 99.21735571087942, 85.09864839693422, 106.48138919911634, 87.06334209050041, 91.10942585435829, 75.83214917389891, 66.46930503563394, 53.87008160311751, 60.08707622318867, 65.85949636294254, 62.85446031087033, 63.48277257612119, 67.31308763532995, 61.253416918459386, 62.22349446362068, 58.41618538114012, 59.73305610243288, 53.25096374787044, 41.44871136961302, 55.81230944033108, 58.32645087981648, 61.14877891260087, 52.52237439186495, 35.99586267426908, 45.30342676924359, 56.525816222561275, 55.717051050374806, 44.31411303803361, 40.60532403647808, 54.28170488812573, 47.28294761265911, 32.11156258807555, 46.47806708184318, 48.237830991996844, 31.052624484373837, 46.97057335446077, 37.086208885795486, 40.879646043445945, 44.02839183534841, 36.433773063239414, 38.06339342291187, 39.88134556130302, 33.44065375967196, 37.79510849029529, 31.883136341553374, 36.569831157198294, 36.8978185242212]"
2937.6153846153848,2619.769230769231,2525.923076923077,2810.769230769231,0.0,0.0,2723.519230769231,0.040516017878451764,0.11064586966806221,0.0060583379818249855,"[61.93760787706047, 57.740638013973225, 82.80788295113703, 89.24738323540394, 85.30237959789729, 63.1487017100335, 91.21651919452779, 92.73011290287693, 78.18649884404476, 81.11923995884646, 74.74865487498913, 79.23860749167842, 69.122798089567, 83.08315920376847, 90.35568603033995, 94.57179030979813, 83.92266610593944, 96.81158475588276, 91.204818386173, 91.69712103922649, 86.25739045664145, 81.39806815920893, 70.34380066302562, 52.85749172587259, 60.16503711507086, 64.38927683412673, 65.47390439538076, 67.28326910378345, 66.23598999401368, 64.15818793379108, 61.53670467006512, 63.222990189687636, 51.02455257367105, 47.13519157565191, 42.51496846608468, 55.54816731321394, 59.62398286121137, 61.09291295429667, 58.98228888624772, 36.01800766903657, 50.22293297870138, 60.594425674870465, 56.84838823631889, 46.04751927462828, 41.72977248454873, 54.54745531776361, 52.77878945645447, 32.57431110827551, 50.14076373645038, 51.01247279585628, 32.22499650067488, 47.84913203239302, 41.349214852757825, 42.799582317778196, 45.4769073072851, 40.83558954182411, 42.66209183525193, 39.798251537189884, 38.9097800218713, 40.99751670003162, 35.458291833222894, 37.681959214470275, 39.72975356677391]"
2901.75,2630.333333333333,2526.583333333333,2811.1666666666665,0.0,0.0,2717.458333333333,0.03575645134086687,0.1023014765635781,0.002422606909029633,"[57.44112964237374, 59.248266439224096, 84.76192671235003, 91.5840370432947, 87.17557145860788, 63.11265690552318, 92.78994294360716, 94.47058385648663, 79.47395324770133, 82.94512256805237, 76.79799838027363, 75.33429602551267, 75.05573333525223, 86.32194759772382, 93.50985484749489, 94.6102834661128, 88.4483921436144, 91.30525749441752, 93.13529233167856, 88.7396553942178, 89.87076239100071, 86.34377797727483, 72.00685270816584, 57.405394906753564, 63.231730120551724, 61.80352359326319, 68.10608033518153, 64.80519816819582, 63.82800215305225, 66.96141421612316, 67.2543414893607, 61.79409550824051, 59.39837422378494, 48.68657258780881, 40.400621101610845, 55.69934163398459, 58.85080422385707, 55.863292415694666, 55.30961432283998, 33.60670953545816, 49.06144691801538, 57.41787225504406, 56.143164045271575, 45.984070583108654, 44.579180098686436, 53.35297819488847, 52.525556508269716, 31.391354639992105, 46.89444294035403, 47.37576990373134, 32.0333087840287, 46.11071118542416, 36.125686841729255, 37.60203126115874, 41.22089403244996, 35.77482947030033, 38.32732707934544, 37.57558887384969, 34.326757660813655, 38.296959394825656, 32.24978820723591, 33.50519425351207, 33.76693815547443]"
2903.3636363636365,2618.0,2494.3636363636365,2827.7272727272725,0.3211405823669566,0.0,2710.863636363636,0.0367544727443451,0.11411995506296221,0.008853267157396838,"[51.745550251710036, 69.57740317160389, 95.1307384612739, 82.89154106174092, 94.80684574756734, 70.56139570613873, 95.3590386847482, 91.84804800445194, 77.66764816778704, 78.83447177262602, 53.02929987738166, 57.31075808819659, 67.06285377155618, 74.78983934312339, 93.09608443785177, 86.82504468505918, 88.31176616798443, 82.81264974188566, 86.56536358461464, 83.56838753587398, 82.16195069848, 90.49188760041406, 79.51702404557605, 84.17787052454686, 79.41430228032833, 64.92385233010802, 59.346047216639725, 65.92656278905656, 73.16932105737766, 76.09904212809181, 73.39120523385456, 73.51773353619099, 72.49412564684893, 63.91920927441391, 53.74012228544471, 42.18161492280714, 51.952462191559846, 64.1738157661341, 68.08116396787034, 60.80739639748376, 42.98204227304086, 53.19327639772033, 61.38921192382465, 62.84859417200015, 48.32333141593708, 48.839218893160535, 55.46154735998109, 57.166121763930775, 38.68645562315003, 48.56195803258099, 52.26128907768885, 40.24022330938833, 49.917800712522855, 43.792576609639475, 43.93719636412057, 48.16922314787834, 44.49791656019365, 47.90778639477321, 45.97141827910271, 45.383905062768626, 47.45322581441842, 43.38137882386417, 43.027113176537235]"
2939.0,2631.0,2524.692307692308,2821.538461538461,0.3211405823669566,0.0,2729.0576923076924,0.040997526618796236,0.11081593393042093,0.0020435343278536293,"[66.67536538278208, 76.06706877201263, 96.62830129850892, 86.5505073661345, 99.35398266311066, 77.571155090283, 93.99352014042044, 91.29540809144618, 81.1285454542952, 78.65968513748548, 55.46692327704708, 73.99730999229759, 65.77579248343335, 77.65193762903236, 92.1308967581127, 84.6984222146236, 95.82891117843369, 81.41467306309225, 90.51054560082804, 79.18888539559029, 87.31276657061407, 91.4962428537281, 88.32260161990067, 82.72586373789208, 71.23071160693806, 63.30615859171984, 59.03145708737637, 74.05807683396625, 77.7775478724004, 77.84690365319034, 79.56337995078682, 72.03302353395921, 69.75263953691196, 65.66030910976207, 57.31919334653155, 44.40534610536946, 58.76013723695779, 70.82764644580378, 71.29755277238411, 61.0694900261496, 44.150845835910616, 55.67872648124051, 66.09260161493661, 61.864061229719134, 47.394315790346226, 50.49710013483544, 58.68013724738745, 60.86305787659405, 46.375926773903956, 53.67034045634986, 58.08452667153035, 44.36565007737181, 56.925034832951425, 52.941188106413705, 50.284085061426076, 54.62025816418386, 47.39088733596529, 50.38639294044482, 49.075220046318655, 48.389257969583504, 50.96237420388354, 44.59736088292061, 46.31289609081327]"
2913.230769230769,2649.769230769231,2546.923076923077,2796.846153846154,0.3211405823669566,0.0,2726.6923076923076,0.040200863260642705,0.09414054786018544,0.0024825796259202856,"[58.546075133401736, 64.62757676934045, 100.85805195338332, 93.46526918863222, 83.79649346521482, 70.69170663628921, 96.8878936218227, 92.64477776337645, 67.42580005546598, 77.43225926812093, 62.81075582594593, 64.65516809276656, 73.10635380246462, 78.549105873661, 88.90892519953624, 84.73616105269653, 81.83683403581685, 77.23431782711212, 86.88978728021507, 82.97548817600284, 85.10815390634805, 85.25462178600242, 84.37797916604849, 75.49445591577216, 74.02674720738787, 67.5418577346792, 54.04201809300653, 63.96067779181217, 74.49234256387166, 72.7668438138625, 74.50622623834516, 74.17442940725464, 68.75438159356227, 64.8443990323731, 57.95443746299959, 42.44049721274641, 59.03058801231464, 63.225955098367606, 64.18079863129134, 62.5843334312647, 45.96390033548451, 53.45635445347696, 64.89380992301426, 58.43494204415384, 49.84247690251438, 44.731920230761865, 53.370553854693135, 56.70271633881629, 41.67022753985674, 52.21018493048032, 53.035139346178354, 42.361730548971096, 55.33298239830665, 48.77447322436031, 49.55759367214979, 51.47137221755712, 44.37309125742675, 48.651494080122745, 45.004259183786075, 49.154891450485465, 50.419550738706576, 46.42496864877089, 50.39811718369958]"
2890.0,2667.923076923077,2567.4615384615386,2785.769230769231,0.3211405823669566,0.0,2727.7884615384614,0.037519827981247124,0.08072191476611792,0.0006908949910112639,"[52.28834499678453, 68.51327204420868, 97.12013182436598, 100.03723861715834, 82.85323021903884, 65.31641543684825, 95.02295950273339, 86.63042981329882, 69.67247286406294, 71.74348624021987, 70.84342509813365, 58.443467656417845, 72.62968311121348, 67.24756529762254, 83.97942553483176, 91.54329502570008, 84.57363290914529, 91.12374764154538, 84.67968944532961, 85.12692970928741, 88.01596188000707, 80.25906695522407, 80.15181918867783, 83.56832366883127, 76.71188907834781, 63.60925606442479, 56.18260422354006, 67.20612488323759, 72.33681724255857, 68.81435866422744, 76.86612643129641, 69.20818440856075, 67.2398749315543, 65.54091885606232, 51.32237029284795, 39.571130016401305, 59.074016574901904, 67.12694525890288, 66.94957335313725, 60.07889382567492, 46.79638684137976, 54.3670418764955, 63.088878603535356, 62.79406175620732, 52.57514163498767, 46.39592924752808, 57.66137016211761, 58.67575828726121, 45.82671265812859, 54.454502595038036, 58.56105066131991, 44.10628883949297, 54.7574045132225, 51.218715255638195, 50.69792800526639, 52.6468196201148, 48.53764674262118, 51.98488036042187, 47.16777409350048, 48.97082836571261, 48.93042294058393, 47.4714530721231, 50.26502920943555]"
2881.3571428571427,2691.5,2576.1428571428573,2746.285714285714,0.3211405823669566,0.0,2723.8214285714284,0.045970078802103166,0.06608362725687388,0.0036188653021622364,"[56.62390672129439, 58.75559525605739, 88.70634468962912, 99.49487595707977, 91.12947616888766, 67.41912081242401, 91.86266572110259, 97.3924817084417, 75.042652834361, 66.16732091131003, 71.88206389654535, 47.02715860040543, 64.25201457480992, 74.79909249949918, 82.10213227879193, 92.22245982991006, 89.79778355230572, 97.20279524799311, 86.62705429759895, 76.4207330496202, 84.39732489133752, 79.45680650647395, 85.0204853872985, 76.47437807716271, 72.30771642309884, 61.19266952297398, 56.31892590083935, 64.4019007010687, 71.83814563443245, 70.02325943895956, 70.58216090237525, 68.07800296536215, 65.92046614987669, 64.25183172619373, 49.83134479753343, 36.854179337827475, 56.6739040229272, 64.41424371393454, 65.9052658017273, 56.669247133946634, 42.3137863397962, 49.5399609832684, 62.07186716150359, 63.76594744347007, 51.97409251335091, 44.84427721654904, 58.08492464724502, 58.44969340921565, 43.83834709434031, 53.21813921142194, 56.64506185519392, 42.187057916755094, 50.304030447028225, 49.833559806470845, 46.11686176308269, 52.12574719098995, 45.75613927094664, 51.819142769499386, 46.42496554503447, 46.97436023485126, 49.27306647966776, 45.00037433669221, 49.07660948547216]"
2889.818181818182,2681.090909090909,2541.909090909091,2768.2727272727275,0.3211405823669566,0.0,2720.2727272727275,0.04792300237275678,0.07997192794840104,0.003241653577515517,"[55.07377642163745, 65.15558705810261, 89.51255278595936, 102.59463620112257, 100.28480747827825, 66.84831962243409, 90.71344153348815, 92.87471534898091, 86.48338525105234, 64.64912817149, 65.93443972197473, 57.81050876118047, 74.51560844380644, 75.12187646419966, 80.20020169954002, 89.41726799655967, 83.5952510892275, 87.61848165530199, 89.17765621392441, 81.61127259434971, 88.37516135797247, 75.57082635263616, 86.42047926882618, 73.96702991928214, 79.60862578728924, 70.12852570253077, 55.97750899034273, 68.81468868952219, 79.66228820752985, 77.68591094348179, 75.33788955793887, 72.5092102097853, 69.1889400950977, 63.93508882054914, 53.487120834623525, 37.602321437353666, 55.73793298948785, 64.74569480834492, 63.89791503372449, 60.70114037165679, 47.07757913027001, 51.27915488637666, 61.908256848522115, 59.794978693688954, 48.7115770953737, 43.21914131770929, 56.489643158525055, 56.598275313836204, 40.4463882539061, 51.04248058797371, 54.09090321138802, 41.595457925682894, 53.1962776256115, 45.40582626123816, 45.795049961096275, 47.3637539415178, 47.35439388931245, 47.498268793063716, 44.10432970863411, 45.063481531284324, 49.08998089242432, 41.58269619394795, 44.75671037490944]"
