Time(s),X,Y,Z,Pitch,Yaw,FL,FR,RL,RR,Vx,Vy,Vz,Hor_Speed
0.1,0.06878407525069997,0.19841560168471148,100.15,-0.82,1.24,2160,2160,2160,2160,0.69,1.98,1.5,7
0.2,0.1423830357689489,0.41072029548735267,100.3075,-0.82,1.24,2220,2220,2220,2220,0.74,2.12,1.58,7
0.3,0.22113392352347527,0.6378863178561788,100.472875,-0.82,1.24,2280,2280,2280,2280,0.79,2.27,1.65,7
0.4,0.3053973734208185,0.8809539617908227,100.64651875,-0.82,1.24,2340,2340,2340,2340,0.84,2.43,1.74,7
0.5,0.3955592648109758,1.1410363408008917,100.8288446875,-0.82,1.24,2400,2400,2400,2400,0.9,2.6,1.82,7
0.6,0.49203248859844406,1.4193244863416656,101.020286921875,-0.82,1.24,2460,2460,2460,2460,0.96,2.78,1.91,7
0.7,0.5952588380510351,1.7170928020702936,101.22130126796876,-0.82,1.24,2520,2520,2520,2520,1.03,2.98,2.01,7
0.8,0.7057110319653075,2.0357048998999256,101.43236633136719,-0.83,1.24,2580,2580,2580,2580,1.1,3.19,2.11,7
0.9,0.823894879453579,2.3766198445776316,101.65398464793554,-0.83,1.24,2640,2640,2640,2640,1.18,3.41,2.22,7
1.0,0.9503515962660295,2.7413988353827774,101.88668388033233,-0.83,1.24,2700,2700,2700,2700,1.26,3.65,2.33,7
1.1,1.0856602832553515,3.131712355544283,102.13101807434894,-0.83,1.24,2760,2760,2760,2760,1.35,3.9,2.44,7
1.2,1.230440578333926,3.5493478221170944,102.3875689780664,-0.83,1.24,2820,2820,2820,2820,1.45,4.18,2.57,7
1.3,1.3853554940680008,3.9962177713500022,102.65694742696972,-0.83,1.24,2880,2880,2880,2880,1.55,4.47,2.69,7
1.4,1.551114453903461,4.474368617029214,102.9397947983182,-0.83,1.24,2940,2940,2940,2940,1.66,4.78,2.83,7
1.5,1.7284765409274032,4.98599002190597,103.23678453823412,-0.83,1.24,3000,3000,3000,3000,1.77,5.12,2.97,7
1.6,1.9182539740430213,5.533424925124098,103.54862376514582,-0.83,1.24,3060,3060,3060,3060,1.9,5.47,3.12,7
1.7,2.1213158274767325,6.1191802715674966,103.87605495340311,-0.83,1.24,3120,3120,3120,3120,2.03,5.86,3.27,7
1.8,2.3385920106508036,6.745938492261933,104.21985770107327,-0.83,1.24,3180,3180,3180,3180,2.17,6.27,3.44,7
1.9,2.56787226148647,7.407323831210971,104.58085058612693,-0.83,1.24,3240,3240,3240,3240,2.29,6.61,3.61,7
2.0,2.797152512322137,8.068709170160009,104.95989311543327,-0.83,1.24,3300,3300,3300,3300,2.29,6.61,3.79,7
2.1,3.0264327631578034,8.730094509109048,105.35788777120494,-0.83,1.24,3360,3360,3360,3360,2.29,6.61,3.98,7
2.2,3.25571301399347,9.391479848058086,105.77578215976519,-0.83,1.24,3420,3420,3420,3420,2.29,6.61,4.18,7
2.3,3.4849932648291366,10.052865187007125,106.21457126775344,-0.83,1.24,3480,3480,3480,3480,2.29,6.61,4.39,7
2.4,3.7142735156648032,10.714250525956164,106.67529983114112,-0.83,1.24,3540,3540,3540,3540,2.29,6.61,4.61,7
2.5,3.94355376650047,11.375635864905203,107.15906482269817,-0.83,1.24,3600,3600,3600,3600,2.29,6.61,4.84,7
2.6,4.172834017336136,12.037021203854241,107.65906482269817,-0.83,1.24,3660,3660,3660,3660,2.29,6.61,5.0,7
2.7,4.402114268171802,12.69840654280328,108.15906482269817,-0.83,1.24,3720,3720,3720,3720,2.29,6.61,5.0,7
2.8,4.631394519007468,13.359791881752319,108.65906482269817,-0.83,1.24,3780,3780,3780,3780,2.29,6.61,5.0,7
2.9,4.8606747698431345,14.021177220701357,109.15906482269817,-0.83,1.24,3840,3840,3840,3840,2.29,6.61,5.0,7
3.0,5.089955020678801,14.682562559650396,109.65906482269817,-0.83,1.24,3900,3900,3900,3900,2.29,6.61,5.0,7
3.1,5.319235271514467,15.343947898599435,110.15906482269817,-0.83,1.24,3960,3960,3960,3960,2.29,6.61,5.0,7
3.2,5.548515522350133,16.005333237548474,110.65906482269817,-0.84,1.24,4020,4020,4020,4020,2.29,6.61,5.0,7
3.3,5.777795773185799,16.666718576497512,111.15906482269817,-0.84,1.24,4080,4080,4080,4080,2.29,6.61,5.0,7
3.4,6.007076024021465,17.32810391544655,111.65906482269817,-0.84,1.24,4140,4140,4140,4140,2.29,6.61,5.0,7
3.5,6.2363562748571315,17.98948925439559,112.15906482269817,-0.84,1.24,4200,4200,4200,4200,2.29,6.61,5.0,7
3.6,6.465636525692798,18.65087459334463,112.65906482269817,-0.84,1.24,4260,4260,4260,4260,2.29,6.61,5.0,7
3.7,6.694916776528464,19.312259932293667,113.15906482269817,-0.84,1.24,4307,4307,4307,4307,2.29,6.61,5.0,7
3.8,6.92419702736413,19.973645271242706,113.65906482269817,-0.84,1.24,4247,4247,4247,4247,2.29,6.61,5.0,7
3.9,7.153477278199796,20.635030610191745,114.15906482269817,-0.84,1.24,4307,4307,4307,4307,2.29,6.61,5.0,7
4.0,7.382757529035462,21.296415949140783,114.65906482269817,-0.84,1.24,4247,4247,4247,4247,2.29,6.61,5.0,7
4.1,7.6120377798711285,21.957801288089822,115.15906482269817,-0.84,1.24,4307,4307,4307,4307,2.29,6.61,5.0,7
4.2,7.841318030706795,22.61918662703886,115.65906482269817,-0.84,1.24,4247,4247,4247,4247,2.29,6.61,5.0,7
4.3,8.07059828154246,23.2805719659879,116.15906482269817,-0.84,1.24,4307,4307,4307,4307,2.29,6.61,5.0,7
4.4,8.299878532378127,23.94195730493694,116.65906482269817,-0.84,1.24,4247,4247,4247,4247,2.29,6.61,5.0,7
4.5,8.529158783213793,24.603342643885977,117.15906482269817,-0.84,1.24,4307,4307,4307,4307,2.29,6.61,5.0,7
4.6,8.75843903404946,25.264727982835016,117.65906482269817,-0.84,1.24,4247,4247,4247,4247,2.29,6.61,5.0,7
4.7,8.987719284885126,25.926113321784054,118.15906482269817,-0.84,1.24,4307,4307,4307,4307,2.29,6.61,5.0,7
4.8,9.216999535720792,26.587498660733093,118.65906482269817,-0.84,1.24,4247,4247,4247,4247,2.29,6.61,5.0,7
4.9,9.446279786556458,27.248883999682132,119.15906482269817,-0.84,1.24,4307,4307,4307,4307,2.29,6.61,5.0,7
5.0,9.675560037392124,27.91026933863117,119.65906482269817,-0.84,1.24,4247,4247,4247,4247,2.29,6.61,5.0,7
5.1,9.90484028822779,28.57165467758021,120.15906482269817,-0.84,1.24,4307,4307,4307,4307,2.29,6.61,5.0,7
5.2,10.134120539063456,29.233040016529248,120.65906482269817,-0.84,1.24,4247,4247,4247,4247,2.29,6.61,5.0,7
5.3,10.363400789899123,29.894425355478287,121.15906482269817,-0.84,1.24,4307,4307,4307,4307,2.29,6.61,5.0,7
5.4,10.592681040734789,30.555810694427326,121.65906482269817,-0.84,1.24,4247,4247,4247,4247,2.29,6.61,5.0,7
5.5,10.821961291570455,31.217196033376364,122.15906482269817,-0.84,1.24,4307,4307,4307,4307,2.29,6.61,5.0,7
5.6,11.051241542406121,31.878581372325403,122.65906482269817,-0.85,1.24,4247,4247,4247,4247,2.29,6.61,5.0,7
5.7,11.280521793241787,32.53996671127444,123.15906482269817,-0.85,1.24,4307,4307,4307,4307,2.29,6.61,5.0,7
5.8,11.509802044077453,33.20135205022348,123.65906482269817,-0.85,1.24,4247,4247,4247,4247,2.29,6.61,5.0,7
5.9,11.73908229491312,33.862737389172516,124.15906482269817,-0.85,1.24,4307,4307,4307,4307,2.29,6.61,5.0,7
6.0,11.968362545748786,34.524122728121554,124.65906482269817,-0.85,1.24,4247,4247,4247,4247,2.29,6.61,5.0,7
6.1,12.197642796584452,35.18550806707059,125.15906482269817,-0.85,1.24,4307,4307,4307,4307,2.29,6.61,5.0,7
6.2,12.426923047420118,35.84689340601963,125.65906482269817,-0.85,1.24,4247,4247,4247,4247,2.29,6.61,5.0,7
6.3,12.656203298255784,36.50827874496867,126.15906482269817,-0.85,1.24,4307,4307,4307,4307,2.29,6.61,5.0,7
6.4,12.88548354909145,37.16966408391771,126.65906482269817,-0.85,1.24,4247,4247,4247,4247,2.29,6.61,5.0,7
6.5,13.114763799927116,37.83104942286675,127.15906482269817,-0.85,1.24,4307,4307,4307,4307,2.29,6.61,5.0,7
6.6,13.344044050762783,38.49243476181579,127.65906482269817,-0.85,1.24,4247,4247,4247,4247,2.29,6.61,5.0,7
6.7,13.573324301598449,39.153820100764825,128.15906482269816,-0.85,1.24,4307,4307,4307,4307,2.29,6.61,5.0,7
6.8,13.802604552434115,39.815205439713864,128.65906482269816,-0.85,1.24,4247,4247,4247,4247,2.29,6.61,5.0,7
6.9,14.031884803269781,40.4765907786629,129.15906482269816,-0.85,1.24,4307,4307,4307,4307,2.29,6.61,5.0,7
7.0,14.261165054105447,41.13797611761194,129.65906482269816,-0.85,1.24,4247,4247,4247,4247,2.29,6.61,5.0,7
7.1,14.490445304941113,41.79936145656098,130.15906482269816,-0.85,1.24,4307,4307,4307,4307,2.29,6.61,5.0,7
7.2,14.71972555577678,42.46074679551002,130.65906482269816,-0.85,1.24,4247,4247,4247,4247,2.29,6.61,5.0,7
7.3,14.949005806612446,43.12213213445906,131.15906482269816,-0.85,1.24,4307,4307,4307,4307,2.29,6.61,5.0,7
7.4,15.178286057448112,43.7835174734081,131.65906482269816,-0.85,1.24,4247,4247,4247,4247,2.29,6.61,5.0,7
7.5,15.407566308283778,44.444902812357135,132.15906482269816,-0.85,1.24,4307,4307,4307,4307,2.29,6.61,5.0,7
7.6,15.636846559119444,45.106288151306174,132.65906482269816,-0.85,1.24,4247,4247,4247,4247,2.29,6.61,5.0,7
7.7,15.86612680995511,45.76767349025521,133.15906482269816,-0.86,1.24,4307,4307,4307,4307,2.29,6.61,5.0,7
7.8,16.095407060790777,46.42905882920425,133.65906482269816,-0.86,1.24,4247,4247,4247,4247,2.29,6.61,5.0,7
7.9,16.324687311626445,47.09044416815329,134.15906482269816,-0.86,1.24,4307,4307,4307,4307,2.29,6.61,5.0,7
8.0,16.553967562462113,47.75182950710233,134.65906482269816,-0.86,1.24,4247,4247,4247,4247,2.29,6.61,5.0,7
8.1,16.78324781329778,48.41321484605137,135.15906482269816,-0.86,1.24,4307,4307,4307,4307,2.29,6.61,5.0,7
8.2,17.01252806413345,49.074600185000406,135.65906482269816,-0.86,1.24,4247,4247,4247,4247,2.29,6.61,5.0,7
8.3,17.241808314969116,49.735985523949445,136.15906482269816,-0.86,1.24,4307,4307,4307,4307,2.29,6.61,5.0,7
8.4,17.471088565804784,50.397370862898484,136.65906482269816,-0.86,1.24,4247,4247,4247,4247,2.29,6.61,5.0,7
8.5,17.700368816640452,51.05875620184752,137.15906482269816,-0.86,1.24,4307,4307,4307,4307,2.29,6.61,5.0,7
8.6,17.92964906747612,51.72014154079656,137.65906482269816,-0.86,1.24,4247,4247,4247,4247,2.29,6.61,5.0,7
8.7,18.158929318311788,52.3815268797456,138.15906482269816,-0.86,1.24,4307,4307,4307,4307,2.29,6.61,5.0,7
8.8,18.388209569147456,53.04291221869464,138.65906482269816,-0.86,1.24,4247,4247,4247,4247,2.29,6.61,5.0,7
8.9,18.617489819983124,53.70429755764368,139.15906482269816,-0.86,1.24,4307,4307,4307,4307,2.29,6.61,5.0,7
9.0,18.846770070818792,54.365682896592716,139.65906482269816,-0.86,1.24,4247,4247,4247,4247,2.29,6.61,5.0,7
9.1,19.07605032165446,55.027068235541755,140.15906482269816,-0.86,1.24,4307,4307,4307,4307,2.29,6.61,5.0,7
9.2,19.305330572490128,55.688453574490794,140.65906482269816,-0.86,1.24,4247,4247,4247,4247,2.29,6.61,5.0,7
9.3,19.534610823325796,56.34983891343983,141.15906482269816,-0.86,1.24,4307,4307,4307,4307,2.29,6.61,5.0,7
9.4,19.763891074161464,57.01122425238887,141.65906482269816,-0.86,1.24,4247,4247,4247,4247,2.29,6.61,5.0,7
9.5,19.99317132499713,57.67260959133791,142.15906482269816,-0.86,1.24,4307,4307,4307,4307,2.29,6.61,5.0,7
9.6,20.2224515758328,58.33399493028695,142.65906482269816,-0.86,1.24,4247,4247,4247,4247,2.29,6.61,5.0,7
9.7,20.451731826668468,58.99538026923599,143.15906482269816,-0.87,1.24,4307,4307,4307,4307,2.29,6.61,5.0,7
9.8,20.681012077504136,59.656765608185026,143.65906482269816,-0.87,1.24,4247,4247,4247,4247,2.29,6.61,5.0,7
9.9,20.910292328339803,60.318150947134065,144.15906482269816,-0.87,1.24,4307,4307,4307,4307,2.29,6.61,5.0,7
10.0,21.13957257917547,60.9795362860831,144.65906482269816,-0.87,1.24,4247,4247,4247,4247,2.29,6.61,5.0,7
10.1,21.36885283001114,61.64092162503214,145.15906482269816,-0.87,1.24,4307,4307,4307,4307,2.29,6.61,5.0,7
10.2,21.598133080846807,62.30230696398118,145.65906482269816,-0.87,1.24,4247,4247,4247,4247,2.29,6.61,5.0,7
10.3,21.827413331682475,62.96369230293022,146.15906482269816,-0.87,1.24,4307,4307,4307,4307,2.29,6.61,5.0,7
10.4,22.056693582518143,63.62507764187926,146.65906482269816,-0.87,1.24,4247,4247,4247,4247,2.29,6.61,5.0,7
10.5,22.28597383335381,64.28646298082829,147.15906482269816,-0.87,1.24,4307,4307,4307,4307,2.29,6.61,5.0,7
10.6,22.51525408418948,64.94784831977732,147.65906482269816,-0.87,1.24,4247,4247,4247,4247,2.29,6.61,5.0,7
10.7,22.744534335025147,65.60923365872635,148.15906482269816,-0.87,1.24,4307,4307,4307,4307,2.29,6.61,5.0,7
