Time(s),X,Y,Z,Pitch,Yaw,FL,FR,RL,RR,Vx,Vy,Vz,Hor_Speed
0.1,0.20355929174480847,0.564414399837878,100.22620911953484,-0.27,1.22,2760,2760,2760,2760,2.0355929174480845,5.64414399837878,2.2620911953483804,20.0
0.2,0.44783044183857856,1.2417116796433314,100.46947509432326,-0.27,1.22,2820,2820,2820,2820,2.442711500937701,6.772972798054535,2.432659747884139,20.0
0.3,0.7409558219511028,2.054468415409876,100.73108406310156,-0.27,1.22,2880,2880,2880,2880,2.9312538011252416,8.127567357665443,2.616089687783044,20.0
0.4,1.0927062780861316,3.0297764983297286,101.01241914337645,-0.27,1.22,2940,2940,2940,2940,3.517504561350289,9.75308082919853,2.8133508027489014,20.0
0.5,1.5148068254481664,4.200146197833552,101.31496774391908,-0.27,1.22,3000,3000,3000,3000,4.221005473620347,11.703696995038237,3.025486005426384,20.0
0.6,2.021327482282608,5.604589837238141,101.64032942864347,-0.27,1.22,3060,3060,3060,3060,5.065206568344418,14.044436394045885,3.2536168472438742,20.0
0.7,2.6291522704839383,7.289922204523647,101.99022437344514,-0.27,1.22,3120,3120,3120,3120,6.078247882013302,16.853323672855062,3.49894944801679,20.0
0.8,3.307683242966633,9.171303537316573,102.36650246071125,-0.27,1.22,3180,3180,3180,3180,6.785309724826948,18.813813327929264,3.7627808726610494,20.0
0.9,3.9862142154493276,11.0526848701095,102.77115305958425,-0.27,1.22,3240,3240,3240,3240,6.785309724826948,18.813813327929264,4.046505988730109,20.0
1.0,4.664745187932023,12.934066202902427,103.20631554368737,-0.27,1.22,3300,3300,3300,3300,6.785309724826948,18.813813327929264,4.351624841031133,20.0
1.1,5.343276160414717,14.815447535695354,103.67429060191833,-0.27,1.22,3360,3360,3360,3360,6.785309724826948,18.813813327929264,4.679750582309663,20.0
1.2,6.021807132897412,16.69682886848828,104.17755240211153,-0.27,1.22,3420,3420,3420,3420,6.785309724826948,18.813813327929264,5.032618001931964,20.0
1.3,6.700338105380107,18.578210201281205,104.71876167187713,-0.27,1.22,3480,3480,3480,3480,6.785309724826948,18.813813327929264,5.412092697656036,20.0
1.4,7.378869077862801,20.459591534074132,105.30077976577533,-0.27,1.22,3540,3540,3540,3540,6.785309724826948,18.813813327929264,5.820180938981935,20.0
1.5,8.057400050345496,22.34097286686706,105.92668379319821,-0.27,1.22,3600,3600,3600,3600,6.785309724826948,18.813813327929264,6.25904027422879,20.0
1.6,8.735931022828192,24.222354199659986,106.59978288693996,-0.27,1.22,3660,3660,3660,3660,6.785309724826948,18.813813327929264,6.730990937417583,20.0
1.7,9.414461995310887,26.103735532452912,107.32363569846673,-0.27,1.22,3720,3720,3720,3720,6.7853097248269485,18.813813327929267,7.2385281152676475,20.0
1.8,10.092992967793583,27.98511686524584,108.07766609691619,-0.27,1.22,3780,3780,3780,3780,6.785309724826948,18.813813327929264,7.5403039844946,20.0
1.9,10.771523940276278,29.866498198038766,108.83169649536565,-0.27,1.22,3840,3840,3840,3840,6.785309724826948,18.813813327929264,7.5403039844946,20.0
2.0,11.450054912758974,31.747879530831693,109.5857268938151,-0.27,1.22,3900,3900,3900,3900,6.785309724826948,18.813813327929264,7.5403039844946,20.0
2.1,12.12858588524167,33.629260863624616,110.33975729226457,-0.27,1.22,3960,3960,3960,3960,6.785309724826948,18.813813327929264,7.5403039844946,20.0
2.2,12.807116857724363,35.51064219641754,111.09378769071402,-0.27,1.22,4020,4020,4020,4020,6.785309724826947,18.813813327929264,7.5403039844946,20.0
2.3,13.485647830207059,37.39202352921047,111.84781808916348,-0.27,1.22,4080,4080,4080,4080,6.785309724826948,18.813813327929264,7.5403039844946,20.0
2.4,14.164178802689754,39.273404862003396,112.60184848761294,-0.27,1.22,4140,4140,4140,4140,6.785309724826948,18.813813327929264,7.5403039844946,20.0
2.5,14.84270977517245,41.15478619479632,113.3558788860624,-0.27,1.22,4200,4200,4200,4200,6.785309724826948,18.813813327929264,7.5403039844946,20.0
2.6,15.521240747655145,43.03616752758925,114.10990928451186,-0.27,1.22,4260,4260,4260,4260,6.785309724826948,18.813813327929264,7.5403039844946,20.0
2.7,16.19977172013784,44.917548860382176,114.86393968296132,-0.27,1.22,4320,4320,4320,4320,6.7853097248269485,18.813813327929267,7.5403039844946,20.0
2.8,16.878302692620533,46.7989301931751,115.61797008141077,-0.27,1.22,4380,4380,4380,4380,6.785309724826947,18.813813327929264,7.5403039844946,20.0
2.9,17.556833665103227,48.68031152596803,116.37200047986023,-0.26,1.22,4440,4440,4440,4440,6.785309724826948,18.813813327929264,7.5403039844946,20.0
3.0,18.23536463758592,50.561692858760956,117.12603087830969,-0.26,1.22,4500,4500,4500,4500,6.785309724826948,18.813813327929264,7.5403039844946,20.0
3.1,18.913895610068614,52.44307419155388,117.88006127675915,-0.26,1.22,4560,4560,4560,4560,6.785309724826948,18.813813327929264,7.5403039844946,20.0
3.2,19.592426582551308,54.32445552434681,118.63409167520861,-0.26,1.22,4620,4620,4620,4620,6.7853097248269485,18.813813327929264,7.5403039844946,20.0
3.3,20.270957555034002,56.20583685713974,119.38812207365807,-0.26,1.22,4680,4680,4680,4680,6.785309724826948,18.813813327929264,7.5403039844946,20.0
3.4,20.949488527516696,58.08721818993266,120.14215247210753,-0.26,1.22,4740,4740,4740,4740,6.785309724826948,18.813813327929264,7.5403039844946,20.0
3.5,21.62801949999939,59.96859952272559,120.89618287055698,-0.26,1.22,4800,4800,4800,4800,6.7853097248269485,18.813813327929264,7.5403039844946,20.0
3.6,22.306550472482083,61.84998085551852,121.65021326900644,-0.26,1.22,4860,4860,4860,4860,6.785309724826948,18.813813327929264,7.5403039844946,20.0
3.7,22.985081444964777,63.731362188311444,122.4042436674559,-0.26,1.22,4920,4920,4920,4920,6.785309724826948,18.813813327929264,7.5403039844946,20.0
3.8,23.66361241744747,65.61274352110436,123.15827406590536,-0.26,1.22,4980,4980,4980,4980,6.7853097248269485,18.813813327929264,7.5403039844946,20.0
3.9,24.342143389930165,67.49412485389729,123.91230446435482,-0.26,1.22,5000,5000,5000,5000,6.7853097248269485,18.813813327929264,7.5403039844946,20.0
4.0,25.02067436241286,69.37550618669022,124.66633486280428,-0.26,1.22,5000,5000,5000,5000,6.7853097248269485,18.813813327929264,7.5403039844946,20.0
4.1,25.699205334895552,71.25688751948314,125.42036526125374,-0.26,1.22,5000,5000,5000,5000,6.785309724826948,18.813813327929264,7.5403039844946,20.0
4.2,26.377736307378246,73.13826885227607,126.1743956597032,-0.25,1.22,5000,5000,5000,5000,6.7853097248269485,18.813813327929264,7.5403039844946,20.0
4.3,27.05626727986094,75.019650185069,126.92842605815265,-0.25,1.22,5000,5000,5000,5000,6.7853097248269485,18.813813327929264,7.5403039844946,20.0
4.4,27.734798252343634,76.90103151786192,127.68245645660211,-0.25,1.22,5000,5000,5000,5000,6.785309724826948,18.813813327929264,7.5403039844946,20.0
4.5,28.413329224826327,78.78241285065485,128.43648685505158,-0.25,1.22,5000,5000,5000,5000,6.7853097248269485,18.813813327929264,7.5403039844946,20.0
4.6,29.09186019730902,80.66379418344778,129.19051725350104,-0.25,1.22,5000,5000,5000,5000,6.7853097248269485,18.813813327929264,7.5403039844946,20.0
4.7,29.770391169791715,82.5451755162407,129.9445476519505,-0.25,1.22,5000,5000,5000,5000,6.78530972482695,18.813813327929264,7.5403039844946,20.0
4.8,30.44892214227441,84.42655684903363,130.69857805039996,-0.25,1.22,5000,5000,5000,5000,6.78530972482695,18.813813327929264,7.5403039844946,20.0
4.9,31.127453114757103,86.30793818182656,131.45260844884942,-0.25,1.22,5000,5000,5000,5000,6.7853097248269485,18.813813327929264,7.5403039844946,20.0
5.0,31.805984087239796,88.18931951461948,132.20663884729888,-0.25,1.22,5000,5000,5000,5000,6.7853097248269485,18.813813327929264,7.5403039844946,20.0
5.1,32.48451505972249,90.07070084741241,132.96066924574833,-0.25,1.22,5000,5000,5000,5000,6.78530972482695,18.813813327929264,7.5403039844946,20.0
5.2,33.16304603220519,91.95208218020534,133.7146996441978,-0.24,1.22,5000,5000,5000,5000,6.7853097248269485,18.813813327929264,7.5403039844946,20.0
5.3,33.841577004687885,93.83346351299826,134.46873004264725,-0.24,1.22,5000,5000,5000,5000,6.7853097248269485,18.813813327929264,7.5403039844946,20.0
5.4,34.52010797717058,95.71484484579119,135.2227604410967,-0.24,1.22,5000,5000,5000,5000,6.78530972482695,18.813813327929264,7.5403039844946,20.0
5.5,35.19863894965328,97.59622617858412,135.97679083954617,-0.24,1.22,5000,5000,5000,5000,6.7853097248269485,18.813813327929264,7.5403039844946,20.0
5.6,35.87716992213598,99.47760751137704,136.73082123799563,-0.24,1.22,5000,5000,5000,5000,6.785309724826948,18.813813327929264,7.5403039844946,20.0
5.7,36.555700894618674,101.35898884416997,137.4848516364451,-0.24,1.22,5000,5000,5000,5000,6.7853097248269485,18.813813327929264,7.5403039844946,20.0
5.8,37.23423186710137,103.2403701769629,138.23888203489454,-0.24,1.22,5000,5000,5000,5000,6.7853097248269485,18.813813327929264,7.5403039844946,20.0
5.9,37.91276283958407,105.12175150975582,138.992912433344,-0.24,1.22,5000,5000,5000,5000,6.785309724826948,18.813813327929264,7.5403039844946,20.0
6.0,38.591293812066766,107.00313284254875,139.74694283179346,-0.24,1.22,5000,5000,5000,5000,6.785309724826947,18.813813327929264,7.5403039844946,20.0
6.1,39.26982478454946,108.88451417534168,140.50097323024292,-0.23,1.22,5000,5000,5000,5000,6.785309724826948,18.813813327929264,7.5403039844946,20.0
6.2,39.94835575703216,110.7658955081346,141.25500362869238,-0.23,1.22,5000,5000,5000,5000,6.785309724826948,18.813813327929264,7.5403039844946,20.0
6.3,40.62688672951486,112.64727684092753,142.00903402714184,-0.23,1.22,5000,5000,5000,5000,6.785309724826947,18.813813327929264,7.5403039844946,20.0
6.4,41.305417701997555,114.52865817372046,142.7630644255913,-0.23,1.22,5000,5000,5000,5000,6.785309724826947,18.813813327929264,7.5403039844946,20.0
6.5,41.98394867448025,116.41003950651339,143.51709482404075,-0.23,1.22,5000,5000,5000,5000,6.785309724826947,18.813813327929264,7.5403039844946,20.0
6.6,42.66247964696295,118.29142083930631,144.2711252224902,-0.23,1.22,5000,5000,5000,5000,6.785309724826947,18.813813327929264,7.5403039844946,20.0
6.7,43.34101061944565,120.17280217209924,145.02515562093967,-0.23,1.22,5000,5000,5000,5000,6.785309724826946,18.813813327929264,7.5403039844946,20.0
6.8,44.019541591928345,122.05418350489217,145.77918601938913,-0.23,1.22,5000,5000,5000,5000,6.785309724826946,18.813813327929264,7.5403039844946,20.0
6.9,44.69807256441104,123.93556483768509,146.5332164178386,-0.22,1.22,5000,5000,5000,5000,6.785309724826947,18.813813327929267,7.5403039844946,20.0
7.0,45.37660353689374,125.81694617047802,147.28724681628805,-0.22,1.22,5000,5000,5000,5000,6.785309724826946,18.813813327929264,7.5403039844946,20.0
7.1,46.05513450937644,127.69832750327095,148.0412772147375,-0.22,1.22,5000,5000,5000,5000,6.785309724826945,18.813813327929264,7.5403039844946,20.0
7.2,46.733665481859134,129.57970883606387,148.79530761318696,-0.22,1.22,5000,5000,5000,5000,6.785309724826946,18.813813327929267,7.5403039844946,20.0
7.3,47.41219645434183,131.4610901688568,149.54933801163642,-0.22,1.22,5000,5000,5000,5000,6.785309724826945,18.813813327929264,7.5403039844946,20.0
