Time(s),X,Y,Z,Pitch,Yaw,FL,FR,RL,RR,Vx,Vy,Vz,Hor_Speed
0.1,0.012095272370300648,0.2096513877518779,100.24,-0.95,1.51,2160,2160,2160,2160,0.12,2.1,2.4,7
0.2,0.025037213806522338,0.43397837264638717,100.49919999999999,-0.95,1.51,2220,2220,2220,2220,0.13,2.24,2.59,7
0.3,0.03888509114327955,0.6740082464835122,100.77913599999998,-0.95,1.51,2280,2280,2280,2280,0.14,2.4,2.8,7
0.4,0.05370231989360977,0.930840211489236,101.08146687999998,-0.95,1.51,2340,2340,2340,2340,0.15,2.57,3.02,7
0.5,0.0695567546564631,1.2056504140453606,101.40798423039998,-0.96,1.51,2400,2400,2400,2400,0.16,2.75,3.27,7
0.6,0.08652099985271616,1.4996973307804136,101.76062296883197,-0.96,1.51,2460,2460,2460,2460,0.17,2.94,3.53,7
0.7,0.10467274221270695,1.8143275316869203,102.14147280633853,-0.96,1.51,2520,2520,2520,2520,0.18,3.15,3.81,7
0.8,0.12409510653789707,2.1509818466568826,102.5527906308456,-0.96,1.51,2580,2580,2580,2580,0.19,3.37,4.11,7
0.9,0.1448770363658505,2.5112019636747425,102.99701388131325,-0.96,1.51,2640,2640,2640,2640,0.21,3.6,4.44,7
1.0,0.16711370128176067,2.896637488883852,103.47677499181832,-0.96,1.51,2700,2700,2700,2700,0.22,3.85,4.8,7
1.1,0.19090693274178458,3.3090535008576,103.99491699116378,-0.96,1.51,2760,2760,2760,2760,0.24,4.12,5.18,7
1.2,0.21636569040401016,3.75033863366951,104.55451035045688,-0.96,1.51,2820,2820,2820,2820,0.25,4.41,5.6,7
1.3,0.24360656110259152,4.222513725778254,105.15887117849343,-0.96,1.51,2880,2880,2880,2880,0.27,4.72,6.04,7
1.4,0.27275429275007357,4.7277410743346096,105.81158087277291,-0.96,1.51,2940,2940,2940,2940,0.29,5.05,6.53,7
1.5,0.30394236561287935,5.26833433728991,106.51650734259474,-0.96,1.51,3000,3000,3000,3000,0.31,5.41,7.05,7
1.6,0.33731360357608153,5.846769128652082,107.27782793000232,-0.96,1.51,3060,3060,3060,3060,0.33,5.78,7.61,7
1.7,0.3730208281967079,6.465694355409606,108.07782793000231,-0.96,1.51,3120,3120,3120,3120,0.36,6.19,8.0,7
1.8,0.4112275585407781,7.127944348040156,108.87782793000231,-0.96,1.51,3180,3180,3180,3180,0.38,6.62,8.0,7
1.9,0.4515451331084469,7.826782307213082,109.67782793000231,-0.96,1.51,3240,3240,3240,3240,0.4,6.99,8.0,7
2.0,0.49186270767611573,8.525620266386008,110.4778279300023,-0.96,1.51,3300,3300,3300,3300,0.4,6.99,8.0,7
2.1,0.5321802822437846,9.224458225558935,111.2778279300023,-0.96,1.51,3360,3360,3360,3360,0.4,6.99,8.0,7
2.2,0.5724978568114534,9.923296184731862,112.0778279300023,-0.96,1.51,3420,3420,3420,3420,0.4,6.99,8.0,7
2.3,0.6128154313791222,10.622134143904788,112.8778279300023,-0.96,1.51,3480,3480,3480,3480,0.4,6.99,8.0,7
2.4,0.653133005946791,11.320972103077715,113.6778279300023,-0.96,1.51,3540,3540,3540,3540,0.4,6.99,8.0,7
2.5,0.6934505805144598,12.019810062250642,114.47782793000229,-0.96,1.51,3600,3600,3600,3600,0.4,6.99,8.0,7
2.6,0.7337681550821287,12.718648021423569,115.27782793000229,-0.96,1.51,3660,3660,3660,3660,0.4,6.99,8.0,7
2.7,0.7740857296497975,13.417485980596496,116.07782793000229,-0.96,1.51,3720,3720,3720,3720,0.4,6.99,8.0,7
2.8,0.8144033042174663,14.116323939769423,116.87782793000228,-0.96,1.51,3780,3780,3780,3780,0.4,6.99,8.0,7
2.9,0.8547208787851351,14.81516189894235,117.67782793000228,-0.97,1.51,3840,3840,3840,3840,0.4,6.99,8.0,7
3.0,0.895038453352804,15.513999858115277,118.47782793000228,-0.97,1.51,3900,3900,3900,3900,0.4,6.99,8.0,7
3.1,0.9353560279204728,16.212837817288204,119.27782793000227,-0.97,1.51,3960,3960,3960,3960,0.4,6.99,8.0,7
3.2,0.9756736024881416,16.91167577646113,120.07782793000227,-0.97,1.51,4020,4020,4020,4020,0.4,6.99,8.0,7
3.3,1.0159911770558105,17.610513735634058,120.87782793000227,-0.97,1.51,4080,4080,4080,4080,0.4,6.99,8.0,7
3.4,1.0563087516234795,18.309351694806985,121.67782793000227,-0.97,1.51,4140,4140,4140,4140,0.4,6.99,8.0,7
3.5,1.0966263261911484,19.008189653979912,122.47782793000226,-0.97,1.51,4200,4200,4200,4200,0.4,6.99,8.0,7
3.6,1.1369439007588173,19.70702761315284,123.27782793000226,-0.97,1.51,4260,4260,4260,4260,0.4,6.99,8.0,7
3.7,1.1772614753264863,20.405865572325766,124.07782793000226,-0.97,1.51,4320,4320,4320,4320,0.4,6.99,8.0,7
3.8,1.2175790498941552,21.104703531498693,124.87782793000225,-0.97,1.51,4380,4380,4380,4380,0.4,6.99,8.0,7
3.9,1.2578966244618242,21.80354149067162,125.67782793000225,-0.97,1.51,4440,4440,4440,4440,0.4,6.99,8.0,7
4.0,1.298214199029493,22.502379449844547,126.47782793000225,-0.97,1.51,4500,4500,4500,4500,0.4,6.99,8.0,7
4.1,1.338531773597162,23.201217409017474,127.27782793000225,-0.98,1.51,4560,4560,4560,4560,0.4,6.99,8.0,7
4.2,1.378849348164831,23.9000553681904,128.07782793000226,-0.98,1.51,4620,4620,4620,4620,0.4,6.99,8.0,7
4.3,1.4191669227325,24.598893327363328,128.87782793000227,-0.98,1.51,4680,4680,4680,4680,0.4,6.99,8.0,7
4.4,1.4594844973001688,25.297731286536255,129.67782793000228,-0.98,1.51,4740,4740,4740,4740,0.4,6.99,8.0,7
4.5,1.4998020718678375,25.996569245709182,130.4778279300023,-0.98,1.51,4800,4800,4800,4800,0.4,6.99,8.0,7
4.6,1.5401196464355063,26.69540720488211,131.2778279300023,-0.98,1.51,4860,4860,4860,4860,0.4,6.99,8.0,7
4.7,1.5804372210031752,27.394245164055036,132.07782793000231,-0.98,1.51,4920,4920,4920,4920,0.4,6.99,8.0,7
4.8,1.6207547955708441,28.093083123227963,132.87782793000233,-0.98,1.51,4980,4980,4980,4980,0.4,6.99,8.0,7
4.9,1.6610723701385128,28.79192108240089,133.67782793000234,-0.98,1.51,5000,5000,5000,5000,0.4,6.99,8.0,7
5.0,1.7013899447061815,29.490759041573817,134.47782793000235,-0.98,1.51,5000,5000,5000,5000,0.4,6.99,8.0,7
5.1,1.7417075192738505,30.189597000746744,135.27782793000236,-0.99,1.51,5000,5000,5000,5000,0.4,6.99,8.0,7
5.2,1.7820250938415194,30.88843495991967,136.07782793000237,-0.99,1.51,5000,5000,5000,5000,0.4,6.99,8.0,7
5.3,1.8223426684091883,31.587272919092598,136.87782793000238,-0.99,1.51,5000,5000,5000,5000,0.4,6.99,8.0,7
5.4,1.8626602429768573,32.286110878265525,137.6778279300024,-0.99,1.51,5000,5000,5000,5000,0.4,6.99,8.0,7
5.5,1.9029778175445262,32.98494883743845,138.4778279300024,-0.99,1.51,5000,5000,5000,5000,0.4,6.99,8.0,7
5.6,1.9432953921121952,33.68378679661138,139.27782793000242,-0.99,1.51,5000,5000,5000,5000,0.4,6.99,8.0,7
5.7,1.9836129666798639,34.382624755784306,140.07782793000243,-0.99,1.51,5000,5000,5000,5000,0.4,6.99,8.0,7
5.8,2.0239305412475326,35.08146271495723,140.87782793000244,-0.99,1.51,5000,5000,5000,5000,0.4,6.99,8.0,7
5.9,2.0642481158152015,35.78030067413016,141.67782793000245,-0.99,1.51,5000,5000,5000,5000,0.4,6.99,8.0,7
6.0,2.1045656903828704,36.47913863330309,142.47782793000246,-1.0,1.51,5000,5000,5000,5000,0.4,6.99,8.0,7
6.1,2.1448832649505394,37.177976592476014,143.27782793000247,-1.0,1.51,5000,5000,5000,5000,0.4,6.99,8.0,7
