Time(s),X,Y,Z,Pitch,Yaw,FL,FR,RL,RR,Vx,Vy,Vz,Hor_Speed
0.1,0.35382591247715706,0.039185931674994595,100.13289974572041,-0.53,0.11,2760,2760,2760,2760,3.54,0.39,1.33,11.87
0.2,0.749637893302696,0.08302178622896308,100.27168693891167,-0.53,0.11,2820,2820,2820,2820,3.96,0.44,1.39,11.87
0.3,1.1924181381643588,0.13205933777716025,100.41662239299772,-0.53,0.11,2880,2880,2880,2880,4.43,0.49,1.45,11.87
0.4,1.687740045376077,0.1869158356442561,100.56797847541507,-0.53,0.11,2940,2940,2940,2940,4.95,0.55,1.51,11.87
0.5,2.241838369795466,0.2482817738535695,100.7260396194546,-0.53,0.11,3000,3000,3000,3000,5.54,0.61,1.58,11.87
0.6,2.8616877014204056,0.31692958256773224,100.89110285877783,-0.53,0.11,3060,3060,3060,3060,6.2,0.69,1.65,11.87
0.7,3.555090256496677,0.3937233508823682,101.06347838561234,-0.53,0.11,3120,3120,3120,3120,6.93,0.77,1.72,11.87
0.8,4.330774086187777,0.47962970335630106,101.2434901336751,-0.53,0.11,3180,3180,3180,3180,7.76,0.86,1.8,11.87
0.9,5.198502938986809,0.5757299671842069,101.43147638691926,-0.54,0.11,3240,3240,3240,3240,8.68,0.96,1.88,11.87
1.0,6.169199159739241,0.6832337831633036,101.62779041524844,-0.54,0.11,3300,3300,3300,3300,9.71,1.08,1.96,11.87
1.1,7.25508117224077,0.8034943317791081,101.83280113839307,-0.54,0.11,3360,3360,3360,3360,10.86,1.2,2.05,11.87
1.2,8.43450088049796,0.9341141040290901,102.04689381919631,-0.54,0.11,3420,3420,3420,3420,11.79,1.31,2.14,11.87
1.3,9.61392058875515,1.0647338762790721,102.27047078761268,-0.54,0.11,3480,3480,3480,3480,11.79,1.31,2.24,11.87
1.4,10.79334029701234,1.1953536485290541,102.50395219677954,-0.54,0.11,3540,3540,3540,3540,11.79,1.31,2.33,11.87
1.5,11.972760005269532,1.3259734207790361,102.74777681258263,-0.54,0.11,3600,3600,3600,3600,11.79,1.31,2.44,11.87
1.6,13.15217971352672,1.4565931930290181,103.00240283819926,-0.54,0.11,3660,3660,3660,3660,11.79,1.31,2.55,11.87
1.7,14.331599421783912,1.5872129652790001,103.26830877516863,-0.54,0.11,3720,3720,3720,3720,11.79,1.31,2.66,11.87
1.8,15.511019130041102,1.7178327375289821,103.54599432260761,-0.55,0.11,3730,3730,3730,3730,11.79,1.31,2.78,11.87
1.9,16.69043883829829,1.8484525097789641,103.83598131626154,-0.55,0.11,3790,3790,3790,3790,11.79,1.31,2.9,11.87
2.0,17.86985854655548,1.9790722820289461,104.13881470915508,-0.55,0.11,3811,3811,3811,3811,11.79,1.31,3.03,11.87
2.1,19.04927825481267,2.109692054278928,104.4550635956857,-0.55,0.11,3871,3871,3871,3871,11.79,1.31,3.16,11.87
2.2,20.22869796306986,2.24031182652891,104.7853222810844,-0.55,0.11,3881,3881,3881,3881,11.79,1.31,3.3,11.87
2.3,21.408117671327048,2.370931598778892,105.13021139825359,-0.55,0.11,3941,3941,3941,3941,11.79,1.31,3.45,11.87
2.4,22.587537379584237,2.501551371028874,105.49037907408062,-0.55,0.11,4001,4001,4001,4001,11.79,1.31,3.6,11.87
2.5,23.766957087841426,2.632171143278856,105.86650214741903,-0.55,0.11,4019,4019,4019,4019,11.79,1.31,3.76,11.87
2.6,24.946376796098615,2.762790915528838,106.25928744102617,-0.55,0.11,4079,4079,4079,4079,11.79,1.31,3.93,11.87
2.7,26.125796504355804,2.89341068777882,106.6694730898477,-0.55,0.11,4139,4139,4139,4139,11.79,1.31,4.1,11.87
2.8,27.305216212612994,3.024030460028802,107.09782992814473,-0.56,0.11,4199,4199,4199,4199,11.79,1.31,4.28,11.87
2.9,28.484635920870183,3.154650232278784,107.5408290805461,-0.56,0.11,4188,4188,4188,4188,11.79,1.31,4.43,11.87
3.0,29.664055629127372,3.285270004528766,107.98382823294747,-0.56,0.11,4232,4232,4232,4232,11.79,1.31,4.43,11.87
3.1,30.84347533738456,3.415889776778748,108.42682738534884,-0.56,0.11,4172,4172,4172,4172,11.79,1.31,4.43,11.87
3.2,32.022895045641754,3.54650954902873,108.86982653775021,-0.56,0.11,4232,4232,4232,4232,11.79,1.31,4.43,11.87
3.3,33.202314753898946,3.677129321278712,109.31282569015158,-0.56,0.11,4172,4172,4172,4172,11.79,1.31,4.43,11.87
3.4,34.38173446215614,3.807749093528694,109.75582484255295,-0.56,0.11,4232,4232,4232,4232,11.79,1.31,4.43,11.87
3.5,35.56115417041333,3.938368865778676,110.19882399495432,-0.56,0.11,4172,4172,4172,4172,11.79,1.31,4.43,11.87
3.6,36.740573878670524,4.0689886380286575,110.6418231473557,-0.56,0.11,4232,4232,4232,4232,11.79,1.31,4.43,11.87
3.7,37.91999358692772,4.199608410278639,111.08482229975706,-0.56,0.11,4172,4172,4172,4172,11.79,1.31,4.43,11.87
3.8,39.09941329518491,4.330228182528621,111.52782145215843,-0.56,0.11,4232,4232,4232,4232,11.79,1.31,4.43,11.87
3.9,40.2788330034421,4.460847954778602,111.9708206045598,-0.56,0.11,4172,4172,4172,4172,11.79,1.31,4.43,11.87
4.0,41.458252711699295,4.591467727028584,112.41381975696117,-0.56,0.11,4232,4232,4232,4232,11.79,1.31,4.43,11.87
4.1,42.63767241995649,4.722087499278565,112.85681890936254,-0.57,0.11,4172,4172,4172,4172,11.79,1.31,4.43,11.87
4.2,43.81709212821368,4.852707271528548,113.29981806176392,-0.57,0.11,4232,4232,4232,4232,11.79,1.31,4.43,11.87
4.3,44.99651183647087,4.983327043778529,113.74281721416529,-0.57,0.11,4172,4172,4172,4172,11.79,1.31,4.43,11.87
4.4,46.175931544728066,5.113946816028511,114.18581636656666,-0.57,0.11,4232,4232,4232,4232,11.79,1.31,4.43,11.87
4.5,47.35535125298526,5.244566588278492,114.62881551896803,-0.57,0.11,4172,4172,4172,4172,11.79,1.31,4.43,11.87
4.6,48.53477096124245,5.375186360528474,115.0718146713694,-0.57,0.11,4232,4232,4232,4232,11.79,1.31,4.43,11.87
4.7,49.714190669499644,5.5058061327784555,115.51481382377077,-0.57,0.11,4172,4172,4172,4172,11.79,1.31,4.43,11.87
4.8,50.893610377756836,5.636425905028437,115.95781297617214,-0.57,0.11,4232,4232,4232,4232,11.79,1.31,4.43,11.87
4.9,52.07303008601403,5.767045677278419,116.4008121285735,-0.57,0.11,4172,4172,4172,4172,11.79,1.31,4.43,11.87
5.0,53.25244979427122,5.8976654495284,116.84381128097488,-0.57,0.11,4232,4232,4232,4232,11.79,1.31,4.43,11.87
5.1,54.431869502528414,6.028285221778383,117.28681043337625,-0.57,0.11,4172,4172,4172,4172,11.79,1.31,4.43,11.87
5.2,55.61128921078561,6.158904994028364,117.72980958577762,-0.58,0.11,4232,4232,4232,4232,11.79,1.31,4.43,11.87
5.3,56.7907089190428,6.289524766278346,118.17280873817899,-0.58,0.11,4172,4172,4172,4172,11.79,1.31,4.43,11.87
5.4,57.97012862729999,6.420144538528327,118.61580789058036,-0.58,0.11,4232,4232,4232,4232,11.79,1.31,4.43,11.87
5.5,59.149548335557185,6.55076431077831,119.05880704298173,-0.58,0.11,4172,4172,4172,4172,11.79,1.31,4.43,11.87
5.6,60.32896804381438,6.681384083028292,119.5018061953831,-0.58,0.11,4232,4232,4232,4232,11.79,1.31,4.43,11.87
5.7,61.50838775207157,6.812003855278275,119.94480534778447,-0.58,0.11,4172,4172,4172,4172,11.79,1.31,4.43,11.87
5.8,62.68780746032876,6.942623627528256,120.38780450018584,-0.58,0.11,4232,4232,4232,4232,11.79,1.31,4.43,11.87
5.9,63.867227168585956,7.073243399778239,120.8308036525872,-0.58,0.11,4172,4172,4172,4172,11.79,1.31,4.43,11.87
6.0,65.04664687684314,7.203863172028221,121.27380280498858,-0.58,0.11,4232,4232,4232,4232,11.79,1.31,4.43,11.87
6.1,66.22606658510033,7.334482944278204,121.71680195738995,-0.58,0.11,4172,4172,4172,4172,11.79,1.31,4.43,11.87
6.2,67.40548629335751,7.465102716528186,122.15980110979132,-0.58,0.11,4232,4232,4232,4232,11.79,1.31,4.43,11.87
6.3,68.5849060016147,7.5957224887781685,122.60280026219269,-0.59,0.11,4172,4172,4172,4172,11.79,1.31,4.43,11.87
6.4,69.76432570987188,7.72634226102815,123.04579941459406,-0.59,0.11,4232,4232,4232,4232,11.79,1.31,4.43,11.87
6.5,70.94374541812907,7.856962033278132,123.48879856699543,-0.59,0.11,4172,4172,4172,4172,11.79,1.31,4.43,11.87
6.6,72.12316512638625,7.987581805528114,123.9317977193968,-0.59,0.11,4232,4232,4232,4232,11.79,1.31,4.43,11.87
6.7,73.30258483464344,8.118201577778096,124.37479687179817,-0.59,0.11,4172,4172,4172,4172,11.79,1.31,4.43,11.87
6.8,74.48200454290063,8.248821350028079,124.81779602419954,-0.59,0.11,4232,4232,4232,4232,11.79,1.31,4.43,11.87
6.9,75.66142425115781,8.379441122278061,125.26079517660091,-0.59,0.11,4172,4172,4172,4172,11.79,1.31,4.43,11.87
7.0,76.840843959415,8.510060894528044,125.70379432900228,-0.59,0.11,4232,4232,4232,4232,11.79,1.31,4.43,11.87
7.1,78.02026366767218,8.640680666778026,126.14679348140365,-0.59,0.11,4172,4172,4172,4172,11.79,1.31,4.43,11.87
7.2,79.19968337592937,8.771300439028009,126.58979263380502,-0.59,0.11,4232,4232,4232,4232,11.79,1.31,4.43,11.87
7.3,80.37910308418655,8.901920211277991,127.03279178620639,-0.6,0.11,4172,4172,4172,4172,11.79,1.31,4.43,11.87
7.4,81.55852279244374,9.032539983527974,127.47579093860776,-0.6,0.11,4232,4232,4232,4232,11.79,1.31,4.43,11.87
7.5,82.73794250070092,9.163159755777956,127.91879009100913,-0.6,0.11,4172,4172,4172,4172,11.79,1.31,4.43,11.87
