Time(s),X,Y,Z,Pitch,Yaw,FL,FR,RL,RR,Vx,Vy,Vz,Hor_Speed
0.1,0.1522103748056286,0.2739786746501315,100.09,-0.66,1.06,2160,2160,2160,2160,1.52,2.74,0.9,10.45
0.2,0.32032269231515714,0.5765808461672829,100.1827,-0.66,1.06,2220,2220,2220,2220,1.68,3.03,0.93,10.45
0.3,0.5059982833155379,0.9107969099679681,100.278181,-0.66,1.06,2280,2280,2280,2280,1.86,3.34,0.95,10.45
0.4,0.7110720435495944,1.27992967838927,100.37652643,-0.66,1.06,2340,2340,2340,2340,2.05,3.69,0.98,10.45
0.5,0.9375705666454444,1.6876270199617998,100.4778222229,-0.66,1.06,2400,2400,2400,2400,2.26,4.08,1.01,10.45
0.6,1.1877321714555835,2.13791790862005,100.582156889587,-0.66,1.06,2460,2460,2460,2460,2.5,4.5,1.04,10.45
0.7,1.4640290217211422,2.6352522390980555,100.6896215962746,-0.66,1.06,2520,2520,2520,2520,2.76,4.97,1.07,10.45
0.8,1.7691915566537388,3.1845448019767293,100.80031024416284,-0.66,1.06,2580,2580,2580,2580,3.05,5.49,1.11,10.45
0.9,2.1062354738644613,3.7912238529560294,100.91431955148774,-0.67,1.06,2640,2640,2640,2640,3.37,6.07,1.14,10.45
1.0,2.478491531292479,4.461284756326461,101.03174913803237,-0.67,1.06,2700,2700,2700,2700,3.72,6.7,1.17,10.45
1.1,2.8896384626439025,5.201349232759023,101.15270161217335,-0.67,1.06,2760,2760,2760,2760,4.11,7.4,1.21,10.45
1.2,3.3437393316200357,6.018730796916063,101.27728266053855,-0.67,1.06,2820,2820,2820,2820,4.54,8.17,1.25,10.45
1.3,3.8452816841972104,6.921507031554977,101.4056011403547,-0.67,1.06,2880,2880,2880,2880,5.02,9.03,1.28,10.45
1.4,4.3526496002159725,7.834769280388748,101.53776917456534,-0.67,1.06,2940,2940,2940,2940,5.07,9.13,1.32,10.45
1.5,4.860017516234734,8.74803152922252,101.6739022498023,-0.67,1.06,3000,3000,3000,3000,5.07,9.13,1.36,10.45
1.6,5.367385432253496,9.66129377805629,101.81411931729636,-0.68,1.06,3060,3060,3060,3060,5.07,9.13,1.4,10.45
1.7,5.874753348272257,10.574556026890061,101.95854289681525,-0.68,1.06,3120,3120,3120,3120,5.07,9.13,1.44,10.45
1.8,6.382121264291019,11.487818275723832,102.1072991837197,-0.68,1.06,3180,3180,3180,3180,5.07,9.13,1.49,10.45
1.9,6.889489180309781,12.401080524557603,102.2605181592313,-0.68,1.06,3240,3240,3240,3240,5.07,9.13,1.53,10.45
2.0,7.396857096328542,13.314342773391374,102.41833370400823,-0.68,1.06,3300,3300,3300,3300,5.07,9.13,1.58,10.45
2.1,7.904225012347304,14.227605022225145,102.58088371512848,-0.68,1.06,3360,3360,3360,3360,5.07,9.13,1.63,10.45
2.2,8.411592928366066,15.140867271058916,102.74831022658233,-0.69,1.06,3420,3420,3420,3420,5.07,9.13,1.67,10.45
2.3,8.918960844384827,16.054129519892687,102.92075953337981,-0.69,1.06,3360,3360,3360,3360,5.07,9.13,1.72,10.45
2.4,9.426328760403589,16.967391768726458,103.0983823193812,-0.69,1.06,3420,3420,3420,3420,5.07,9.13,1.78,10.45
2.5,9.93369667642235,17.88065401756023,103.28133378896264,-0.69,1.06,3434,3434,3434,3434,5.07,9.13,1.83,10.45
2.6,10.441064592441112,18.793916266394,103.46977380263152,-0.69,1.06,3455,3455,3455,3455,5.07,9.13,1.88,10.45
2.7,10.948432508459874,19.70717851522777,103.66386701671047,-0.69,1.06,3454,3454,3454,3454,5.07,9.13,1.94,10.45
2.8,11.455800424478635,20.62044076406154,103.86378302721178,-0.7,1.06,3514,3514,3514,3514,5.07,9.13,2.0,10.45
2.9,11.963168340497397,21.533703012895312,104.06969651802814,-0.7,1.06,3454,3454,3454,3454,5.07,9.13,2.06,10.45
3.0,12.470536256516159,22.446965261729083,104.28178741356898,-0.7,1.06,3514,3514,3514,3514,5.07,9.13,2.12,10.45
3.1,12.97790417253492,23.360227510562854,104.50024103597605,-0.7,1.06,3567,3567,3567,3567,5.07,9.13,2.18,10.45
3.2,13.485272088553682,24.273489759396625,104.72524826705532,-0.7,1.06,3507,3507,3507,3507,5.07,9.13,2.25,10.45
3.3,13.992640004572444,25.186752008230396,104.95700571506698,-0.7,1.06,3567,3567,3567,3567,5.07,9.13,2.32,10.45
3.4,14.500007920591205,26.100014257064167,105.195715886519,-0.71,1.06,3627,3627,3627,3627,5.07,9.13,2.39,10.45
3.5,15.007375836609967,27.013276505897938,105.44158736311456,-0.71,1.06,3567,3567,3567,3567,5.07,9.13,2.46,10.45
3.6,15.514743752628728,27.92653875473171,105.694834984008,-0.71,1.06,3627,3627,3627,3627,5.07,9.13,2.53,10.45
3.7,16.02211166864749,28.83980100356548,105.95568003352824,-0.71,1.06,3687,3687,3687,3687,5.07,9.13,2.61,10.45
3.8,16.52947958466625,29.75306325239925,106.22435043453409,-0.71,1.06,3627,3627,3627,3627,5.07,9.13,2.69,10.45
3.9,17.036847500685013,30.666325501233022,106.50108094757012,-0.71,1.06,3687,3687,3687,3687,5.07,9.13,2.77,10.45
4.0,17.544215416703775,31.579587750066793,106.78611337599722,-0.72,1.06,3747,3747,3747,3747,5.07,9.13,2.85,10.45
4.1,18.051583332722537,32.49284999890057,107.07969677727714,-0.72,1.06,3712,3712,3712,3712,5.07,9.13,2.94,10.45
4.2,18.558951248741298,33.40611224773434,107.37969677727713,-0.72,1.06,3772,3772,3772,3772,5.07,9.13,3.0,10.45
4.3,19.06631916476006,34.319374496568116,107.67969677727713,-0.72,1.06,3712,3712,3712,3712,5.07,9.13,3.0,10.45
4.4,19.57368708077882,35.23263674540189,107.97969677727713,-0.72,1.06,3772,3772,3772,3772,5.07,9.13,3.0,10.45
4.5,20.081054996797583,36.145898994235665,108.27969677727712,-0.72,1.06,3712,3712,3712,3712,5.07,9.13,3.0,10.45
4.6,20.588422912816345,37.05916124306944,108.57969677727712,-0.73,1.06,3772,3772,3772,3772,5.07,9.13,3.0,10.45
4.7,21.095790828835106,37.972423491903214,108.87969677727712,-0.73,1.06,3712,3712,3712,3712,5.07,9.13,3.0,10.45
4.8,21.603158744853868,38.88568574073699,109.17969677727712,-0.73,1.06,3772,3772,3772,3772,5.07,9.13,3.0,10.45
4.9,22.11052666087263,39.79894798957076,109.47969677727711,-0.73,1.06,3712,3712,3712,3712,5.07,9.13,3.0,10.45
